Total story drift angle (rad),Force in the actuator (kN)
0,3.357148377
0.002790698,154.4288254
-0.002883721,-157.7859737
0.002790698,157.7859737
-0.002790698,-161.1431221
0.002790698,154.4288254
-0.002883721,-157.7859737
0.002790698,151.071677
-0.002604651,-151.071677
0.002976744,154.4288254
-0.002883721,-154.4288254
0.002883721,151.071677
0.005581395,282.0004637
-0.005581395,-292.0719088
0.005302326,278.6433153
-0.005302326,-292.0719088
0.005581395,288.7147605
-0.005581395,-298.7862056
0.005488372,271.9290186
-0.005581395,-298.7862056
0.005581395,278.6433153
-0.005581395,-298.7862056
0.005302326,282.0004637
0.007906977,429.7149923
-0.007069767,-392.7863602
0.007906977,416.2863988
-0.006790698,-392.7863602
0.008,423.0006955
-0.006697674,-382.714915
-0.006883721,-399.5006569
0.008,423.0006955
-0.006976744,-399.5006569
0.007627907,389.4292118
0.008186047,426.3578439
-0.007162791,-392.7863602
0.010232558,577.4295209
-0.008837209,-496.8579598
0.010232558,564.0009274
-0.00827907,-476.7150696
-0.00855814,-506.929405
0.010046512,574.0723725
-0.008930233,-500.2151082
0.010046512,577.4295209
-0.008837209,-493.5008115
0.010232558,574.0723725
0.011348837,631.1438949
0.012186047,658.001082
0.013023256,684.858269
0.013674419,701.6440109
0.015162791,731.8583463
0.01544186,748.6440882
0.015255814,684.858269
0.014232558,621.0724498
0.006790698,184.6431608
0.001674419,-67.14296755
-0.004186047,-339.0719861
-0.006697674,-436.4292891
-0.011813953,-644.5724885
-0.014232558,-694.9297141
-0.014697674,-694.9297141
-0.013953488,-627.7867466
-0.011813953,-493.5008115
-0.008093023,-265.2147218
-0.00344186,-20.14289026
0.000465116,154.4288254
0.003255814,288.7147605
0.006697674,443.1435858
0.009023256,543.8580371
0.010883721,614.3581531
0.012186047,664.7153787
0.014139535,715.0726044
0.015813953,741.9297914
0.013767442,607.6438563
0.003162791,3.357148377
-0.003906977,-339.0719861
-0.008930233,-533.786592
-0.011906977,-644.5724885
-0.014418605,-701.6440109
-0.013302326,-580.7866693
-0.007627907,-255.1432767
-0.002325581,30.2143354
0.001116279,188.0003091
0.005953488,409.572102
0.009302326,550.5723339
0.01255814,668.0725271
0.016093023,762.0726817
0.017767442,812.4299073
0.019162791,846.0013911
0.02,862.787133
0.020465116,859.4299846
0.020465116,805.7156106
0.019534884,752.0012365
0.013302326,379.3577666
0.005302326,-33.57148377
-0.001395349,-318.9290958
-0.007162791,-517.0008501
-0.013767442,-694.9297141
-0.016093023,-755.3583849
-0.017953488,-792.2870171
-0.01972093,-822.5013525
-0.019255814,-778.8584235
-0.017395349,-681.5011206
-0.015255814,-517.0008501
-0.010697674,-275.2861669
-0.007162791,-90.64300619
-0.00344186,90.64300619
-0.000372093,221.5717929
0.003069767,359.2148764
0.006232558,476.7150696
