Total story drift angle (rad),Force in the actuator (kN)
0,0
0.002088975,131.3284472
-0.000348162,21.18200762
-0.002553191,-110.1464396
-0.000464217,12.70920457
0.002088975,144.0376518
-0.002553191,-122.8556442
0.002321083,122.8556442
-0.002669246,-105.9100381
0.002088975,127.0920457
-0.002669246,-101.6736366
0.002321083,144.0376518
-0.0027853,-127.0920457
0.001740812,135.5648488
0.003365571,211.8200762
0.003829787,233.0020838
-0.003829787,-165.2196594
0.004061896,224.5292808
-0.003481625,-169.456061
0.003597679,211.8200762
-0.003945841,-160.9832579
0.003365571,216.0564777
-0.003945841,-173.6924625
0.003713733,233.0020838
-0.00417795,-152.5104549
0.003481625,224.5292808
0.004410058,254.1840914
0.005222437,288.0753036
0.00615087,296.5481067
-0.005686654,-224.5292808
0.005802708,292.3117051
-0.005686654,-207.5836747
0.005802708,296.5481067
-0.005686654,-224.5292808
0.005454545,292.3117051
-0.0055706,-211.8200762
0.005802708,296.5481067
-0.005918762,-216.0564777
0.00615087,292.3117051
0.007427466,309.2573112
0.008239845,317.7301143
0.009400387,351.6213265
0.01032882,393.9853417
0.008471954,292.3117051
0.006731141,211.8200762
0.004990329,135.5648488
0.003597679,46.60041676
0.001276596,-42.36401524
-0.000812379,-131.3284472
-0.001972921,-169.456061
-0.004526112,-228.7656823
-0.006034816,-245.7112884
-0.00696325,-266.893296
-0.008007737,-288.0753036
-0.005686654,-169.456061
-0.003017408,-42.36401524
-0.001624758,42.36401524
0,101.6736366
0.001276596,165.2196594
0.003945841,233.0020838
0.005802708,283.8389021
0.008820116,334.6757204
0.010909091,381.2761371
0.009400387,317.7301143
0.007891683,254.1840914
0.00615087,165.2196594
0.004874275,105.9100381
0.003481625,38.12761371
0.002321083,-33.89121219
0.000928433,-63.54602286
-0.001044487,-139.8012503
-0.002669246,-182.1652655
-0.003945841,-228.7656823
-0.005106383,-249.9476899
-0.00696325,-271.1296975
-0.007775629,-283.8389021
-0.003597679,-63.54602286
-0.002321083,29.65481067
-0.000232108,118.6192427
0.001044487,182.1652655
0.002901354,207.5836747
0.005222437,262.6568945
0.007659574,317.7301143
0.010444874,398.2217432
0.007311412,237.2384853
0.004874275,110.1464396
0.003597679,25.41840914
0.001740812,-84.72803048
-0.001160542,-160.9832579
-0.004526112,-237.2384853
-0.00696325,-288.0753036
-0.008123791,-300.7845082
-0.0027853,-21.18200762
-0.001044487,80.49162895
0.001044487,169.456061
0.002669246,211.8200762
0.005686654,275.366099
0.007427466,309.2573112
0.009284333,334.6757204
0.011373308,440.5857585
0.008239845,279.6025006
0.006731141,177.928864
0.005338491,101.6736366
0.003133462,-4.236401524
0.001508704,-80.49162895
-0.000464217,-139.8012503
-0.002321083,-207.5836747
-0.004990329,-237.2384853
-0.006731141,-266.893296
-0.008471954,-288.0753036
-0.008123791,-233.0020838
-0.005454545,-110.1464396
-0.003945841,-4.236401524
-0.001624758,101.6736366
0.000580271,169.456061
0.002669246,224.5292808
0.005802708,271.1296975
0.008239845,334.6757204
0.010793037,419.4037509
0.012882012,478.7133722
0.015435203,542.259395
0.016015474,563.4414027
0.014274662,470.2405691
0.012882012,406.6945463
0.011605416,321.9665158
0.009980658,207.5836747
0.007775629,88.964432
0.004874275,-16.9456061
0.003017408,-97.43723505
0.00139265,-152.5104549
-0.001740812,-211.8200762
-0.005802708,-258.420493
-0.009052224,-309.2573112
-0.011257253,-377.0397356
-0.012649903,-419.4037509
-0.014274662,-440.5857585
-0.013810445,-393.9853417
-0.011257253,-254.1840914
-0.009168279,-110.1464396
-0.006382979,8.472803048
-0.004526112,80.49162895
-0.002901354,148.2740533
-0.00139265,199.1108716
0.001508704,241.4748869
0.004410058,271.1296975
0.008820116,330.4393189
0.01172147,419.4037509
0.015203095,516.8409859
0.016595745,563.4414027
0.013578337,406.6945463
0.009980658,241.4748869
0.007311412,114.3828411
0.005454545,8.472803048
0.002901354,-97.43723505
0.000232108,-165.2196594
-0.003133462,-245.7112884
-0.00615087,-275.366099
-0.009168279,-321.9665158
-0.011605416,-377.0397356
-0.013230174,-440.5857585
-0.014738878,-449.0585615
-0.012765957,-305.0209097
-0.010096712,-160.9832579
-0.008007737,-50.83681829
-0.005222437,72.0188259
-0.003481625,139.8012503
-0.000812379,211.8200762
0.001276596,241.4748869
0.004642166,275.366099
0.008588008,326.2029173
0.01172147,432.1129554
0.01450677,516.8409859
0.016131528,567.6778042
0.017756286,610.0418194
0.019613153,669.3514408
0.019148936,610.0418194
0.017176015,495.6589783
0.015087041,398.2217432
0.012882012,279.6025006
0.010096712,122.8556442
0.00754352,8.472803048
0.00615087,-63.54602286
0.004642166,-101.6736366
0.000580271,-169.456061
-0.002669246,-203.3472731
-0.006615087,-266.893296
-0.009284333,-330.4393189
-0.011257253,-381.2761371
-0.012649903,-427.8765539
-0.01450677,-457.5313646
-0.015551257,-482.9497737
-0.017176015,-491.4225768
-0.018916828,-529.5501905
-0.020077369,-533.786592
-0.01868472,-436.349357
-0.016131528,-309.2573112
-0.014042553,-177.928864
-0.010560928,-33.89121219
-0.008007737,84.72803048
-0.005106383,156.7468564
-0.0027853,186.401667
0.001508704,233.0020838
0.005106383,288.0753036
0.009864603,351.6213265
0.01311412,444.82216
0.016711799,580.3870088
0.018452611,605.8054179
