Total story drift angle (rad),Force in the actuator (kN)
-1.03E-04,0
0.009424263,231.0577754
1.71E-04,-1.711539077
-0.010178204,-246.4616271
-3.77E-04,1.711539077
0.009287183,225.9231582
1.71E-04,3.423078154
-0.010315284,-243.038549
-2.40E-04,5.134617232
0.009424263,224.2116191
-3.08E-04,0
-0.010178204,-244.750088
3.43E-05,5.134617232
0.009424263,227.6346973
3.77E-04,0
-0.010246744,-248.1731662
0.009355723,234.4808536
0.010795065,258.4424007
0.012165867,282.4039477
0.013331049,304.6539557
0.01422207,321.7693465
0.01463331,326.9039637
0.01435915,308.0770339
0.013125428,278.9808696
0.011549006,239.6154708
0.008944483,176.2885249
0.006065798,107.8269619
0.003735435,54.76925047
0.001130912,-6.846156309
-0.002433173,-78.73079755
-0.006134339,-166.0192905
-0.009081563,-229.3462363
-0.010520905,-260.1539397
-0.011343386,-275.5577914
-0.012508568,-294.3847213
-0.013262509,-309.788573
-0.01401645,-325.1924247
-0.01449623,-326.9039637
-0.015181631,-323.4808856
-0.013262509,-285.8270259
-0.010863605,-229.3462363
-0.008738862,-183.1346813
-0.005380398,-104.4038837
-0.001473612,-10.26923446
0.001405072,56.48078955
0.003941056,116.3846572
0.006408499,172.8654468
0.008396162,217.3654628
0.010178204,255.0193225
0.012371487,285.8270259
0.012988348,299.5193385
0.013879369,318.3462684
0.01442769,321.7693465
0.01442769,311.500112
0.013605209,292.6731822
0.012508568,261.8654788
0.010520905,219.0770019
0.009766964,198.538533
0.007847841,152.3269779
0.004832077,85.57695386
0.002501714,34.23078154
-6.51E-04,-41.07693785
-0.004215216,-121.5192745
-0.00688828,-184.8462203
-0.009492803,-246.4616271
-0.011069225,-273.8462523
-0.011891707,-289.250104
-0.012714188,-304.6539557
-0.01415353,-330.3270419
-0.014770391,-338.8847373
-0.015387252,-333.75012
-0.015113091,-316.6347293
-0.01415353,-297.8077994
-0.012508568,-261.8654788
-0.010315284,-205.3846893
-0.007573681,-145.4808216
-0.004352296,-68.46156309
-0.001953393,-13.69231262
1.03E-04,30.80770339
0.002501714,90.71157109
0.004626456,136.9231262
0.006682659,186.5577594
0.008601782,229.3462363
0.010178204,258.4424007
0.011206306,277.2693305
0.012508568,294.3847213
0.01449623,323.4808856
0.015455792,337.1731982
0.016483893,352.5770499
0.017649075,364.5578234
0.018677176,369.6924407
0.019705278,362.8462844
0.019156957,342.3078154
0.017580535,308.0770339
0.013673749,208.8077674
0.008533242,97.5577274
0.002638794,-35.94232062
-0.001473612,-124.9423526
-0.006614119,-227.6346973
-0.008875942,-267.000096
-0.010795065,-290.9616431
-0.013331049,-328.6155028
-0.015524332,-357.7116671
-0.017237834,-374.8270579
-0.019225497,-383.3847533
-0.020116518,-383.3847533
-0.020047978,-362.8462844
-0.019019877,-332.038581
-0.01463331,-229.3462363
-0.009698424,-118.0961963
-0.006065798,-32.51924247
-7.88E-04,75.3077194
0.003324195,164.3077514
0.005586018,203.6731502
0.007642221,237.9039317
0.009835504,268.7116351
0.012440027,304.6539557
0.01449623,332.038581
0.017169294,356.0001281
0.018951337,371.4039797
0.019773818,361.1347453
0.018608636,330.3270419
0.015455792,255.0193225
0.011343386,159.1731342
0.007710761,71.88464124
0.005723098,29.09616431
0.003255655,-25.67308616
0.001199452,-63.32694586
-0.002981494,-154.0385169
-0.004969157,-195.1154548
-0.007642221,-248.1731662
-0.009629883,-278.9808696
-0.011549006,-304.6539557
-0.013056888,-321.7693465
-0.01435915,-344.0193545
-0.016209733,-366.2693625
-0.017649075,-381.6732142
-0.019088417,-385.0962924
-0.020047978,-385.0962924
-0.020116518,-369.6924407
-0.019773818,-349.1539717
-0.017717615,-302.9424167
-0.015592872,-251.5962443
-0.012782728,-189.9808376
-0.010315284,-133.500048
-0.00681974,-51.34617232
-0.004352296,3.423078154
-0.001267992,66.75002401
0.002159013,140.3462043
0.004900617,201.9616111
0.00695682,237.9039317
0.009355723,272.1347133
0.011480466,302.9424167
0.013742289,332.038581
0.015387252,350.8655108
0.016895134,361.1347453
0.018334476,369.6924407
0.019910898,369.6924407
0.019088417,342.3078154
0.017991775,313.2116511
0.016415353,275.5577914
0.01442769,222.50008
0.012714188,188.2692985
0.009972584,126.6538917
0.007847841,82.1538757
0.00688828,53.05771139
0.004557916,3.423078154
0.001953393,-44.50001601
2.40E-04,-90.71157109
-0.003666895,-167.7308296
-0.005860178,-207.0962283
-0.007779301,-251.5962443
-0.009287183,-273.8462523
-0.010452365,-292.6731822
-0.011960247,-308.0770339
-0.013056888,-326.9039637
-0.01449623,-349.1539717
-0.015661412,-367.9809016
-0.017443454,-381.6732142
-0.018677176,-386.8078314
-0.020459219,-390.2309096
-0.022035641,-397.0770659
-0.023612063,-403.9232222
-0.026216587,-415.9039958
-0.027861549,-421.038613
-0.029095271,-421.038613
-0.029643592,-421.038613
-0.030054832,-415.9039958
-0.030054832,-395.3655268
-0.027861549,-344.0193545
-0.025051405,-280.6924087
-0.021830021,-203.6731502
-0.018403016,-126.6538917
-0.013399589,-22.250008
-0.009972584,46.21155508
-0.0070939,111.25004
-0.004969157,154.0385169
-0.002912954,188.2692985
-4.46E-04,227.6346973
0.002227553,261.8654788
0.005243317,297.8077994
0.007573681,316.6347293
0.009424263,335.4616591
0.011411926,350.8655108
0.012645648,354.288589
0.013879369,359.4232062
0.015729952,357.7116671
0.017443454,362.8462844
0.019088417,367.9809016
0.019499657,357.7116671
0.018403016,330.3270419
0.016758053,290.9616431
0.015181631,251.5962443
0.013125428,205.3846893
0.011480466,162.5962123
0.010795065,143.7692825
0.008807402,95.84618832
0.006751199,54.76925047
0.005106237,11.98077354
0.001610692,-61.61540678
-9.94E-04,-114.6731182
-0.003050034,-159.1731342
-0.004832077,-193.4039157
-0.006408499,-224.2116191
-0.007984921,-249.8847053
-0.009904044,-287.538565
-0.011960247,-313.2116511
-0.013125428,-330.3270419
-0.015181631,-349.1539717
-0.016552433,-367.9809016
-0.018060315,-376.538597
-0.022789582,-400.5001441
-0.024503084,-409.0578394
-0.026833448,-417.6155348
-0.02888965,-424.4616911
-0.029575051,-422.7501521
-0.029575051,-410.7693785
-0.02827279,-383.3847533
-0.024228924,-287.538565
-0.020047978,-191.6923766
-0.016278273,-111.25004
-0.010452365,13.69231262
-0.006134339,106.1154228
-0.002433173,181.4231422
1.71E-04,222.50008
0.002981494,260.1539397
0.005106237,287.538565
0.00681974,306.3654948
0.008396162,325.1924247
0.010452365,340.5962764
0.012302947,354.288589
0.016004112,376.538597
0.019294037,393.6539877
0.022583962,405.6347613
0.024982865,414.1924567
0.026696367,417.6155348
0.028204249,421.038613
0.029232351,426.1732302
0.029712132,415.9039958
0.029095271,395.3655268
0.027655929,361.1347453
0.025462646,301.2308776
0.022652502,241.3270099
0.019225497,152.3269779
0.015867032,83.86541478
0.012645648,10.26923446
0.008122001,-75.3077194
0.005860178,-126.6538917
0.002570254,-191.6923766
-3.08E-04,-239.6154708
-0.002501714,-272.1347133
-0.006065798,-313.2116511
