Chord Rotation [rads],Axial Shortening [mm]
0,0
3.300000e-03,-1.400000e-01
-3.100000e-03,-2.000000e-01
1.020000e-02,-2.200000e-01
-9.000000e-03,-1.380000e+00
1.020000e-02,-1.810000e+00
-9.000000e-03,-2.480000e+00
2.000000e-02,-4.290000e+00
-1.910000e-02,-5.810000e+00
2.030000e-02,-7.940000e+00
-1.900000e-02,-1.080000e+01
3.000000e-02,-1.306000e+01
