Elongation [mm],Triaxiality
0.0,0.0
0.0075,0.7885503595929112
0.015,0.807460594148256
0.0225,0.864951315410538
0.03,0.7406913677836181
0.0375,0.7841415291242745
0.045,0.8344522382218885
0.0525,0.8524515215016417
0.06,0.8503078722004697
0.0675,0.8482049777905085
0.075,0.8479512873370352
0.0825,0.8494475737195185
0.09,0.852380858683629
0.0975,0.8564257867591691
0.105,0.8613073480734954
0.1125,0.8667918944380107
0.12,0.8727198738417037
0.1275,0.8789136192670973
0.135,0.8852966699269321
0.1425,0.8917686747573031
0.15,0.8982695302662597
0.1575,0.9047458634338866
0.165,0.9111520164271103
0.1725,0.9174579218989947
0.18,0.9236445375514906
0.1875,0.9296963399041944
0.195,0.9356226894983305
0.2025,0.9413569789295684
0.21,0.9469772167064273
0.2175,0.9524200386395035
0.225,0.9577091319040321
0.2325,0.9628468193307569
0.24,0.9678377100545339
0.2475,0.9726886976721898
0.255,0.9774082638127386
0.2625,0.9820060547762747
0.27,0.9864926485790521
0.2775,0.9908795058639137
0.285,0.9951778781317618
0.2925,0.9993994146080024
0.3,1.003555855154004
0.3075,1.0076590605992337
0.315,1.0117203667484558
0.3225,1.0157503967308552
0.33,1.0197605321250796
0.3375,1.0237610272612205
0.345,1.0277606232254053
0.3525,1.0317696272840924
0.36,1.0357964263453914
0.3675,1.0398486082067573
0.375,1.0439329998230071
0.3825,1.0480571857680816
0.39,1.0522243194440406
0.3975,1.056439677327772
0.405,1.060703442298057
0.4125,1.064968318028978
0.42,1.0693974974322191
0.4275,1.0738247178076055
0.435,1.07831600529202
0.4425,1.0828668552630867
0.45,1.0874790674545904
0.4575,1.0921549640152453
0.465,1.09689299124212
0.4725,1.1016923093177065
0.48,1.1065517306907366
0.4875,1.111471592704909
0.495,1.1163787077955418
0.5025,1.1214113507069376
0.51,1.1264962103135094
0.5175,1.1317091120455949
0.525,1.136889490827423
0.5325,1.1420363904488784
0.54,1.147302246180788
0.5475,1.1526039321951387
0.555,1.1579379120860107
0.5625,1.1632980958439616
0.57,1.168680111183318
0.5775,1.1740802813029894
0.585,1.1794929736195094
0.5925,1.184912018568201
0.6,1.1903337656816317
0.6075,1.1957519816546573
0.615,1.2011605695262817
0.6225,1.2065546682766815
0.63,1.21192919712911
0.6375,1.2172782120797727
0.645,1.2225956927670074
0.6525,1.2278776566826273
0.66,1.2331184759659377
0.6675,1.2383126817475796
0.675,1.2434559323359735
0.6825,1.2485439777989664
0.69,1.2535710694060813
0.6975,1.2585353786860531
0.705,1.2634324421096363
0.7125,1.2682576798847724
0.72,1.2730108288805935
0.7275,1.277687028105291
0.735,1.2822864651085069
0.7425,1.2868066412106869
0.75,1.2912461467000453
0.7425,1.3493191169480887
0.735,1.425213171684974
0.7275,1.5288624014531076
0.72,1.6626825257001938
0.7125,1.8350719783208418
0.705,2.4089621631775815
0.6975,0.0
0.69,1.8620047355181824
0.6825,0.5956559052093667
0.675,0.10109334226363961
0.6675,-0.19811122811978626
0.66,-0.3923628168087259
0.6525,-0.5265563533625102
0.645,-0.6244228525695472
0.6375,-0.697190914911953
0.63,-0.7495978552058968
0.6225,-0.79107504153618
0.615,-0.8256696120053922
0.6075,-0.8553491862050694
0.6,-0.8816914530905136
0.5925,-0.905710294635046
0.585,-0.9276721316020564
0.5775,-0.9474616116730261
0.57,-0.965264643266546
0.5625,-0.9810953327881039
0.555,-0.9950395309457524
0.5475,-1.00719250317424
0.54,-1.017661534636315
0.5325,-1.0265687066678502
0.525,-1.0340362714725277
0.5175,-1.04019391860915
0.51,-1.0451645912352119
0.5025,-1.0491093533066618
0.495,-1.0520224558643076
0.4875,-1.0541259658783693
0.48,-1.0554806294358976
0.4725,-1.0561736854859887
0.465,-1.0562841542478618
0.4575,-1.0558860301585908
0.45,-1.055040529338216
0.4425,-1.0538037073113031
0.435,-1.0522276093449936
0.4275,-1.0503570629129761
0.42,-1.0482606460928698
0.4125,-1.0458811868703202
0.405,-1.0433771543688057
0.3975,-1.040661494577936
0.39,-1.037854586863263
0.3825,-1.0349459517229094
0.375,-1.03196148676289
0.3675,-1.0289134190798714
0.36,-1.0258142094482858
0.3525,-1.022677835404279
0.345,-1.0195128181095727
0.3375,-1.0163312547686045
0.33,-1.0131382291662403
0.3225,-1.0099419803384908
0.315,-1.0067452575882538
0.3075,-1.0035504955649914
0.3,-1.0003559421892871
0.2925,-0.997165717125829
0.285,-0.993994879308924
0.2775,-0.9907970620717604
0.27,-0.9875909741979091
0.2625,-0.9843689944721972
0.255,-0.9811323965212151
0.2475,-0.9778830839590942
0.24,-0.9746250644176417
0.2325,-0.9713601337218872
0.225,-0.9680910082852947
0.2175,-0.9648197754041098
0.21,-0.9615488396403118
0.2025,-0.9582807962572096
0.195,-0.9550179241131416
0.1875,-0.9517620702788815
0.18,-0.9485144969735799
0.1725,-0.9452774417021221
0.165,-0.9420517583525428
0.1575,-0.9388389747731827
0.15,-0.9356415497087216
0.1425,-0.9324587200565384
0.135,-0.9292928187457907
0.1275,-0.9261437731133046
0.12,-0.9230126288130504
0.1125,-0.9198992345922629
0.105,-0.9168050477661309
0.0975,-0.913730535482166
0.09,-0.9106756537210019
0.0825,-0.9076410484666375
0.075,-0.9046266395491384
0.0675,-0.9016335312867255
0.06,-0.8986615577081921
0.0525,-0.8957109154771735
0.045,-0.8927821618559245
0.0375,-0.8898754152140959
0.03,-0.8869900819066063
0.0225,-0.8841266491831554
0.015,-0.8812851486644502
0.0075,-0.878465495436373
0.0,-0.8756683064701951
0.0075,-0.8737622496183198
0.015,-0.8715976231427
0.0225,-0.869028884046152
0.03,-0.860849129388714
0.0375,-0.831984706625361
0.045,-0.7629846223582015
0.0525,-0.5839018986947679
0.06,0.0
0.0675,1.3652312584915673
0.075,0.8958053976114435
0.0825,0.7430316829070537
0.09,0.7082397123608137
0.0975,0.804961040583952
0.105,0.8652838334785496
0.1125,0.9000619453823948
0.12,0.9223718377831838
0.1275,0.9374767702148239
0.135,0.9479885726567614
0.1425,0.955550393050917
0.15,0.9621052369312412
0.1575,0.9684891994086492
0.165,0.9747408410235283
0.1725,0.9808138064410813
0.18,0.986767062361697
0.1875,0.99275714671248
0.195,0.9988635401259023
0.2025,1.0052770350897586
0.21,1.0120529562713065
0.2175,1.019287354752838
0.225,1.0270349922067958
0.2325,1.035322755956998
0.24,1.0441495600602086
0.2475,1.0534875606766483
0.255,1.0632856603315097
0.2625,1.0734754565912834
0.27,1.0839738510731822
0.2775,1.0946894264810576
0.285,1.1055255187310398
0.2925,1.1163889210200186
0.3,1.1271926638153884
0.3075,1.1378561251334292
0.315,1.1483101184645428
0.3225,1.158496961737811
0.33,1.1683703404986154
0.3375,1.177895577437982
0.345,1.1870495862728812
0.3525,1.1958177668458008
0.36,1.204192983648184
0.3675,1.212176425994431
0.375,1.2197651214430607
0.3825,1.2269771845939694
0.39,1.2338245096551432
0.3975,1.2403296839994962
0.405,1.2465090479029342
0.4125,1.2523836240798445
0.42,1.2579692004951668
0.4275,1.263291136723725
0.435,1.2683623184046269
0.4425,1.2730948507308693
0.45,1.2777183675854487
0.4575,1.2821426596281364
0.465,1.2865021933774796
0.4725,1.2905680055578195
0.48,1.2943581487580231
0.4875,1.2981204743528663
0.495,1.301747273667616
0.5025,1.305248573190468
0.51,1.3086341522769496
0.5175,1.3119117468348427
0.525,1.3150901975668505
0.5325,1.318177650068894
0.54,1.3211798180501584
0.5475,1.3241037621244545
0.555,1.3269560666622444
0.5625,1.3297428464744019
0.57,1.3324693682305675
0.5775,1.335140992023914
0.585,1.3377618000505203
0.5925,1.3403377925555684
0.6,1.3428728012857505
0.6075,1.3453725698338108
0.615,1.3478411455880148
0.6225,1.3502833724585586
0.63,1.3527042932961273
0.6375,1.3551081897487662
0.645,1.3575005162439906
0.6525,1.3598865310474209
0.66,1.3622713288568744
0.6675,1.364660340143578
0.675,1.367060577394728
0.6825,1.3694758889958047
0.69,1.3719128782521486
0.6975,1.374587618291484
