Elongation [mm],Triaxiality
0.0,0.0
0.004,0.4294562647572311
0.008,0.42938228606151807
0.012,0.4293083208827253
0.016,0.4387872442556099
0.02,0.527508396534943
0.024,0.542440411490497
0.028,0.5390434764820682
0.032,0.5309009419544115
0.036,0.521955129577811
0.04,0.5135984337135132
0.044,0.5063154783544082
0.048,0.500220052895966
0.052,0.49527424265002795
0.056,0.49137358494577044
0.06,0.48839808629916454
0.064,0.4862215599868053
0.068,0.48473007472612717
0.072,0.4838196115920943
0.076,0.4833988265543483
0.08,0.48338822440414686
0.084,0.48371854400711717
0.088,0.4843310225630893
0.092,0.4851757920402643
0.096,0.48620500400555133
0.1,0.48738598920991283
0.104,0.4886874600911645
0.108,0.49007981388406713
0.112,0.4915449334076815
0.116,0.4930549488467243
0.12,0.494600391863029
0.124,0.49616502228800863
0.128,0.4977366928280589
0.132,0.49930547057787433
0.136,0.5008617092944592
0.14,0.5024001690165298
0.144,0.5039115477639791
0.148,0.5053966061968594
0.152,0.5068424416612497
0.156,0.5082531778756296
0.16,0.5096229388492977
0.164,0.5109524583303027
0.168,0.5122357867159933
0.172,0.513474858199887
0.176,0.5146650940152645
0.18,0.5158143508329275
0.184,0.5169156460076281
0.188,0.5179711104216627
0.192,0.5189811634514699
0.196,0.519946839988007
0.2,0.5208688802313934
0.204,0.5217488387610464
0.208,0.5225876578154065
0.212,0.5233863629710614
0.216,0.5241477388878293
0.22,0.5248644270390398
0.224,0.5255471260132281
0.228,0.5261929015330047
0.232,0.526799202530723
0.236,0.5273778738050036
0.24,0.527920417545465
0.244,0.5284310786862222
0.248,0.5289144136014163
0.252,0.529371791743879
0.256,0.5298077744124382
0.26,0.5302249097703121
0.264,0.5306247843550748
0.268,0.5310085771666632
0.272,0.5313786278236932
0.276,0.5317351711475039
0.28,0.5320792708844823
0.284,0.5324124296342242
0.288,0.5327350921316206
0.292,0.5330492689075464
0.296,0.5333550425730027
0.3,0.5336536898229985
0.304,0.5339468364237372
0.308,0.5342346558019414
0.312,0.5345174593043271
0.316,0.5347937457654989
0.32,0.5350735888588468
0.324,0.5353482778239205
0.328,0.5356220044080989
0.332,0.5358954454237324
0.336,0.5361684369036763
0.34,0.5364414288928168
0.344,0.5367165699356812
0.348,0.5369937719209125
0.352,0.5372735835728125
0.356,0.5375563577283615
0.36,0.5378429240516602
0.364,0.5381334255835553
0.368,0.5384288311077079
0.372,0.5387287093314461
0.376,0.5390333515860161
0.38,0.5393436787067695
0.384,0.5396596473286948
0.388,0.5399817123352365
0.392,0.5403102919175357
0.396,0.5406454837855579
0.4,0.5409875422545334
0.404,0.5413369081690819
0.408,0.5416933368222737
0.412,0.5420572586783189
0.416,0.5424288959407984
0.42,0.5428083920636517
0.424,0.5431958151421147
0.428,0.5435910908541447
0.432,0.5439948599196706
0.436,0.5444071224970379
0.44,0.5448278644953587
0.444,0.5452571839349556
0.448,0.5456950633793188
0.452,0.5461418435074357
0.456,0.5465976163162611
0.46,0.5470619158498405
0.464,0.5475352384492732
0.468,0.5480176397500819
0.472,0.5485088948047211
0.476,0.5490093100615386
0.48,0.5495187468576455
0.484,0.5500373410393723
0.488,0.5505650994878984
0.492,0.5511019007353817
0.496,0.5516477630646247
0.5,0.552202814050592
0.504,0.5527669425473174
0.508,0.5533403179117602
0.512,0.5539226771486592
0.516,0.5545141651138537
0.52,0.5551145848644484
0.524,0.555724185619317
0.528,0.5563428310800564
0.532,0.5569704398682019
0.536,0.5576070564610823
0.54,0.5582526064624086
0.544,0.5589070903138051
0.548,0.5595704315467893
0.552,0.5602425348113962
0.556,0.5609235329984782
0.56,0.5616133236420094
0.564,0.5623117697702563
0.568,0.5630189030724383
0.572,0.5637347257537463
0.576,0.5644590663307693
0.58,0.5651920123627809
0.584,0.5659334349092172
0.588,0.5666832975865378
0.592,0.5674415270349187
0.596,0.568208253670543
0.6,0.568983321895604
0.604,0.5697665163706309
0.608,0.5705580900865584
0.612,0.5713578355398335
0.616,0.5721656272656224
0.62,0.5729814826854421
0.624,0.5738054259932381
0.628,0.5746372117534767
0.632,0.5754770673333608
0.636,0.5763247084207749
0.64,0.5771801745144618
0.644,0.5780434111365486
0.648,0.5789144185511869
0.652,0.579792933187636
0.656,0.5806791902787773
0.66,0.5815729328411885
0.664,0.58247417959739
0.668,0.5833829016401373
0.672,0.584298969660601
0.676,0.5852223398841218
0.68,0.5861530317001443
0.684,0.5870909482867309
0.688,0.5880361080522164
0.692,0.5889883160687551
0.696,0.5899474523300692
0.7,0.5909135604127312
