Elongation [mm],Triaxiality
0.0,0.0
0.006,0.7886617094471698
0.012,0.7910344662910989
0.018,0.8313381975255587
0.024,0.8474781288554881
0.03,0.7395115374217547
0.036,0.7716092768207929
0.042,0.8203778445215244
0.048,0.8479319686452685
0.054,0.8539289080329917
0.06,0.8513164530715728
0.066,0.8492363484644587
0.072,0.848401902605781
0.078,0.8488116618710161
0.084,0.8503141952514418
0.09,0.8527283790758952
0.096,0.8558771623660513
0.102,0.8595955119320917
0.108,0.8637737062168183
0.114,0.8682808787762442
0.12,0.8730582296254175
0.126,0.8780047933750598
0.132,0.883084461386014
0.138,0.8882397848235802
0.144,0.8934326842818974
0.15,0.8986363533100233
0.156,0.9038226797441272
0.162,0.9089671744336228
0.168,0.9140529403095194
0.174,0.9190682975832871
0.18,0.9240042434522288
0.186,0.928853692780021
0.192,0.9336237056302392
0.198,0.9382723968253124
0.204,0.9428488857937438
0.21,0.947311560671479
0.216,0.9516749642218209
0.222,0.9559397908693628
0.228,0.9601065913424873
0.234,0.9641775982677434
0.24,0.968155558266576
0.246,0.9720438652676301
0.252,0.9758473428456046
0.258,0.9795701325188877
0.264,0.9832180364972221
0.27,0.9867962341207509
0.276,0.9903106316546025
0.282,0.9937670660358203
0.288,0.9971716626056989
0.294,1.000530057670774
0.3,1.0038483070113027
0.306,1.0071331201648681
0.312,1.0103890674477427
0.318,1.013622623673014
0.324,1.0168391546374829
0.33,1.020044593742112
0.336,1.0232436677529457
0.342,1.0264411430673999
0.348,1.0296424780973252
0.354,1.0328517368133634
0.36,1.0360733568753744
0.366,1.0393115089212694
0.372,1.0425694405884323
0.378,1.045850989496703
0.384,1.0491589182040895
0.39,1.0524956818990805
0.396,1.055862774366775
0.402,1.0592607213463907
0.408,1.0626926684178681
0.414,1.066157948816484
0.42,1.0696603191033265
0.426,1.0731987686569682
0.432,1.0767758659925721
0.438,1.0803917308297413
0.444,1.084046771283636
0.45,1.0877408012683538
0.456,1.0914753523892609
0.462,1.0952500083706436
0.468,1.099064058892546
0.474,1.1029170588816954
0.48,1.1068081701087291
0.486,1.1107381277809592
0.492,1.1147054839312456
0.498,1.1187083300369414
0.504,1.1227465650261235
0.51,1.1268178410869671
