Elongation [mm],Triaxiality
0.0,0.0
0.01344,0.8679990883020918
0.02688,0.9000898160408872
0.04032,0.8607882451736936
0.05376,0.9386563856466578
0.0672,0.946928599321023
0.08064,0.9509924158944076
0.09408,0.9565020459806286
0.10752,0.9633875625640123
0.12096,0.971228922867313
0.1344,0.9797442678938552
0.14784,0.9887533050414589
0.16128,0.9980826002987457
0.17472,1.0076538341492114
0.18816,1.0174372388934396
0.2016,1.027424645929422
0.21504,1.0376326124846669
0.22848,1.048059350783511
0.24192,1.0586928268985563
0.25536,1.0695139987076334
0.2688,1.0805026050793447
0.28224,1.0916437479315393
0.29568,1.1029281965868099
0.30912,1.1143530400944504
0.32256,1.1259228035649218
0.336,1.137650882053156
0.34944,1.149560671828153
0.36288,1.16167963762502
0.37632,1.1740357535138017
0.38976,1.1866434167536506
0.4032,1.1995200164903794
0.41664,1.2126927152310885
0.43008,1.2261851798623593
0.44352,1.2400198855842939
0.45696,1.2542091639358868
0.4704,1.2687611832412244
0.47616,1.3055735332491822
0.46272,1.4329218371112138
0.44928,1.6738506766742014
0.43584,2.229725554339152
0.4224,0.0
0.40896,0.2561046114010013
0.39552,-0.33554224075874306
0.38208,-0.6343291887252543
0.36864,-0.7784637054111226
0.3552,-0.8548286253020082
0.34176,-0.8999420065993775
0.32832,-0.9305835598601312
0.31488,-0.9546764440830865
0.30144,-0.9738218850087889
0.288,-0.9889658025754647
0.27456,-1.000834671392215
0.26112,-1.0100467458869486
0.24768,-1.0172131599127543
0.23424,-1.0227364880939829
0.2208,-1.0268187867065925
0.20736,-1.0295557417175543
0.19392,-1.0310785954849182
0.18048,-1.0315454124442291
0.16704,-1.0310874197761173
0.1536,-1.0298378443317262
0.14016,-1.0279097872162934
0.12672,-1.0254017965502353
0.11328,-1.0223977597710887
0.09984,-1.0189718324075085
0.0864,-1.0151865885210285
0.07296,-1.0110974444964238
0.05952,-1.0067530426960258
0.04608,-1.002197685933714
0.03264,-0.9974671788497056
0.0192,-0.9925912232728695
0.00576,-0.9875976859066655
0.00768,-0.9947950783489409
0.02112,-1.0226483031696298
0.03456,-1.0804954586182383
0.048,-1.1343776655439453
0.06144,0.0
0.07488,0.7207765839059369
0.08832,0.669281880587315
0.10176,0.8141942879064946
0.1152,0.9007313992135847
0.12864,0.9564910039041344
0.14208,0.9947432980325991
0.15552,1.0215058693465937
0.16896,1.039181342034809
0.1824,1.050247771835625
0.19584,1.057514968040475
0.20928,1.0625888265357335
0.22272,1.0667111262916618
0.23616,1.0709218094335922
0.2496,1.076068027778793
0.26304,1.0828042103602036
0.27648,1.0915902649831501
0.28992,1.1026932035463077
0.30336,1.1161960416062457
0.3168,1.1320106238493735
0.33024,1.1499061014989742
0.34368,1.1695726358385328
0.35712,1.1906568455156419
0.37056,1.2127835642685125
0.384,1.2355477184805685
0.39744,1.2586233102714115
0.41088,1.2817671701131288
0.42432,1.3047970638798778
0.43776,1.3275713955547506
0.4512,1.349977603079697
0.46464,1.371919201088945
0.47808,1.3932996515968536
0.46848,1.4782979792286823
0.45504,1.6634996052741058
0.4416,2.0108624346082524
0.42816,3.3522235861337744
0.41472,1.7561843140175863
0.40128,0.014385298611384708
0.38784,-0.49154162023825254
0.3744,-0.7608575880591991
0.36096,-0.9137674866766162
0.34752,-0.9905790067012848
0.33408,-1.0311525217386217
0.32064,-1.0547551898385457
0.3072,-1.073547300015948
0.29376,-1.0887714850434205
0.28032,-1.1007872053228644
0.26688,-1.1099323793304139
0.25344,-1.1165434891099273
0.24,-1.1210209100479782
0.22656,-1.1238080268832118
0.21312,-1.1252489427446606
0.19968,-1.1256212488407729
0.18624,-1.1249645983658914
0.1728,-1.1232810093052337
0.15936,-1.1206676002818867
0.14592,-1.1172401404040764
0.13248,-1.1131214419546451
0.11904,-1.1084217501779399
0.1056,-1.103239832179263
0.09216,-1.0976625100212694
0.07872,-1.091762529513511
0.06528,-1.0856032797748305
0.05184,-1.0792406860466324
0.0384,-1.0727206144460864
0.02496,-1.0661015516494352
0.01152,-1.0593939135471837
0.00192,-1.0565251959854192
0.01536,-1.0900368366917477
0.0288,-1.151536805202955
0.04224,-1.2504836710255305
0.05568,-1.5635443643657276
0.06912,0.5201619531116132
0.08256,0.6753942336572291
0.096,0.7346700797840535
0.10944,0.8935831695531945
0.12288,0.975260214172644
0.13632,1.026082628701358
0.14976,1.05886387335663
0.1632,1.079997449125382
0.17664,1.0927087985179342
0.19008,1.1009673724003206
0.20352,1.1071540897790757
0.21696,1.112782749107167
0.2304,1.119098417867785
0.24384,1.1270675401244123
0.25728,1.1373721025277523
0.27072,1.1504084059981121
0.28416,1.166301405681609
0.2976,1.1849177815159837
0.31104,1.2059364356587836
0.32448,1.228908906717211
0.33792,1.2533125844362607
0.35136,1.2785726614073696
0.3648,1.3041404738448243
0.37824,1.3296074809447092
0.39168,1.3546559620210368
0.40512,1.3790439956166873
0.41856,1.4025843121092576
0.432,1.4251232517424905
0.44544,1.4465187653177694
0.45888,1.46663458207192
0.47232,1.4853247520610369
0.47424,1.5280291544238305
0.4608,1.6954514277257253
0.44736,1.9899535774668662
0.43392,2.6468402052964954
0.42048,0.0
0.40704,0.3953903446837508
0.3936,-0.33121173266548604
0.38016,-0.7003181973903885
0.36672,-0.9092165160971888
0.35328,-1.0385536599659329
0.33984,-1.1173928414931114
0.3264,-1.157615378351172
0.31296,-1.178668741483364
0.29952,-1.1951919949777254
0.28608,-1.2081952026264888
0.27264,-1.217666694048642
0.2592,-1.2238172857094392
0.24576,-1.226996847303837
0.23232,-1.2276137950227344
0.21888,-1.2260803123538362
0.20544,-1.2227866600725374
0.192,-1.2181414901807912
0.17856,-1.2125236379111488
0.16512,-1.2062855149574137
0.15168,-1.1996394716114163
0.13824,-1.1927882417957063
0.1248,-1.1858189509185684
0.11136,-1.1787703414108528
0.09792,-1.1715240007521357
0.08448,-1.1640756526497793
0.07104,-1.1564510963948704
0.0576,-1.148685060822721
0.04416,-1.1408160005857417
0.03072,-1.1328800137267703
0.01728,-1.1249050648130094
0.00384,-1.1169195888528185
0.0096,-1.1385463464283814
0.02304,-1.1947421384340913
0.03648,-1.297877735911295
0.04992,-1.44979308705713
0.06336,0.0
0.0768,0.5484416322568963
0.09024,0.6101715408643843
0.10368,0.841025284085922
0.11712,0.9810644583463494
0.13056,1.0533267381001716
0.144,1.0942710689947104
0.15744,1.11643851158092
0.17088,1.12819197250717
0.18432,1.1370487934638205
0.19776,1.145552788701905
0.2112,1.154740026634791
0.22464,1.1656184211423535
0.23808,1.1789409618600082
0.25152,1.1951350230567703
0.26496,1.214289953213542
0.2784,1.2361794922702405
0.29184,1.2603461001667984
0.30528,1.2861766994514465
0.31872,1.3129842340275584
0.33216,1.3400384954011697
0.3456,1.366728494556462
0.35904,1.3926093598558145
0.37248,1.4173526760225008
0.38592,1.4407250759805472
0.39936,1.4625585993152843
0.4128,1.4827191399223316
0.42624,1.5010991349034042
0.43968,1.517600387080062
0.45312,1.5321384826799131
0.46656,1.544649857052676
0.48,1.5551060187099508
0.46656,1.710981743802748
0.45312,1.9750804653547807
0.43968,2.4986127009472976
0.42624,0.0
0.4128,0.6428098047588992
0.39936,-0.24967697310854892
0.38592,-0.683145941015682
0.37248,-0.9223743297369608
0.35904,-1.0720887947251065
0.3456,-1.175242336493399
0.33216,-1.248895650983588
0.31872,-1.2945300593580398
0.30528,-1.3156352592915375
0.29184,-1.3283291164991413
0.2784,-1.336139008235576
0.26496,-1.3395868709851373
0.25152,-1.3393032273289913
0.23808,-1.3359888728545357
0.22464,-1.3302934099438546
0.2112,-1.322770269093785
0.19776,-1.313873949763783
0.18432,-1.3039718379749419
0.17088,-1.2933707199473394
0.15744,-1.2822678306758868
0.144,-1.2708439910693259
0.13056,-1.2593045364025983
0.11712,-1.2478121507199833
0.10368,-1.2365318829536667
0.09024,-1.2255441570237804
0.0768,-1.214894115650488
0.06336,-1.2046109415354633
0.04992,-1.1947052019259152
0.03648,-1.1851150687174339
0.02304,-1.1757898479090085
0.0096,-1.1667064645392988
0.00384,-1.1705891416366128
0.01728,-1.219791175219828
0.03072,-1.309672759964615
0.04416,-1.4338588811539872
0.0576,-2.715300566751829
0.07104,0.3103687697881076
0.08448,0.5783606282001659
0.09792,0.7916762955390811
0.11136,0.9742264421010084
0.1248,1.0844797344389343
0.13824,1.1396645874777254
0.15168,1.1665633793486578
0.16512,1.1775615912791169
0.17856,1.1852372515675145
0.192,1.1948242991586464
0.20544,1.207190398043681
0.21888,1.2227689341956312
0.23232,1.241683892138039
0.24576,1.2637470892412446
0.2592,1.2884826992568312
0.27264,1.3151919518296977
0.28608,1.3430543007321813
0.29952,1.371215001885096
0.31296,1.3988375444919283
0.3264,1.425283322019547
0.33984,1.4501211345884482
0.35328,1.4730698308167016
0.36672,1.4939659470689126
0.38016,1.5127161074539608
0.3936,1.5292727138087587
0.40704,1.543619234417305
0.42048,1.5557583594237379
0.43392,1.5656352503267537
0.44736,1.5735708002041031
0.4608,1.5794101678617143
0.47424,1.5833971798113953
0.47232,1.662741269163578
0.45888,1.8713242255604925
0.44544,2.231631096155684
0.432,5.299212982028134
0.41856,1.3019509671760527
0.40512,-0.06945167595600248
0.39168,-0.6195467045936943
0.37824,-0.9065154236481298
0.3648,-1.0811196423597438
0.35136,-1.2023601988307075
0.33792,-1.2932979850679884
0.32448,-1.3621449049267094
0.31104,-1.4108271778186396
0.2976,-1.4369677335797566
0.28416,-1.4432932533003573
0.27072,-1.4425180210674988
0.25728,-1.4376983572281945
0.24384,-1.4299250587022294
0.2304,-1.4199893207013243
0.21696,-1.4085150782483005
0.20352,-1.3960151199735795
0.19008,-1.382826570289771
0.17664,-1.3691538620614592
0.1632,-1.3552358422980368
0.14976,-1.3412027579158052
0.13632,-1.3271607788479032
0.12288,-1.3132139119204083
0.10944,-1.2993928395701981
0.096,-1.285752428804193
0.08256,-1.2723548767833381
0.06912,-1.2592218325660427
0.05568,-1.2464374822199955
0.04224,-1.2340311162238387
