Elongation [mm],Triaxiality
0.0,0.0
0.0192,0.9237513046441137
0.0384,0.8378589804257627
0.0576,0.9421119273711
0.0768,0.9490007021458919
0.096,0.9569194040506719
0.1152,0.9673206614502402
0.1344,0.979269907996113
0.1536,0.9922252309675237
0.1728,1.0057727228491211
0.192,1.0197814398654947
0.2112,1.0342233067289
0.2304,1.049112494426888
0.2496,1.0644162647741675
0.2688,1.080075819032289
0.288,1.0960437848890603
0.3072,1.1122978353651567
0.3264,1.128843922790754
0.3456,1.1457242868910202
0.3648,1.163014078069812
0.384,1.1807898700683839
0.4032,1.1990951463553423
0.4224,1.21800260406692
0.4416,1.2375808006668487
0.4608,1.2578839954808678
0.48,1.2788561824546074
0.4992,1.30059707104926
0.5184,1.3230355460019356
0.5376,1.3457941750916729
0.5568,1.3688647306790906
0.576,1.3918477106066978
0.5952,1.414331170710131
0.6144,1.4358339738668273
0.6336,1.4558306748195862
0.6272,1.6039193020239706
0.608,2.021053142060645
0.5888,7.9307611656795345
0.5696,0.6704996087854089
0.5504,-0.303948639921603
0.5312,-0.6915312009697024
0.512,-0.8551740112813284
0.4928,-0.940456617107459
0.4736,-0.9987194035069857
0.4544,-1.042906705333429
0.4352,-1.0756055221366714
0.416,-1.098787155684359
0.3968,-1.1141621387917364
0.3776,-1.1232690753595578
0.3584,-1.1275212544223792
0.3392,-1.1282653198994395
0.32,-1.1265048107671918
0.3008,-1.1229252612831429
0.2816,-1.1178081410143068
0.2624,-1.1114210967904437
0.2432,-1.1040105812816394
0.224,-1.095868084401032
0.2048,-1.0872133603463299
0.1856,-1.0782168777125827
0.1664,-1.0690087083601991
0.1472,-1.0596866578580784
0.128,-1.050324611983414
0.1088,-1.0409809276621562
0.0896,-1.0316988598388004
0.0704,-1.0225048797876464
0.0512,-1.0134199833893165
0.032,-1.0044584966024181
0.0128,-0.9956294480483963
0.0064,-0.9948457999836273
0.0256,-1.0220889615594575
0.0448,-1.0305166325221502
0.064,0.0
0.0832,0.8141217167610839
0.1024,0.8357926422917533
0.1216,0.9722417801987328
0.1408,1.045214178588809
0.16,1.0847460098185224
0.1792,1.1030847545756175
0.1984,1.1112815789915178
0.2176,1.1161178830347362
0.2368,1.1215690901850832
0.256,1.1304913025879393
0.2752,1.1446312604609665
0.2944,1.1646909555760887
0.3136,1.1904241707699978
0.3328,1.2208568944039528
0.352,1.2545948230062725
0.3712,1.2899992898543693
0.3904,1.325680745088219
0.4096,1.3606317011303626
0.4288,1.393900096555261
0.448,1.4252150453411436
0.4672,1.454095670943055
0.4864,1.4801637931142666
0.5056,1.50303660068882
0.5248,1.5223681704441057
0.544,1.537902729924616
0.5632,1.5495489788697232
0.5824,1.5574493742257924
0.6016,1.5620182576330928
0.6208,1.563936888915033
0.64,1.5640753552505635
0.6208,1.824448294232975
0.6016,2.5103814184685547
0.5824,2.1797559892303227
0.5632,-0.11349128198479903
0.544,-0.7283386846480812
0.5248,-1.0087285124320455
0.5056,-1.1777149770471518
0.4864,-1.2872695023896275
0.4672,-1.339392009155522
0.448,-1.3585181528809178
0.4288,-1.3648183071407376
0.4096,-1.3626131835381816
0.3904,-1.354928765443521
0.3712,-1.343808888331831
0.352,-1.3305586477830857
0.3328,-1.3160083734177705
0.3136,-1.3006791727166318
0.2944,-1.2849302852871045
0.2752,-1.2690018814493196
0.256,-1.253078636756691
0.2368,-1.237407602722991
0.2176,-1.222215660142346
0.1984,-1.2075960906500058
0.1792,-1.1936201389480254
0.16,-1.1803010870741306
0.1408,-1.1675449268922409
0.1216,-1.1550804045306478
0.1024,-1.142827475666813
0.0832,-1.1307768087913563
0.064,-1.1189328062599169
0.0448,-1.1073068979444467
0.0256,-1.095904422571146
0.0064,-1.0847291430461194
0.0128,-1.0979046429134698
0.032,-1.1463474794011328
0.0512,-1.1070017067143565
0.0704,0.6574827454952501
0.0896,0.6975030874527701
0.1088,1.0145795127656774
0.128,1.1533382449543363
0.1472,1.206963954011263
0.1664,1.2223794980255054
0.1856,1.2282373627065977
0.2048,1.2375328290209675
0.224,1.2529127878347721
0.2432,1.275429305174343
0.2624,1.304654425363662
0.2816,1.339079518106487
0.3008,1.3761208255883346
0.32,1.4131197965279905
0.3392,1.4479752604999327
0.3584,1.4792672496965835
0.3776,1.5063767038171474
0.3968,1.529104044884257
0.416,1.5474607858300933
0.4352,1.5615512392702373
0.4544,1.5715478842672124
0.4736,1.5777218305359808
0.4928,1.5804725887225066
0.512,1.5803617056289168
0.5312,1.578119259928784
0.5504,1.574602182015215
0.5696,1.570674800234295
0.5888,1.5670146421443905
0.608,1.5640071640029083
0.6272,1.561718492025901
0.6336,1.6240331443628702
0.6144,1.9264918752298472
0.5952,8.339167466877363
0.576,0.3167544530434746
0.5568,-0.6716295607849283
0.5376,-1.0357186947805386
0.5184,-1.243748730234358
0.4992,-1.3810273111609976
0.48,-1.4607869377293574
0.4608,-1.497466703796473
0.4416,-1.5073085512323654
0.4224,-1.501171454279833
0.4032,-1.482118527963255
0.384,-1.4577385660138749
0.3648,-1.435354128273766
0.3456,-1.414829384091802
0.3264,-1.3957123779544007
0.3072,-1.3775786329408783
0.288,-1.3600989220207664
0.2688,-1.3430380848199828
0.2496,-1.326282101358327
0.2304,-1.3096066739254444
0.2112,-1.2931104506200883
0.192,-1.2767437118899898
0.1728,-1.2605281598011806
0.1536,-1.2444948172074073
0.1344,-1.228697974865339
0.1152,-1.2131674561755006
0.096,-1.197954698676392
0.0768,-1.1831582318567089
0.0576,-1.168879951149992
0.0384,-1.1551795353090903
0.0192,-1.1420544361444835
0.0,-1.1295138016361685
0.0192,-1.14649006435341
0.0384,-1.1552054165407588
0.0576,-1.1891843226456484
0.0768,0.7257489577907088
0.096,0.94016571736129
