Chord Rotation [rads],Moment [kN-mm]
-1.660577e-05,-3.306614e+05
-8.062344e-05,-4.091202e+05
-2.056192e-04,-4.981519e+05
-5.089207e-04,-5.956434e+05
-8.927652e-04,-7.524512e+05
-1.066775e-03,-8.477648e+05
-1.377604e-03,-9.398759e+05
-1.643917e-03,-1.027739e+06
-1.905414e-03,-1.108174e+06
-2.075402e-03,-1.191752e+06
-2.203519e-03,-1.227719e+06
-1.869379e-03,-1.115511e+06
-1.754752e-03,-1.023438e+06
-1.493745e-03,-9.376962e+05
-1.249927e-03,-8.466402e+05
-9.689709e-04,-7.449671e+05
-6.450904e-04,-6.125492e+05
-1.815454e-04,-4.885729e+05
-9.983716e-05,-3.963685e+05
3.710457e-05,-3.136780e+05
6.887416e-05,-3.020202e+05
9.795504e-05,-3.073272e+05
3.120700e-04,-2.277929e+05
5.554719e-04,-1.535583e+05
8.859110e-04,-1.100780e+05
1.292191e-03,-7.613620e+04
1.488077e-03,8.750009e+03
1.653508e-03,9.259181e+04
1.931872e-03,1.913072e+05
2.140090e-03,2.815514e+05
2.311932e-03,3.771225e+05
2.591806e-03,4.727073e+05
2.471435e-03,3.877557e+05
2.175540e-03,2.921840e+05
1.978152e-03,1.966278e+05
1.728987e-03,1.117026e+05
1.574038e-03,2.891447e+04
1.348983e-03,-4.855232e+04
1.027716e-03,-1.100876e+05
6.144622e-04,-1.429614e+05
3.292844e-04,-2.129598e+05
3.523645e-05,-2.871857e+05
-3.808058e-05,-2.935424e+05
-6.734204e-05,-3.094510e+05
-1.157343e-04,-3.751803e+05
-2.272906e-04,-4.695177e+05
-5.690028e-04,-5.988017e+05
-9.131956e-04,-7.259288e+05
-1.174409e-03,-8.244302e+05
-1.445171e-03,-9.165580e+05
-1.622127e-03,-1.006539e+06
-1.887151e-03,-1.092260e+06
-2.093967e-03,-1.175858e+06
-2.216139e-03,-1.217124e+06
-2.171974e-03,-1.217124e+06
-1.892964e-03,-1.096461e+06
-1.738088e-03,-1.008606e+06
-1.546501e-03,-9.196946e+05
-1.145532e-03,-8.222788e+05
-9.005733e-04,-7.205977e+05
-5.861715e-04,-5.913597e+05
-2.131475e-04,-4.578355e+05
-8.489628e-05,-3.709226e+05
5.952317e-05,-2.871737e+05
8.081933e-05,-2.945945e+05
5.656796e-05,-2.967195e+05
3.844116e-04,-2.055256e+05
6.439854e-04,-1.291649e+05
1.079289e-03,-1.005336e+05
1.361646e-03,-3.900102e+04
1.578097e-03,5.013838e+04
1.841309e-03,1.329259e+05
2.023898e-03,2.231593e+05
2.234656e-03,3.144712e+05
2.486560e-03,4.079184e+05
2.581568e-03,5.003231e+05
2.568127e-03,5.003272e+05
2.551737e-03,4.843956e+05
2.492796e-03,4.111133e+05
2.163904e-03,3.112981e+05
1.985267e-03,2.168014e+05
1.761097e-03,1.201959e+05
1.561610e-03,3.422076e+04
1.295036e-03,-4.536906e+04
1.005989e-03,-1.100876e+05
5.767050e-04,-1.440223e+05
3.264526e-04,-2.118972e+05
-9.415806e-06,-2.903689e+05
-8.153048e-05,-2.967257e+05
-4.243893e-05,-2.903617e+05
-1.842469e-04,-3.677625e+05
-2.211867e-04,-4.599795e+05
-6.067239e-04,-5.892566e+05
-9.353646e-04,-7.185110e+05
-1.152470e-03,-8.117135e+05
-1.360414e-03,-9.017270e+05
-1.648195e-03,-9.938337e+05
-1.855557e-03,-1.080618e+06
-2.063871e-03,-1.159985e+06
-2.613716e-03,-1.210782e+06
-2.173630e-03,-1.199112e+06
-1.884466e-03,-1.079507e+06
-1.656475e-03,-9.958981e+05
-1.461913e-03,-9.080401e+05
-1.210842e-03,-8.148624e+05
-9.265980e-04,-7.248411e+05
-5.574248e-04,-5.945304e+05
-2.606616e-04,-4.610129e+05
-9.486419e-05,-3.719862e+05
6.130808e-05,-2.914138e+05
8.736798e-06,-2.924757e+05
4.938541e-05,-2.861154e+05
3.711101e-04,-2.087053e+05
6.635388e-04,-1.323480e+05
1.023639e-03,-1.026556e+05
