Chord Rotation [rads],Moment [kN-mm]
-4.194020e-05,-7.725257e+03
-6.631185e-05,-3.862612e+03
-5.685193e-04,-4.711363e+04
-8.387642e-04,-1.320510e+05
-1.067463e-03,-2.200525e+05
-1.386752e-03,-2.987639e+05
-1.644278e-03,-3.782172e+05
-1.989896e-03,-4.414334e+05
-2.159319e-03,-4.668707e+05
-2.274728e-03,-4.707271e+05
-1.819898e-03,-3.619832e+05
-1.477190e-03,-2.817524e+05
-1.132313e-03,-2.045912e+05
-7.712261e-04,-1.196853e+05
-5.641933e-04,-3.861449e+04
-1.120993e-04,-7.724548e+03
8.120176e-05,2.935573e+04
1.421650e-04,2.703829e+04
4.910266e-04,1.158972e+05
7.695379e-04,2.001448e+05
1.063573e-03,2.875081e+05
1.432914e-03,3.818533e+05
1.739751e-03,4.785446e+05
2.179941e-03,5.768143e+05
2.554644e-03,6.758893e+05
2.612624e-03,6.813164e+05
2.736772e-03,6.991175e+05
2.345809e-03,5.907753e+05
1.967797e-03,5.010133e+05
1.587980e-03,4.050842e+05
1.108330e-03,3.091803e+05
7.581817e-04,2.125308e+05
4.715427e-04,1.197703e+05
-4.832029e-05,1.158803e+04
-1.042829e-04,7.725353e+03
-8.609854e-05,1.004275e+04
-5.922749e-04,-3.630006e+04
-8.729629e-04,-1.158318e+05
-1.177675e-03,-1.976570e+05
-1.448543e-03,-2.809960e+05
-1.667954e-03,-3.635423e+05
-2.102876e-03,-4.398899e+05
-2.180903e-03,-4.591637e+05
-2.182897e-03,-4.738159e+05
-1.849961e-03,-3.666141e+05
-1.419874e-03,-2.832998e+05
-1.044015e-03,-2.030488e+05
-7.567800e-04,-1.196873e+05
-4.101439e-04,-3.629823e+04
-1.661251e-04,-1.544942e+03
2.505516e-05,1.699514e+04
1.046830e-04,1.158779e+04
5.451293e-04,1.120353e+05
8.136671e-04,2.055609e+05
1.189099e-03,2.975677e+05
1.536119e-03,3.880530e+05
1.831834e-03,4.816566e+05
2.173044e-03,5.783795e+05
2.572922e-03,6.712602e+05
2.641423e-03,6.782340e+05
2.669019e-03,6.774634e+05
2.375092e-03,5.876822e+05
1.929858e-03,4.963763e+05
1.573150e-03,4.019919e+05
1.119914e-03,3.029966e+05
7.254521e-04,2.086623e+05
4.183294e-04,1.166780e+05
-9.770313e-07,1.622324e+04
-9.925019e-05,3.862596e+03
-1.244241e-04,5.407680e+03
-5.423742e-04,-3.321139e+04
-8.337875e-04,-1.096545e+05
-1.107534e-03,-1.930245e+05
-1.406018e-03,-2.740541e+05
-1.753045e-03,-3.581393e+05
-2.073903e-03,-4.375766e+05
-2.169907e-03,-4.630182e+05
-2.246431e-03,-4.707291e+05
-1.875836e-03,-3.612113e+05
-1.479749e-03,-2.817560e+05
-1.128793e-03,-2.030488e+05
-7.435101e-04,-1.196878e+05
-5.005536e-04,-3.475363e+04
-3.013164e-05,-2.317413e+03
5.761134e-05,1.622284e+04
9.840678e-05,1.622297e+04
5.667652e-04,1.112627e+05
7.995836e-04,2.040153e+05
1.197545e-03,2.960219e+05
1.542030e-03,3.880530e+05
1.858046e-03,4.824297e+05
2.231971e-03,5.760575e+05
2.581409e-03,6.720363e+05
2.655613e-03,6.859703e+05
2.631329e-03,6.782367e+05
2.404559e-03,5.838159e+05
1.962303e-03,4.932796e+05
1.568589e-03,3.988997e+05
1.285003e-03,3.022237e+05
7.492415e-04,2.063439e+05
4.206484e-04,1.143590e+05
1.571923e-06,1.776831e+04
-1.271198e-04,5.407657e+03
-7.251967e-05,1.545071e+04
-5.417362e-04,-3.475567e+04
-8.084356e-04,-1.088819e+05
-1.094726e-03,-1.937966e+05
-1.456638e-03,-2.740541e+05
-1.769114e-03,-3.519705e+05
-2.004658e-03,-4.329498e+05
-2.165947e-03,-4.614788e+05
-2.185046e-03,-4.445013e+05
-1.851989e-03,-3.588974e+05
-1.458369e-03,-2.778975e+05
-1.072794e-03,-1.976478e+05
-7.379772e-04,-1.158269e+05
-5.169731e-04,-3.398161e+04
1.875674e-06,7.724774e+02
1.386944e-04,2.317567e+04
1.286746e-04,2.317587e+04
5.423885e-04,1.128089e+05
8.138172e-04,2.040170e+05
1.205691e-03,2.960219e+05
1.565258e-03,3.872800e+05
1.841063e-03,4.808835e+05
2.215961e-03,5.768331e+05
2.554216e-03,6.728069e+05
2.614038e-03,6.774634e+05
2.687697e-03,6.759167e+05
2.356737e-03,5.869089e+05
1.941746e-03,4.948300e+05
1.590635e-03,4.012189e+05
1.072040e-03,3.029966e+05
7.867910e-04,2.086641e+05
4.363345e-04,1.128136e+05
1.023575e-05,2.163099e+04
-7.793863e-05,3.862596e+03
-9.380407e-05,6.952760e+03
-5.428311e-04,-3.166667e+04
-8.890024e-04,-1.158318e+05
-1.163532e-03,-1.976570e+05
-1.463636e-03,-2.771361e+05
-1.820745e-03,-3.589112e+05
-2.099793e-03,-4.368029e+05
-2.173102e-03,-4.514466e+05
-2.282926e-03,-4.715008e+05
-1.871833e-03,-3.642986e+05
-1.527202e-03,-2.856157e+05
-1.134159e-03,-2.053650e+05
-7.919976e-04,-1.220018e+05
-4.847162e-04,-3.784236e+04
-2.462087e-05,-7.724548e+03
5.004772e-05,1.931298e+04
1.022949e-04,1.545045e+04
5.128908e-04,1.004442e+05
8.269555e-04,1.955122e+05
1.185955e-03,2.875164e+05
1.457876e-03,3.810928e+05
1.851709e-03,4.754697e+05
2.235920e-03,5.729576e+05
2.595403e-03,6.689294e+05
2.671259e-03,6.882904e+05
2.704683e-03,6.859731e+05
2.330991e-03,5.799496e+05
1.952395e-03,4.870883e+05
1.610213e-03,3.919357e+05
1.074607e-03,2.929423e+05
6.641865e-04,1.993885e+05
3.230683e-04,1.043126e+05
8.432196e-06,2.085845e+04
-1.569445e-04,6.180257e+03
-1.737409e-04,-4.635019e+03
-6.012188e-04,-3.552772e+04
-9.207893e-04,-1.181484e+05
-1.143558e-03,-2.007420e+05
-1.545921e-03,-2.771361e+05
-1.807591e-03,-3.589112e+05
-2.140079e-03,-4.383464e+05
-2.198163e-03,-4.599353e+05
-2.277808e-03,-4.599255e+05
-1.935991e-03,-3.666141e+05
-1.579485e-03,-2.840706e+05
-1.223895e-03,-2.045929e+05
-8.414007e-04,-1.220018e+05
-4.673524e-04,-3.784236e+04
-9.088149e-05,-7.724580e+03
3.065689e-05,1.776794e+04
1.528426e-04,2.163072e+04
5.378877e-04,1.058527e+05
8.499291e-04,2.009225e+05
1.139810e-03,2.890645e+05
1.513521e-03,3.834134e+05
1.814849e-03,4.777910e+05
2.261997e-03,5.721890e+05
2.595414e-03,6.681560e+05
2.625271e-03,6.712765e+05
2.774706e-03,6.852108e+05
2.337781e-03,5.838159e+05
1.999727e-03,4.901889e+05
1.622438e-03,3.950344e+05
1.089257e-03,2.968106e+05
6.955215e-04,2.024797e+05
2.906806e-04,1.066320e+05
-2.037081e-05,1.931338e+04
-1.359956e-04,8.497747e+03
-1.868999e-04,-6.180025e+03
-6.223916e-04,-3.475537e+04
-9.101445e-04,-1.158318e+05
-1.176893e-03,-1.991987e+05
-1.573413e-03,-2.825399e+05
-1.905509e-03,-3.650845e+05
-2.165224e-03,-4.452882e+05
-2.352651e-03,-5.254625e+05
-2.694614e-03,-6.048466e+05
-2.866925e-03,-6.464371e+05
-2.896438e-03,-6.371720e+05
-2.543728e-03,-5.323726e+05
-2.251424e-03,-4.521989e+05
-1.939759e-03,-3.696856e+05
-1.466154e-03,-2.886911e+05
-1.135289e-03,-2.076732e+05
-8.584101e-04,-1.235435e+05
-5.639660e-04,-3.629701e+04
-4.870336e-05,4.634826e+03
2.809388e-05,2.549313e+04
1.016380e-04,2.935622e+04
4.944764e-04,1.166713e+05
8.601884e-04,2.086503e+05
1.217551e-03,3.014322e+05
1.587313e-03,3.996482e+05
