coordinate,residual_stress
9.9644128113879,-24.2139506172839
30.2491103202847,-38.7423209876543
43.4163701067616,-17.4340444444444
46.2633451957295,7.74846419753086
50.8896797153025,11.1384172839506
58.3629893238434,0.968558024691358
70.1067615658363,-11.6226962962963
81.4946619217082,2.42139506172839
91.8149466192171,20.8239975308642
96.085409252669,21.3082765432099
111.032028469751,27.6039037037037
122.419928825623,29.5410197530864
133.807829181495,35.3523679012346
140.569395017794,55.6920864197531
144.483985765125,77.4846419753086
145.551601423488,86.6859432098765
149.110320284698,92.9815703703704
169.395017793594,90.0758962962963
189.679715302491,71.6732938271605
209.964412811388,-28.5724617283951
219.217081850534,-11.1384172839506
224.555160142349,0.968558024691358
229.181494661922,6.29562716049383
233.451957295374,4.84279012345679
236.654804270463,-0.968558024691358
240.569395017794,-10.6541382716049
247.330960854093,-23.2453925925926
253.024911032028,-27.119624691358
268.327402135231,-26.6353456790123
280.071174377224,-18.8868814814815
286.832740213523,-9.2013012345679
293.238434163701,1.45283703703704
