coordinate,residual_stress
9.32400932400932,-20.134007079646
29.8368298368298,-13.5383840707965
49.4172494172494,-6.24848495575221
58.7412587412587,-8.67845132743363
68.5314685314685,-14.2326601769911
78.7878787878788,-5.55420884955752
84.3822843822844,10.067003539823
91.3752913752914,22.2168353982301
97.4358974358974,24.6468017699115
102.097902097902,21.5225592920354
106.293706293706,13.1912460176991
115.151515151515,-8.67845132743363
119.347319347319,-20.4811451327434
128.671328671329,-30.201010619469
135.198135198135,-29.5067345132743
144.522144522145,-25.6882159292035
170.16317016317,-12.4969699115044
192.540792540793,-2.42996637168142
