Chord Rotation [rads],Moment [kN-mm]
0,0
2.127447e-03,8.608696e+04
-1.735050e-03,-1.147826e+05
3.596985e-04,3.188406e+03
2.127447e-03,8.608696e+04
-1.735050e-03,-1.147826e+05
3.596985e-04,3.188406e+03
3.263648e-03,1.482609e+05
4.882049e-03,2.024638e+05
6.026057e-03,2.279710e+05
7.050978e-03,2.375362e+05
6.487758e-03,2.056522e+05
4.579447e-03,7.492754e+04
8.858188e-04,-1.004348e+05
-2.557920e-03,-2.104348e+05
-3.957670e-03,-2.295652e+05
-4.746371e-03,-2.423188e+05
-6.538518e-03,-2.327536e+05
-6.467259e-03,-1.913043e+05
-2.811698e-03,7.971014e+03
1.866829e-03,1.817391e+05
3.662884e-03,2.423188e+05
4.323715e-03,2.582609e+05
5.840597e-03,2.582609e+05
6.903585e-03,2.439130e+05
5.370102e-03,1.227536e+05
4.514468e-04,-1.179710e+05
-2.449572e-03,-2.104348e+05
-4.440847e-03,-2.391304e+05
-6.410647e-03,-2.359420e+05
-6.477020e-03,-1.897101e+05
-2.821459e-03,9.565217e+03
-4.319246e-04,1.147826e+05
2.489593e-03,2.215942e+05
3.239250e-03,2.407246e+05
6.796214e-03,2.614493e+05
7.968528e-03,2.646377e+05
8.973927e-03,2.773913e+05
1.440113e-02,2.757971e+05
1.401458e-02,2.327536e+05
1.243327e-02,1.371014e+05
7.565374e-03,-7.652174e+04
5.502840e-03,-1.466667e+05
4.466203e-03,-1.897101e+05
2.661365e-03,-2.311594e+05
1.203049e-03,-2.407246e+05
-2.162233e-04,-2.566667e+05
-5.437462e-03,-2.710145e+05
-1.426349e-02,-2.805797e+05
-1.341329e-02,-2.247826e+05
-7.497047e-03,6.536232e+04
-1.991750e-03,2.279710e+05
7.003777e-04,2.837681e+05
2.346108e-03,2.981159e+05
7.320389e-03,2.997101e+05
1.384084e-02,2.965217e+05
1.441186e-02,2.917391e+05
1.421371e-02,2.710145e+05
1.282079e-02,1.976812e+05
7.123195e-03,-5.739130e+04
3.303650e-03,-1.944928e+05
7.696536e-04,-2.407246e+05
-8.672928e-04,-2.742029e+05
-4.227081e-03,-2.917391e+05
-7.910938e-03,-2.917391e+05
-1.249087e-02,-2.869565e+05
-1.443041e-02,-2.710145e+05
-1.121020e-02,-1.068116e+05
-5.730275e-03,1.307246e+05
2.074393e-04,2.757971e+05
3.390551e-03,3.044928e+05
6.592208e-03,3.124638e+05
1.438356e-02,3.140580e+05
1.763402e-02,3.140580e+05
2.071659e-02,3.060870e+05
2.218369e-02,2.965217e+05
2.220126e-02,2.582609e+05
2.142134e-02,2.263768e+05
1.579403e-02,-4.782609e+03
1.092906e-02,-1.657971e+05
8.552218e-03,-2.200000e+05
7.349644e-03,-2.359420e+05
6.294463e-03,-2.582609e+05
4.441796e-03,-2.742029e+05
1.506619e-03,-2.726087e+05
-3.231443e-03,-2.773913e+05
-2.159997e-02,-2.502899e+05
-2.180593e-02,-2.343478e+05
-1.872433e-02,-8.289855e+04
-1.627623e-02,1.275362e+04
-1.117504e-02,1.705797e+05
-8.285738e-03,2.295652e+05
-5.091888e-03,2.742029e+05
-2.815588e-03,2.917391e+05
-3.333274e-04,2.933333e+05
5.832790e-03,2.949275e+05
1.306287e-02,2.997101e+05
1.922801e-02,2.837681e+05
2.234963e-02,2.694203e+05
1.988103e-02,1.594203e+05
