Chord Rotation [rads],Moment [kN-mm]
0,0
2.800000e-05,4.223115e+04
1.700000e-05,-2.815410e+03
-3.000000e-06,-3.519206e+04
-3.000000e-06,-1.266873e+04
2.400000e-05,3.378487e+04
0,-3.237656e+04
3.000000e-06,2.815410e+03
1.000000e-05,-7.037915e+03
3.000000e-06,-3.659913e+04
-1.400000e-05,-1.266873e+04
-3.000000e-06,2.956117e+04
3.000000e-06,4.223724e+03
7.000000e-06,-5.630820e+03
0,-3.096824e+04
-1.000000e-05,-5.067618e+04
-1.700000e-05,-6.756862e+04
-2.100000e-05,-7.319883e+04
-1.000000e-05,1.407705e+04
7.000000e-06,1.126164e+04
3.000000e-06,-3.519206e+04
-7.000000e-06,-7.038401e+04
-2.800000e-05,-9.853720e+04
-3.100000e-05,-7.179119e+04
-1.400000e-05,1.689244e+04
0,5.067742e+04
7.000000e-06,1.266998e+04
1.000000e-05,-1.689119e+04
-3.000000e-06,-4.645248e+04
-1.400000e-05,-7.179119e+04
-2.400000e-05,-6.756862e+04
-1.700000e-05,-1.829951e+04
7.000000e-06,-9.853325e+03
0,-3.519206e+04
-7.000000e-06,-4.786079e+04
-1.700000e-05,-6.052953e+04
-2.100000e-05,-5.489864e+04
-2.100000e-05,-3.237656e+04
-3.000000e-06,3.660037e+04
2.800000e-05,9.572272e+04
4.200000e-05,6.897693e+04
3.100000e-05,-2.815410e+03
-3.000000e-06,-7.882960e+04
-1.000000e-05,-7.460658e+04
-2.100000e-05,-8.727565e+04
-2.400000e-05,-3.941452e+04
-1.400000e-05,0
3.000000e-06,-2.111501e+04
1.000000e-05,5.771527e+04
1.000000e-05,4.223724e+03
-1.000000e-05,-6.756862e+04
-1.700000e-05,-5.489864e+04
-7.000000e-06,1.408315e+03
7.000000e-06,4.363822e+04
7.000000e-06,3.800745e+04
1.000000e-05,-5.630820e+03
1.400000e-05,3.237656e+04
1.400000e-05,4.926911e+04
0,-8.445010e+03
3.000000e-06,0
2.100000e-05,-9.853325e+03
-7.000000e-06,-3.096824e+04
1.700000e-05,-2.815410e+03
-7.000000e-06,-3.096824e+04
0,2.815410e+03
1.400000e-05,2.533871e+04
2.100000e-05,6.616155e+04
3.500000e-05,7.601489e+04
5.900000e-05,3.800745e+04
8.700000e-05,4.363822e+04
1.180000e-04,2.111614e+04
1.420000e-04,2.674703e+04
1.670000e-04,4.504654e+04
1.940000e-04,4.223115e+04
2.290000e-04,6.193897e+04
2.530000e-04,6.616155e+04
2.740000e-04,6.475323e+04
2.950000e-04,7.319939e+04
3.090000e-04,7.038401e+04
3.160000e-04,6.616155e+04
3.400000e-04,6.756862e+04
3.610000e-04,7.742321e+04
3.720000e-04,8.868476e+04
3.920000e-04,9.853810e+04
4.130000e-04,1.083915e+05
4.340000e-04,1.238773e+05
4.510000e-04,1.337301e+05
4.760000e-04,1.463986e+05
4.930000e-04,1.548446e+05
5.100000e-04,1.675142e+05
5.350000e-04,1.731446e+05
5.490000e-04,1.815906e+05
5.690000e-04,1.872221e+05
5.830000e-04,1.886299e+05
6.040000e-04,1.942614e+05
6.150000e-04,1.970760e+05
6.390000e-04,1.998917e+05
6.530000e-04,2.041142e+05
6.670000e-04,2.069299e+05
6.770000e-04,2.111524e+05
6.980000e-04,2.139670e+05
7.120000e-04,2.181917e+05
7.220000e-04,2.195984e+05
7.330000e-04,2.224141e+05
7.430000e-04,2.210063e+05
7.570000e-04,2.252287e+05
7.710000e-04,2.308602e+05
7.920000e-04,2.364905e+05
8.060000e-04,2.336759e+05
8.160000e-04,2.393062e+05
8.260000e-04,2.435287e+05
8.370000e-04,2.477523e+05
8.440000e-04,2.477523e+05
8.260000e-04,1.252840e+05
8.060000e-04,9.712979e+04
7.850000e-04,6.756862e+04
7.530000e-04,5.771527e+04
7.260000e-04,4.645361e+04
6.910000e-04,3.660037e+04
6.530000e-04,3.660037e+04
6.280000e-04,3.237656e+04
5.940000e-04,2.815410e+04
5.590000e-04,1.689244e+04
5.420000e-04,2.533871e+04
5.170000e-04,1.407705e+04
4.970000e-04,1.970782e+04
4.790000e-04,9.854544e+03
4.550000e-04,2.815410e+03
4.340000e-04,5.630820e+03
4.170000e-04,-4.222505e+03
4.030000e-04,-5.630820e+03
3.750000e-04,-1.407581e+04
3.580000e-04,-1.548412e+04
3.370000e-04,-2.674578e+04
3.190000e-04,-3.096824e+04
2.880000e-04,-3.941452e+04
2.670000e-04,-4.786079e+04
2.470000e-04,-5.067618e+04
2.220000e-04,-6.334492e+04
2.050000e-04,-7.038401e+04
1.810000e-04,-7.742197e+04
1.600000e-04,-8.023724e+04
1.390000e-04,-9.009104e+04
1.150000e-04,-9.290643e+04
9.000000e-05,-9.572170e+04
6.900000e-05,-1.083909e+05
4.900000e-05,-1.097985e+05
2.800000e-05,-1.210604e+05
0,-1.196525e+05
-2.400000e-05,-1.295065e+05
-4.900000e-05,-1.309132e+05
-6.900000e-05,-1.407671e+05
-9.400000e-05,-1.463986e+05
-1.180000e-04,-1.534367e+05
-1.420000e-04,-1.534367e+05
-1.600000e-04,-1.590671e+05
-1.880000e-04,-1.675131e+05
-2.050000e-04,-1.717367e+05
-2.220000e-04,-1.787749e+05
-2.430000e-04,-1.787749e+05
-2.670000e-04,-1.872209e+05
-2.850000e-04,-1.942591e+05
-3.130000e-04,-1.956670e+05
-3.300000e-04,-2.012973e+05
-3.470000e-04,-2.111512e+05
-3.720000e-04,-2.139670e+05
-3.920000e-04,-2.195973e+05
-4.170000e-04,-2.238209e+05
-4.340000e-04,-2.294512e+05
-4.580000e-04,-2.336748e+05
-4.760000e-04,-2.393051e+05
-4.970000e-04,-2.449354e+05
-5.210000e-04,-2.491590e+05
-5.350000e-04,-2.533815e+05
-5.520000e-04,-2.519747e+05
