Chord Rotation [rads],Moment [kN-mm]
-1.336898e-04,5.128205e+02
3.609626e-03,7.008547e+03
-3.609626e-03,-2.478632e+03
3.743316e-03,7.094017e+03
-3.609626e-03,-2.478632e+03
3.609626e-03,7.264957e+03
7.085561e-03,1.102564e+04
8.021390e-04,5.128205e+02
-5.748663e-03,-7.094017e+03
-7.620321e-03,-8.803419e+03
-8.556150e-03,-7.777778e+03
4.411765e-03,8.974359e+03
5.481283e-03,1.017094e+04
6.417112e-03,1.102564e+04
9.358289e-04,4.273504e+02
-5.614973e-03,-6.923077e+03
-7.620321e-03,-8.888889e+03
-8.689840e-03,-9.914530e+03
-1.136364e-02,-1.128205e+04
-1.002674e-02,-9.401709e+03
-8.556150e-03,-7.606838e+03
4.411765e-03,9.145299e+03
5.347594e-03,10000
6.283422e-03,1.119658e+04
8.288770e-03,1.213675e+04
9.090909e-03,1.324786e+04
1.109626e-02,1.444444e+04
1.216578e-02,1.487179e+04
9.759358e-03,1.145299e+04
8.021390e-03,7.948718e+03
5.213904e-03,4.871795e+03
1.871658e-03,5.128205e+02
-8.556150e-03,-9.829060e+03
-1.096257e-02,-1.136752e+04
-1.390374e-02,-1.307692e+04
-1.377005e-02,-1.145299e+04
-6.684492e-03,-4.529915e+03
5.882353e-03,1.076923e+04
1.016043e-02,1.504274e+04
1.457219e-02,1.837607e+04
1.644385e-02,1.914530e+04
1.737968e-02,1.940171e+04
1.844920e-02,1.982906e+04
1.831551e-02,1.820513e+04
1.483957e-02,1.452991e+04
1.149733e-02,1.008547e+04
5.614973e-03,2.820513e+03
-8.021390e-04,-4.102564e+03
-5.347594e-03,-7.948718e+03
-1.483957e-02,-1.358974e+04
-1.791444e-02,-1.393162e+04
-1.283422e-02,-6.837607e+03
4.679144e-03,1.111111e+04
1.163102e-02,1.709402e+04
1.537433e-02,1.948718e+04
1.657754e-02,2.068376e+04
1.818182e-02,2.188034e+04
1.590909e-02,1.811966e+04
1.096257e-02,1.119658e+04
6.550802e-03,5.555556e+03
-1.203209e-03,-3.931624e+03
-5.748663e-03,-7.863248e+03
-9.893048e-03,-1.119658e+04
-1.403743e-02,-1.384615e+04
-1.590909e-02,-1.478632e+04
-1.871658e-02,-1.512821e+04
-1.965241e-02,-1.521368e+04
-1.724599e-02,-1.213675e+04
-1.029412e-02,-4.358974e+03
6.417112e-03,1.282051e+04
1.323529e-02,1.871795e+04
1.778075e-02,2.196581e+04
1.991979e-02,2.333333e+04
2.259358e-02,2.384615e+04
2.406417e-02,2.393162e+04
2.526738e-02,2.341880e+04
2.553476e-02,2.230769e+04
1.390374e-02,8.205128e+03
1.737968e-03,-4.700855e+03
-2.406417e-03,-8.888889e+03
-8.288770e-03,-1.230769e+04
-1.323529e-02,-1.555556e+04
-1.684492e-02,-1.743590e+04
-2.754011e-02,-1.692308e+04
-2.566845e-02,-1.393162e+04
-1.350267e-02,-7.692308e+02
-3.074866e-03,8.376068e+03
6.951872e-03,1.547009e+04
1.283422e-02,1.905983e+04
1.844920e-02,2.247863e+04
2.245989e-02,2.341880e+04
2.446524e-02,2.341880e+04
2.553476e-02,2.230769e+04
2.500000e-02,2.119658e+04
1.042781e-02,4.529915e+03
4.411765e-03,-9.401709e+02
5.347594e-04,-4.273504e+03
-2.673797e-03,-6.923077e+03
-9.625668e-03,-1.282051e+04
-1.403743e-02,-1.547009e+04
-1.804813e-02,-1.606838e+04
-2.125668e-02,-1.632479e+04
-2.513369e-02,-1.649573e+04
-2.687166e-02,-1.581197e+04
-2.687166e-02,-1.495726e+04
-2.606952e-02,-1.256410e+04
-1.965241e-02,-5.982906e+03
-1.216578e-02,1.111111e+03
-2.005348e-03,1.008547e+04
3.342246e-03,1.410256e+04
9.090909e-03,1.709402e+04
1.229947e-02,1.923077e+04
1.483957e-02,2.085470e+04
1.844920e-02,2.222222e+04
2.165775e-02,2.264957e+04
2.326203e-02,2.290598e+04
2.513369e-02,2.205128e+04
2.473262e-02,2.153846e+04
2.393048e-02,2.008547e+04
2.339572e-02,1.880342e+04
1.457219e-02,8.290598e+03
1.082888e-02,4.529915e+03
3.475936e-03,-1.538462e+03
-1.203209e-03,-4.957265e+03
-4.278075e-03,-7.692308e+03
-8.689840e-03,-1.076923e+04
-1.270053e-02,-1.256410e+04
-1.671123e-02,-1.367521e+04
-2.072193e-02,-1.495726e+04
-2.366310e-02,-1.504274e+04
-2.673797e-02,-1.478632e+04
-2.713904e-02,-1.427350e+04
-2.580214e-02,-1.256410e+04
-1.951872e-02,-5.811966e+03
-1.216578e-02,1.196581e+03
-5.080214e-03,7.863248e+03
3.074866e-03,1.435897e+04
1.310160e-02,1.923077e+04
1.938503e-02,2.239316e+04
2.192513e-02,2.324786e+04
2.433155e-02,2.324786e+04
2.526738e-02,2.324786e+04
2.687166e-02,2.333333e+04
2.887701e-02,2.333333e+04
3.155080e-02,2.307692e+04
3.315508e-02,2.282051e+04
3.101604e-02,1.871795e+04
2.927807e-02,1.589744e+04
2.446524e-02,1.076923e+04
1.176471e-02,-1.025641e+03
6.417112e-03,-4.871795e+03
9.358289e-04,-8.461538e+03
-5.347594e-03,-1.179487e+04
-1.136364e-02,-1.324786e+04
-1.550802e-02,-1.435897e+04
-1.938503e-02,-1.478632e+04
-2.406417e-02,-1.495726e+04
-2.887701e-02,-1.418803e+04
-3.342246e-02,-1.333333e+04
-3.302139e-02,-1.188034e+04
-2.526738e-02,-4.786325e+03
-1.216578e-02,6.239316e+03
2.005348e-03,1.512821e+04
1.203209e-02,1.948718e+04
2.205882e-02,2.153846e+04
2.780749e-02,2.085470e+04
3.114973e-02,2.017094e+04
3.395722e-02,1.880342e+04
3.596257e-02,1.786325e+04
