Chord Rotation [rads],Moment [kN-mm]
0,0
1.921569e-03,3.076923e+04
-2.156863e-03,-4.572650e+04
1.921569e-03,3.076923e+04
-2.156863e-03,-4.572650e+04
1.921569e-03,3.162393e+04
3.019608e-03,4.572650e+04
3.647059e-03,4.914530e+04
-2.078431e-03,-4.615385e+04
-2.313725e-03,-5.085470e+04
-3.490196e-03,-5.641026e+04
-2.078431e-03,-3.675214e+04
-3.529412e-04,-2.564103e+03
1.450980e-03,2.521368e+04
3.019608e-03,4.572650e+04
3.725490e-03,4.914530e+04
-2.156863e-03,-50000
-3.411765e-03,-5.555556e+04
-2.156863e-03,-3.589744e+04
-4.313725e-04,-1.282051e+03
1.372549e-03,2.521368e+04
2.862745e-03,4.700855e+04
3.960784e-03,5.213675e+04
5.372549e-03,6.025641e+04
5.137255e-03,5.470085e+04
1.607843e-03,1.709402e+03
-4.313725e-04,-2.692308e+04
-1.843137e-03,-50000
-3.176471e-03,-5.982906e+04
-4.823529e-03,-6.880342e+04
-4.980392e-03,-6.324786e+04
-4.196078e-03,-4.871795e+04
-2.470588e-03,-2.179487e+04
-6.666667e-04,2.991453e+03
1.137255e-03,2.649573e+04
2.941176e-03,4.743590e+04
5.529412e-03,6.025641e+04
5.058824e-03,5.427350e+04
1.764706e-03,2.136752e+03
-2.745098e-04,-2.649573e+04
-1.764706e-03,-5.085470e+04
-3.098039e-03,-5.897436e+04
-4.745098e-03,-6.880342e+04
-4.980392e-03,-6.452991e+04
-4.274510e-03,-4.957265e+04
-2.392157e-03,-2.179487e+04
-5.882353e-04,2.991453e+03
1.137255e-03,2.564103e+04
3.098039e-03,4.700855e+04
5.294118e-03,6.025641e+04
5.294118e-03,5.384615e+04
1.686275e-03,1.282051e+03
-4.313725e-04,-2.649573e+04
-1.686275e-03,-5.085470e+04
-3.098039e-03,-5.940171e+04
-4.901961e-03,-6.794872e+04
-5.137255e-03,-6.239316e+04
-4.274510e-03,-4.829060e+04
-2.627451e-03,-2.051282e+04
-9.019608e-04,3.846154e+03
1.215686e-03,2.735043e+04
3.019608e-03,4.871795e+04
5.372549e-03,6.111111e+04
7.254902e-03,7.307692e+04
6.313725e-03,5.256410e+04
2.705882e-03,2.136752e+03
6.666667e-04,-1.880342e+04
-1.450980e-03,-4.829060e+04
-2.078431e-03,-5.384615e+04
-2.705882e-03,-5.811966e+04
-3.333333e-03,-6.196581e+04
-4.117647e-03,-6.666667e+04
-5.137255e-03,-6.923077e+04
-6.156863e-03,-7.649573e+04
-6.549020e-03,-7.820513e+04
-6.156863e-03,-6.880342e+04
-4.666667e-03,-4.188034e+04
-2.470588e-03,-1.324786e+04
-6.666667e-04,1.068376e+04
1.960784e-04,1.965812e+04
2.705882e-03,4.829060e+04
5.137255e-03,6.367521e+04
7.176471e-03,7.435897e+04
6.392157e-03,5.299145e+04
2.705882e-03,2.136752e+03
7.450980e-04,-1.923077e+04
-1.294118e-03,-4.829060e+04
-2.627451e-03,-5.854701e+04
-4.274510e-03,-6.794872e+04
-6.000000e-03,-7.649573e+04
-6.549020e-03,-7.863248e+04
-6.392157e-03,-6.794872e+04
-4.823529e-03,-4.230769e+04
-2.549020e-03,-1.367521e+04
-5.882353e-04,1.196581e+04
2.705882e-03,4.957265e+04
7.254902e-03,7.350427e+04
6.392157e-03,5.213675e+04
2.862745e-03,1.282051e+03
7.450980e-04,-1.965812e+04
-1.372549e-03,-4.786325e+04
-3.019608e-03,-6.239316e+04
-5.450980e-03,-7.350427e+04
-6.392157e-03,-7.393162e+04
-6.313725e-03,-6.709402e+04
-4.666667e-03,-3.888889e+04
-2.705882e-03,-1.282051e+04
-7.450980e-04,1.239316e+04
2.549020e-03,4.829060e+04
4.901961e-03,6.410256e+04
5.843137e-03,6.794872e+04
7.019608e-03,7.008547e+04
8.117647e-03,7.222222e+04
8.666667e-03,7.264957e+04
8.588235e-03,6.666667e+04
7.254902e-03,4.529915e+04
5.607843e-03,2.393162e+04
4.117647e-03,7.264957e+03
2.235294e-03,-1.239316e+04
-9.019608e-04,-4.615385e+04
-2.313725e-03,-5.726496e+04
-3.882353e-03,-6.239316e+04
-6.705882e-03,-7.564103e+04
-7.882353e-03,-7.777778e+04
-7.803922e-03,-7.179487e+04
-6.000000e-03,-4.230769e+04
-4.117647e-03,-1.752137e+04
-1.921569e-03,8.974359e+03
1.960784e-04,2.820513e+04
1.450980e-03,4.017094e+04
2.549020e-03,50000
4.901961e-03,6.538462e+04
7.176471e-03,7.008547e+04
8.117647e-03,7.264957e+04
8.588235e-03,7.307692e+04
8.509804e-03,6.623932e+04
7.254902e-03,4.529915e+04
5.686275e-03,2.435897e+04
4.352941e-03,7.264957e+03
2.392157e-03,-1.196581e+04
-8.235294e-04,-4.700855e+04
-6.156863e-03,-7.350427e+04
-7.725490e-03,-7.649573e+04
-7.960784e-03,-7.094017e+04
-5.843137e-03,-4.145299e+04
-4.117647e-03,-1.837607e+04
-1.921569e-03,9.401709e+03
3.921569e-05,2.777778e+04
1.607843e-03,4.059829e+04
4.823529e-03,6.495726e+04
5.843137e-03,6.923077e+04
6.862745e-03,7.051282e+04
8.509804e-03,7.307692e+04
8.509804e-03,6.666667e+04
7.333333e-03,4.487179e+04
5.764706e-03,2.393162e+04
4.196078e-03,6.837607e+03
2.392157e-03,-1.367521e+04
-7.450980e-04,-4.658120e+04
-3.882353e-03,-6.282051e+04
-7.882353e-03,-7.777778e+04
-7.803922e-03,-7.094017e+04
-6.156863e-03,-4.102564e+04
-4.117647e-03,-1.666667e+04
-2.078431e-03,9.401709e+03
3.921569e-05,2.863248e+04
2.549020e-03,50000
4.901961e-03,6.538462e+04
8.666667e-03,7.222222e+04
9.529412e-03,7.435897e+04
1.007843e-02,7.521368e+04
9.058824e-03,5.940171e+04
8.509804e-03,5.042735e+04
4.901961e-03,8.119658e+03
2.862745e-03,-1.239316e+04
1.372549e-03,-2.735043e+04
5.098039e-04,-3.547009e+04
-3.960784e-03,-6.111111e+04
-7.019608e-03,-7.350427e+04
-9.058824e-03,-7.905983e+04
-9.372549e-03,-7.905983e+04
-8.980392e-03,-6.965812e+04
-7.882353e-03,-5.128205e+04
-7.019608e-03,-3.760684e+04
-5.294118e-03,-1.666667e+04
-4.039216e-03,-3.418803e+03
-3.411765e-03,5.555556e+03
-2.470588e-03,1.452991e+04
-6.666667e-04,2.777778e+04
1.215686e-03,4.145299e+04
2.313725e-03,5.085470e+04
4.745098e-03,6.452991e+04
8.509804e-03,7.094017e+04
9.607843e-03,7.478632e+04
1.000000e-02,7.435897e+04
9.215686e-03,5.940171e+04
8.588235e-03,50000
4.980392e-03,8.119658e+03
2.862745e-03,-1.282051e+04
1.529412e-03,-2.692308e+04
-8.235294e-04,-4.615385e+04
-3.803922e-03,-5.982906e+04
-5.686275e-03,-6.752137e+04
-7.725490e-03,-7.521368e+04
-9.294118e-03,-7.948718e+04
-9.607843e-03,-7.863248e+04
-9.058824e-03,-6.837607e+04
-8.117647e-03,-5.256410e+04
-7.254902e-03,-3.974359e+04
-5.215686e-03,-1.495726e+04
-4.117647e-03,-3.846154e+03
-3.411765e-03,4.700855e+03
-2.392157e-03,1.538462e+04
-8.235294e-04,2.820513e+04
1.137255e-03,4.230769e+04
2.156863e-03,50000
4.901961e-03,6.452991e+04
5.686275e-03,6.837607e+04
9.372549e-03,7.521368e+04
1.015686e-02,7.564103e+04
9.294118e-03,5.982906e+04
8.666667e-03,50000
5.058824e-03,7.264957e+03
2.941176e-03,-1.282051e+04
1.607843e-03,-2.777778e+04
-1.450980e-03,-4.829060e+04
-5.372549e-03,-6.794872e+04
-9.137255e-03,-7.991453e+04
-9.607843e-03,-7.905983e+04
-9.058824e-03,-6.923077e+04
-8.039216e-03,-5.042735e+04
-7.254902e-03,-3.888889e+04
-5.372549e-03,-1.538462e+04
-4.117647e-03,-2.136752e+03
-3.411765e-03,5.982906e+03
-2.627451e-03,1.495726e+04
-9.019608e-04,2.777778e+04
1.058824e-03,4.145299e+04
2.078431e-03,50000
5.137255e-03,6.538462e+04
6.078431e-03,6.923077e+04
9.607843e-03,7.350427e+04
1.117647e-02,7.521368e+04
1.149020e-02,7.649573e+04
1.078431e-02,6.196581e+04
7.960784e-03,2.435897e+04
6.549020e-03,1.025641e+04
4.901961e-03,-5.982906e+03
2.784314e-03,-2.435897e+04
2.745098e-04,-4.401709e+04
-1.450980e-03,-5.341880e+04
-2.784314e-03,-5.982906e+04
-8.117647e-03,-7.564103e+04
-9.921569e-03,-7.735043e+04
-1.101961e-02,-7.820513e+04
-9.215686e-03,-4.829060e+04
-6.705882e-03,-1.709402e+04
-3.960784e-03,1.410256e+04
-9.019608e-04,3.547009e+04
1.294118e-03,4.914530e+04
3.333333e-03,5.940171e+04
9.058824e-03,7.222222e+04
1.164706e-02,7.606838e+04
1.070588e-02,6.153846e+04
7.882353e-03,2.350427e+04
6.627451e-03,9.401709e+03
4.901961e-03,-6.410256e+03
2.941176e-03,-2.478632e+04
2.745098e-04,-4.487179e+04
-1.372549e-03,-5.341880e+04
-6.941176e-03,-7.222222e+04
-9.921569e-03,-7.820513e+04
-1.117647e-02,-7.863248e+04
-9.372549e-03,-4.914530e+04
-6.627451e-03,-1.709402e+04
-4.117647e-03,1.324786e+04
-9.803922e-04,3.675214e+04
1.372549e-03,50000
3.176471e-03,5.854701e+04
9.137255e-03,7.222222e+04
