Chord Rotation [rads],Moment [kN-mm]
0,0
3.250516e-03,5.850256e+03
6.677771e-03,1.125495e+04
1.201999e-02,1.449113e+04
3.472441e-02,1.692686e+04
1.086251e-01,2.369868e+04
