Chord Rotation [rads],Moment [kN-mm]
-1.282051e-04,3.051558e+03
2.820513e-03,3.985070e+05
-2.692308e-03,-4.797319e+05
-1.282051e-04,9.849241e+03
2.948718e-03,4.124496e+05
-2.692308e-03,-4.729342e+05
1.282051e-04,-3.051558e+03
3.205128e-03,3.995488e+05
-2.435897e-03,-4.654419e+05
-2.564103e-04,2.704275e+03
2.820513e-03,3.917093e+05
-2.564103e-03,-4.589915e+05
1.282051e-04,-3.051558e+03
2.564103e-03,3.910147e+05
-2.692308e-03,-4.661365e+05
0,1.699421e+04
2.820513e-03,3.985070e+05
-2.435897e-03,-4.586443e+05
1.282051e-04,1.734149e+04
4.871795e-03,6.623754e+05
-4.743590e-03,-7.911841e+05
0,3.398841e+03
4.871795e-03,6.827685e+05
-4.743590e-03,-7.843864e+05
0,1.019652e+04
4.871795e-03,6.555778e+05
-4.615385e-03,-7.976345e+05
1.282051e-04,-1.664692e+04
5.000000e-03,6.763181e+05
-4.743590e-03,-7.911841e+05
2.564103e-04,1.768877e+04
4.743590e-03,6.688258e+05
-4.871795e-03,-7.915314e+05
1.282051e-04,-3.051558e+03
5.000000e-03,6.695204e+05
-4.871795e-03,-7.915314e+05
2.564103e-04,1.089109e+04
7.564103e-03,9.755641e+05
-9.358974e-03,-1.265929e+06
-2.564103e-04,2.989500e+04
7.820513e-03,9.898540e+05
-9.102564e-03,-1.244841e+06
3.846154e-04,2.483374e+04
7.564103e-03,9.823618e+05
-9.358974e-03,-1.252333e+06
3.846154e-04,2.483374e+04
7.820513e-03,9.830563e+05
-9.615385e-03,-1.259826e+06
2.564103e-04,3.808182e+04
7.435897e-03,9.956099e+05
-9.358974e-03,-1.265929e+06
-2.564103e-04,6.388342e+04
7.692308e-03,9.691137e+05
-9.358974e-03,-1.272726e+06
0,5.098262e+04
7.564103e-03,1.050339e+06
8.717949e-03,1.148632e+06
9.615385e-03,1.225837e+06
1.000000e-02,1.145307e+06
9.487179e-03,1.082739e+06
8.205128e-03,9.229190e+05
-6.666667e-03,-1.129480e+06
-9.230769e-03,-1.292772e+06
-1.012821e-02,-1.308799e+06
-3.846154e-04,8.392918e+04
3.846154e-03,6.324064e+05
9.487179e-03,1.232288e+06
1.012821e-02,1.152452e+06
9.615385e-03,1.076288e+06
8.076923e-03,9.225718e+05
-6.538462e-03,-1.142728e+06
-9.102564e-03,-1.299223e+06
-1.025641e-02,-1.322741e+06
3.846154e-03,6.392041e+05
7.692308e-03,1.064281e+06
8.974359e-03,1.142529e+06
9.487179e-03,1.218692e+06
1.012821e-02,1.125261e+06
9.743590e-03,1.090231e+06
8.333333e-03,9.436594e+05
-6.538462e-03,-1.135930e+06
-8.974359e-03,-1.285280e+06
-1.012821e-02,-1.322394e+06
3.717949e-03,6.184638e+05
7.564103e-03,1.063934e+06
8.846154e-03,1.135384e+06
9.871795e-03,1.226532e+06
1.012821e-02,1.166047e+06
9.615385e-03,1.089884e+06
8.589744e-03,9.239609e+05
-6.666667e-03,-1.136277e+06
-9.358974e-03,-1.279524e+06
-1.012821e-02,-1.295203e+06
3.846154e-03,6.527995e+05
7.179487e-03,1.049297e+06
8.461538e-03,1.141139e+06
9.615385e-03,1.232635e+06
1.128205e-02,1.250745e+06
1.435897e-02,1.313461e+06
1.525641e-02,1.302297e+06
1.243590e-02,9.275817e+05
1.025641e-03,-5.920189e+05
-2.179487e-03,-9.201921e+05
-5.384615e-03,-1.139602e+06
-8.205128e-03,-1.303589e+06
-9.743590e-03,-1.362138e+06
-1.217949e-02,-1.436713e+06
-1.448718e-02,-1.456560e+06
-1.487179e-02,-1.450804e+06
-1.500000e-02,-1.457949e+06
-1.474359e-02,-1.300908e+06
-1.294872e-02,-1.078520e+06
-8.333333e-03,-5.222031e+05
-3.589744e-03,1.092355e+05
-6.410256e-04,5.318817e+05
4.102564e-03,9.254014e+05
7.179487e-03,1.096881e+06
9.743590e-03,1.212589e+06
1.512821e-02,1.308747e+06
1.269231e-02,9.282763e+05
1.025641e-03,-5.784236e+05
-2.051282e-03,-9.130471e+05
-5.256410e-03,-1.159648e+06
-8.333333e-03,-1.310734e+06
-9.871795e-03,-1.362485e+06
-1.205128e-02,-1.443164e+06
-1.474359e-02,-1.457254e+06
-1.461538e-02,-1.307358e+06
-1.294872e-02,-1.092115e+06
-8.076923e-03,-5.215085e+05
-3.461538e-03,1.231782e+05
-3.846154e-04,5.257785e+05
4.102564e-03,9.186037e+05
7.051282e-03,1.089736e+06
9.743590e-03,1.212589e+06
1.128205e-02,1.230352e+06
1.512821e-02,1.322343e+06
1.782051e-02,1.288849e+06
1.948718e-02,1.306959e+06
2.000000e-02,1.253967e+06
1.910256e-02,1.061201e+06
1.615385e-02,7.541155e+05
1.346154e-02,4.205338e+05
1.025641e-02,-9.604602e+03
7.692308e-03,-3.700298e+05
4.487179e-03,-7.321913e+05
1.153846e-03,-1.026723e+06
-2.948718e-03,-1.241767e+06
-5.512821e-03,-1.357475e+06
-8.076923e-03,-1.398410e+06
-1.064103e-02,-1.418951e+06
-1.948718e-02,-1.436115e+06
-2.012821e-02,-1.397066e+06
-1.961538e-02,-1.280116e+06
-1.730769e-02,-1.008755e+06
-1.512821e-02,-7.513372e+05
-1.269231e-02,-4.252478e+05
-6.153846e-03,4.217809e+05
-3.205128e-03,7.152711e+05
2.564103e-04,9.013875e+05
2.564103e-03,1.016402e+06
5.512821e-03,1.146747e+06
8.076923e-03,1.214872e+06
1.128205e-02,1.243947e+06
1.564103e-02,1.248957e+06
1.897436e-02,1.237593e+06
2.000000e-02,1.213181e+06
1.858974e-02,9.850374e+05
1.230769e-02,2.134778e+05
5.769231e-03,-5.723718e+05
2.564103e-04,-1.063143e+06
-3.589744e-03,-1.236706e+06
-7.307692e-03,-1.328349e+06
-1.128205e-02,-1.359508e+06
-1.525641e-02,-1.336285e+06
-1.974359e-02,-1.287261e+06
-1.987179e-02,-1.212834e+06
-1.897436e-02,-1.081247e+06
-1.615385e-02,-7.745085e+05
-9.871795e-03,-3.013964e+04
-6.025641e-03,4.221282e+05
-7.692308e-04,8.578231e+05
4.615385e-03,1.069542e+06
7.820513e-03,1.132605e+06
1.269231e-02,1.166195e+06
1.858974e-02,1.134586e+06
2.858974e-02,1.086900e+06
2.987179e-02,1.063182e+06
2.974359e-02,9.608696e+05
2.269231e-02,1.056541e+05
1.666667e-02,-5.088643e+05
1.371795e-02,-7.411753e+05
9.615385e-03,-9.562189e+05
2.692308e-03,-1.206093e+06
-2.051282e-03,-1.252931e+06
-1.717949e-02,-1.212338e+06
-3.000000e-02,-1.151899e+06
-3.000000e-02,-9.751595e+05
-2.076923e-02,-1.344332e+05
-1.333333e-02,4.363215e+05
-6.666667e-03,7.398829e+05
-5.128205e-04,8.925061e+05
6.410256e-03,9.520455e+05
1.166667e-02,9.187003e+05
2.038462e-02,8.947318e+05
2.461538e-02,8.518107e+05
2.743590e-02,8.322602e+05
2.974359e-02,8.045229e+05
