coordinate,residual_stress
22.5298329355609,-76.9230769230769
47.3126491646778,-51.2820512820513
69.8424821002387,-2.56410256410256
95.7517899761337,48.7179487179487
122.787589498807,84.6153846153846
149.82338902148,105.128205128205
173.479713603819,105.128205128205
199.389021479714,112.820512820513
225.298329355609,133.333333333333
252.334128878282,135.897435897436
273.737470167064,115.384615384615
301.899761336515,102.564102564103
328.935560859189,94.8717948717949
351.465393794749,87.1794871794872
377.374701670644,58.974358974359
403.284009546539,12.8205128205128
428.066825775656,-48.7179487179487
456.229116945107,-135.897435897436
