26.37727273,23.52941176
41.87966507,14.11764706
55.65956938,-4.705882353
70.3007177,-23.52941176
88.38684211,-65.88235294
103.8892344,-82.35294118
116.8078947,-105.8823529
131.4490431,-127.0588235
146.9514354,-138.8235294
159.0088517,-148.2352941
174.511244,-157.6470588
189.1523923,-162.3529412
204.6547847,-155.2941176
225.3246411,-138.8235294
238.2433014,-124.7058824
252.0232057,-105.8823529
263.219378,-84.70588235
273.5543062,-56.47058824
280.4442584,-40
287.3342105,-30.58823529
295.9466507,-25.88235294
308.865311,-28.23529412
314.0327751,2.352941176
324.3677033,54.11764706
