coordinate,residual_stress
0.5,-84.95625
3.5,-61.5625
17.5,-41.8625
24.5,-24.625
35,-7.3875
42,6.15625
56,17.2375
66.5,24.625
91,30.78125
112,25.85625
126,17.2375
140,8.61875
143.5,1.23125
154,-16.00625
168,-35.70625
175,-52.94375
189,-83.725
