21.12385321,-76.25
32.38990826,-55
45.06422018,-36.25
57.73853211,-11.25
70.41284404,17.5
85.90366972,36.25
101.3944954,58.75
115.477062,76.25
130.9678899,92.5
147.8669725,102.5
153.5,102.5
166.1743119,90
178.8486239,76.25
192.9311927,63.75
208.4220183,46.25
222.5045872,26.25
233.7706422,15
246.4449541,-5
256.3027523,-21.25
263.3440367,-36.25
270.3853211,-46.25
280.2431193,-57.5
287.2844037,-70
