coordinate,residual_stress
7.17690417690418,-101.186506840276
23.0909090909091,-60.7119041041655
53.6707616707617,4.26048449853793
69.8968058968059,38.3443604868414
102.660933660934,90.535295593931
121.071253071253,125.684292706869
137.297297297297,120.358687083697
152.587223587224,102.25162796491
185.663390663391,47.9304506085517
202.825552825553,6.3907267478069
229.036855036855,-80.9492054722207
245.886977886978,-128.879656080772
