38.0251634,138.1294964
58.94019608,11.51079137
66.78333333,-23.02158273
69.39771242,-46.04316547
74.62647059,-92.08633094
85.08398693,-126.618705
103.3846405,-155.3956835
129.5284314,-189.9280576
163.5153595,-218.705036
192.2735294,-233.0935252
207.9598039,-244.6043165
236.7179739,-256.1151079
260.2473856,-256.1151079
281.1624183,-264.7482014
294.2343137,-264.7482014
320.3781046,-264.7482014
346.5218954,-253.2374101
377.8944444,-264.7482014
404.0382353,-270.5035971
438.0251634,-276.2589928
456.325817,-276.2589928
469.3977124,-267.6258993
485.0839869,-253.2374101
513.8421569,-235.971223
542.6003268,-224.4604317
563.5153595,-204.3165468
573.9728758,-181.294964
587.0447712,-152.5179856
602.7310458,-117.9856115
615.8029412,-86.33093525
621.0316993,-46.04316547
