coordinate,residual_stress
48.406852248394,-66.6222821094902
62.0042826552463,-87.2146238524235
91.3747323340471,-130.216278668549
108.779443254818,-139.301135319843
125.640256959315,-148.385991971137
141.413276231263,-147.174677750965
157.730192719486,-146.569020640878
172.415417558887,-149.59730619131
186.012847965739,-94.4825091734588
201.241970021413,-73.8901674305255
