coordinate,residual_stress
28.515625,-7.84532
50.390625,-29.9968117647059
68.75,-52.1483035294118
85.15625,-74.7612847058823
91.796875,-80.2991576470588
101.5625,-82.6066047058823
109.375,-79.8376682352941
117.96875,-71.9923482352941
141.796875,-43.3800047058823
153.125,-27.2278752941176
160.546875,-14.7676611764706
166.796875,2.30744705882353
173.046875,13.3831929411765
