402.984,2.31660231660232
393.72,-10.03861003861
387.544,-20.8494208494208
379.824,-30.8880308880309
373.648,-36.2934362934363
367.472,-42.4710424710425
358.208,-50.965250965251
345.856,-57.9150579150579
333.504,-63.3204633204633
319.608,-67.953667953668
311.888,-67.953667953668
301.08,-67.953667953668
293.36,-68.7258687258687
284.096,-71.8146718146718
274.832,-68.7258687258687
259.392,-64.8648648648649
250.128,-58.6872586872587
239.32,-53.2818532818533
228.512,-47.1042471042471
219.248,-34.7490347490347
209.984,-26.2548262548263
197.632,-12.3552123552124
193,-6.17760617760618
191.456,3.08880308880309
