coordinate,residual_stress
24.3538083538084,-95.7575757575758
47.5479115479115,-78.7878787878788
77.7002457002457,-71.5151515151515
99.7346437346437,-87.2727272727273
124.088452088452,-63.030303030303
150.761670761671,-35.1515151515151
175.115479115479,-9.6969696969697
198.309582309582,14.5454545454545
223.823095823096,33.9393939393939
250.496314496314,48.4848484848485
276.009828009828,42.4242424242424
301.523341523342,27.8787878787879
323.55773955774,12.1212121212121
352.550368550369,-8.48484848484848
374.584766584767,-37.5757575757576
397.77886977887,-81.2121212121212
424.452088452088,-103.030303030303
448.805896805897,-87.2727272727273
