coordinate,residual_stress
1.91570881226054,-21.6951586592179
8.42911877394636,-18.4080134078212
14.5593869731801,-13.1485810055866
18.7739463601533,-7.23171955307263
22.6053639846743,-1.53400111731844
25.2873563218391,3.50628826815642
29.1187739463602,7.23171955307263
31.8007662835249,10.2997217877095
36.3984674329502,12.0528659217877
63.9846743295019,-27.6120201117318
65.1340996168582,-29.8034502793296
69.3486590038314,-30.4608793296089
72.4137931034483,-27.1737340782123
85.0574712643678,15.3400111731844
87.3563218390805,26.0780189944134
95.4022988505747,42.0754592178771
