coordinate,residual_stress
11.55,-21.0026219501427
34.65,-21.487497909674
57.75,-11.9908119225581
80.85,22.1711908651301
103.95,59.1895226333272
153,76.2484481999095
202.05,70.5496067634297
225.15,24.1334256710713
248.25,-9.49114470388069
271.35,-56.9193154999419
294.45,-70.8305467466588
