23.3541666666667,-129.661016949153
46.7083333333333,-96.6101694915254
73.75,-25.4237288135593
98.3333333333333,25.4237288135593
126.604166666667,58.4745762711864
147.5,96.6101694915254
177,119.491525423729
197.895833333333,124.576271186441
224.9375,157.627118644068
251.979166666667,170.338983050847
272.875,147.457627118644
298.6875,129.661016949153
322.041666666667,104.237288135593
350.3125,78.8135593220339
374.895833333333,35.5932203389831
399.479166666667,-22.8813559322034
426.520833333333,-86.4406779661017
451.104166666667,-142.372881355932
