22.5298329355609,-189.74358974359
47.3126491646778,-105.128205128205
69.8424821002387,-12.8205128205128
95.7517899761337,43.5897435897436
122.787589498807,92.3076923076923
149.82338902148,123.076923076923
173.479713603819,146.153846153846
199.389021479714,174.358974358974
225.298329355609,184.615384615385
252.334128878282,184.615384615385
273.737470167064,156.410256410256
301.899761336515,146.153846153846
328.935560859189,115.384615384615
351.465393794749,82.0512820512821
377.374701670644,33.3333333333333
403.284009546539,-30.7692307692308
428.066825775656,-115.384615384615
456.229116945107,-197.435897435897
