coordinate,residual_stress
9.73724884080371,-33.3956189189189
30.1391035548686,-30.745172972973
50.5409582689335,-31.8053513513514
71.4064914992272,-39.2266
91.3446676970634,-9.01151621621622
111.746522411128,5.83098108108108
127.975270479134,2.65044594594595
135.857805255023,9.54160540540541
142.812982998454,24.9141918918919
151.159196290572,33.9257081081081
165.996908809892,-6.36107027027027
189.180834621329,-19.0832108108108
206.800618238022,-28.094727027027
221.174652241113,-47.1779378378378
229.52086553323,-49.2982945945946
235.548686244204,-49.2982945945946
241.112828438949,-45.5876702702703
249.459041731066,-33.9257081081081
257.805255023184,-21.7336567567568
262.442040185471,-11.131872972973
264.760432766615,-3.18053513513513
267.542503863988,3.18053513513513
272.642967542504,5.30089189189189
281.916537867079,-12.7221405405405
293.508500772798,-21.2035675675676
297.217928902628,-21.7336567567568
