Elongation [mm],Load [kN]
0.0,0.058574565
-8.000000000000008e-08,0.07299915
-1.5600000000000003e-06,0.103503034
5.612e-05,0.150471851
8.272e-05,0.221353531
0.000171284,0.302552491
0.000212644,0.405820578
0.00028369200000000005,0.523212612
0.000366941,0.653442204
0.00046747300000000004,0.789969206
0.000547056,0.932208002
0.000656013,1.086341262
0.000778622,1.277968407
0.000914976,1.48352623
0.001045928,1.680402279
0.0011684199999999999,1.864928842
0.001288939,2.040697575
0.00140831,2.212123394
0.0014835809999999999,2.384275198
0.001622198,2.550654411
0.001731382,2.71549201
0.001854151,2.878959417
0.001972657,3.046278715
0.002072166,3.205877304
0.002157948,3.372023106
0.002263688,3.52823019
0.002385845,3.691788197
0.002473636,3.84721899
0.002557946,4.01176405
0.002697061,4.175765991
0.002806298,4.335476398
0.002888046,4.492414951
0.002999797,4.653931141
0.003114062,4.814069271
0.003209609,4.975737572
0.003334901,5.134235859
0.003421306,5.29373312
0.003542744,5.456238747
0.003647481,5.610478401
0.003731413,5.765092373
0.003822328,5.932825089
0.003945097000000001,6.094134808
0.0040433000000000005,6.255386353
0.004158964,6.41078043
0.004249864000000001,6.576169491
0.004386735,6.731439114
0.004485505000000001,6.882781982
0.0045715090000000005,7.039578915
0.004669889,7.196121216
0.004777646,7.350925922
0.0048857990000000006,7.504225731
0.004993691000000001,7.659620285
0.005074218,7.811021805
0.00515914,7.973866463
0.0052865130000000005,8.135420799
0.005404884,8.290987015
0.005492055,8.452285767
0.0056088380000000005,8.610919952
0.005683643,8.76263237
0.005802433,8.923067093
0.0058870020000000006,9.078428268
0.006008982,9.234712601
0.0061001070000000004,9.391277313
0.006216191,9.548178673
0.006323612,9.705375671
0.006433276000000001,9.858472824
0.00649756,10.01371956
0.0065845930000000006,10.17421722
0.006704179,10.33496475
0.006809029,10.49155045
0.006903876000000001,10.65042305
0.0070193420000000005,10.80472946
0.007117387,10.95823574
0.007220021,11.11443806
0.007310193,11.26642799
0.007433961,11.42089939
0.007519100000000001,11.57232094
0.007615681,11.7261343
0.007719557,11.8865757
0.007833574999999999,12.04470634
0.007917618,12.19933987
0.008020988,12.3547411
0.008123103,12.50946522
0.008222476999999999,12.6655407
0.00834056,12.82370186
0.008431173,12.9814539
0.008541070999999999,13.13741875
0.008632726,13.2854538
0.008743248,13.44146347
0.008865050999999999,13.59459114
0.008946624,13.74205589
0.009060378,13.89138412
0.009130319999999999,14.04374504
0.009276415,14.19338322
0.009344521,14.34806919
0.009453523,14.50071812
0.009526445,14.65850544
0.009677937999999999,14.80919552
0.009752575,14.95974636
0.009878314,15.10840988
0.009928586,15.25651264
0.010027083,15.41449261
0.010154807,15.56939507
0.010272653,15.71390915
0.010357122,15.87006092
0.010459909,16.02145195
0.010543358999999999,16.16962814
0.010653523,16.31894493
0.010794182999999999,16.47541046
0.010850828,16.62151718
0.010978933,16.77034378
0.011055723,16.92114258
0.011159198,17.07195663
0.011276531,17.21757507
0.011358432,17.36786461
0.011477954,17.50932884
0.011556524,17.65256119
0.011691601999999999,17.80557632
0.01175532,17.9486084
0.011850320999999999,18.09628487
0.011974901,18.24337196
0.012073393,18.39011002
0.012144981,18.53767967
0.012272443999999999,18.68642235
0.012373216999999999,18.83065605
0.012465513,18.97677803
0.01258423,19.11366844
0.012679306999999999,19.25639153
0.012778569,19.4014473
0.012875998999999999,19.53891182
0.012966647,19.68000793
0.013080079,19.829813
0.01315354,19.9688797
0.013277038,20.10939026
0.013364695999999999,20.25372696
0.013452999,20.39295387
0.013588442,20.53060722
0.013712208,20.67137909
0.013778315,20.80641556
0.013902554,20.94435501
0.013961966,21.0818119
0.014079112999999999,21.22426796
0.014197952,21.36304665
0.014304236,21.50012207
0.014398009,21.63626289
0.014484117,21.76448059
0.014586486,21.90519524
0.014682536999999999,22.03853989
0.014792515,22.17716789
0.014911116,22.31215286
0.014991009999999999,22.44464493
0.015079067,22.58444595
0.015210554,22.71952248
0.015298599,22.84536934
0.015393124999999999,22.97545052
0.015517495,23.10499382
0.015602564999999999,23.23596764
0.015700045,23.36831474
0.015792357,23.49381256
0.015915346,23.62133789
0.015998817999999998,23.75057602
0.016124114999999998,23.87558937
0.016211717,23.99715996
0.016299138,24.11981773
0.016421291,24.25084686
0.016515797999999998,24.37841034
0.016593688,24.49856758
0.016735952999999998,24.61795425
0.016800866,24.73810959
0.016948308999999998,24.85968208
0.017016694,24.97937584
0.017132555,25.09435081
0.017221971,25.21294403
0.017303194,25.32805443
0.017416934,25.45299721
0.017529337,25.5595932
0.017641146,25.66725349
0.017747796,25.77160645
0.017847328,25.8729248
0.017927088,25.97907257
0.018034701,26.08958817
0.01814448,26.19192314
0.018252839,26.29491425
0.018341443,26.39613152
0.018428825,26.49876404
0.01854169,26.6031456
0.018664286,26.70367241
0.018769751,26.79762077
0.018902055,26.88622093
0.019001496,26.96331406
0.019118531,27.02922249
0.019266516,27.08325005
0.019403391,27.10917854
0.019526195,27.12198448
0.019604249,27.13228416
0.019674004,27.13927841
0.019795098,27.16111565
0.019875452,27.1862812
0.019968151,27.21496964
0.020042768,27.24623299
0.020187125,27.28583336
0.020277931,27.31321144
0.020361765,27.34153175
0.020452714,27.37163162
0.020580279,27.39972687
0.020644367,27.43271828
0.020779457,27.46812439
0.020857391,27.49345398
0.020937553,27.51854706
0.021064628,27.54767036
0.02113322,27.57932472
0.021247635,27.61050606
0.021360175999999998,27.6400795
0.021468759,27.6692791
0.021558375,27.69561768
0.021676518999999998,27.72203636
0.021736356,27.74542999
0.021829442,27.77193451
0.021952598,27.80306244
0.022062351,27.82857895
0.022157727,27.85556602
0.02225696,27.88380623
0.022333216,27.90678215
0.022442741999999998,27.93749428
0.022544869,27.96419716
0.022654202,27.98473358
0.022735118999999998,28.01131821
0.022841502,28.03173256
0.022930356,28.05243301
0.023070099,28.07834435
0.023143043999999998,28.09773827
0.023243361,28.12050819
0.02334225,28.1377449
0.023461881,28.15274429
0.023523600999999998,28.17620659
0.023661227,28.1981945
0.023736917,28.21774101
0.023820241,28.23767281
0.023945351,28.26595116
0.024044132,28.28693581
0.02412623,28.30286026
0.02422542,28.32398605
0.024311951,28.34568214
0.024433435,28.37469101
0.024526574,28.39946365
0.02460238,28.42715073
0.024697379,28.45729256
0.024805872,28.4881897
0.024910929,28.52362251
0.024987296,28.55228996
0.025080571,28.58841324
0.025204389,28.62343979
0.025286172,28.6522522
0.025395334,28.68008041
0.025501445,28.70965958
0.025584415,28.73874283
0.025686363,28.77192879
0.025792763,28.80047226
0.025907606,28.83131599
0.026006667,28.85206413
