Elongation [mm],Load [kN]
0.0,0.014297449
-2.4699999999999992e-06,0.015127601
-4.0299999999999995e-06,0.014492682
-1.8769999999999998e-05,0.012567885
-1.492e-05,0.010063821
-8.683e-06,0.011438271
-1.467e-05,0.01233746
-2.0969999999999997e-05,-0.000514794
-2.4069999999999998e-05,-0.007112771
-0.000124621,-0.023986867
-0.00010167000000000001,-0.021531526
-0.000115746,-0.027707046
-0.000122401,-0.029634107
-0.00010387,-0.02498227
-0.00010047,-0.025879212
-0.00012084400000000001,-0.02717272
-0.00010397000000000001,-0.026984073
-0.00010747,-0.028049793
-0.000109441,-0.027396247
-0.00010829600000000001,-0.024359446
-0.000114361,-0.026776241
-0.000109892,-0.025959129
-0.000128133,-0.026373142
-0.00010267,-0.025692204
-0.000110339,-0.028301541
-0.00012386099999999999,-0.02819832
-0.000111765,-0.02726585
-0.000126616,-0.027619332
-0.00011362,-0.029560383
-0.000110863,-0.027385099
-8.037e-05,0.000132964
5.1330000000000005e-05,0.058664441
0.000253859,0.139020965
0.000461892,0.212068334
0.000636988,0.281603247
0.000796303,0.333058208
0.000909778,0.384189397
0.0010270969999999998,0.419816345
0.001126015,0.45657894
0.0012115869999999999,0.486292988
0.001279754,0.513764143
0.0013593729999999999,0.538698554
0.0014118099999999999,0.562646568
0.001463788,0.585372627
0.001519458,0.607874632
0.001591536,0.63159287
0.0016319309999999999,0.649686277
0.0016854209999999999,0.673701823
0.0017431419999999998,0.69161433
0.001798865,0.71424818
0.0018549469999999998,0.735194921
0.0019092859999999998,0.751943171
0.0019470759999999998,0.771850109
0.001994642,0.7876212
0.0020483479999999997,0.811757445
0.00209597,0.830421686
0.002157398,0.850088239
0.00218883,0.87111789
0.002253601,0.888218522
0.002310469,0.906293631
0.002367984,0.930687189
0.002416182,0.946764588
0.002470266,0.969232857
0.0025074629999999997,0.985664666
0.002568955,1.006020188
0.002598545,1.021307349
0.002648722,1.042390108
0.0027085869999999997,1.061693072
0.0027727859999999997,1.081815958
0.002814198,1.10275352
0.002868953,1.120978594
0.002921504,1.138378978
0.002967127,1.158027172
0.003002979,1.175789237
0.003045066,1.196007371
0.003120427,1.219112635
0.0031591469999999997,1.236980081
0.003211758,1.257372141
0.003255264,1.271496415
0.0033021229999999997,1.291664839
0.003370444,1.315836668
0.0034209839999999997,1.334482789
0.0034587999999999997,1.348156452
0.003523248,1.373430371
0.003548566,1.386524677
0.003598176,1.408379793
0.003664891,1.427458167
0.003713572,1.446159244
0.003744466,1.46452868
0.00381364,1.482099295
0.0038557879999999998,1.50301671
0.003901044,1.521505952
0.003952115,1.540489078
0.004010571,1.561830997
0.004050327,1.581636548
0.004116301,1.599686146
0.004154176,1.619948864
0.004206558,1.640506744
0.004247712,1.657089829
0.004295275,1.676447511
0.004349588,1.696013927
0.004412852,1.71449697
0.004454479,1.734595299
0.004524056,1.752325058
0.004552882,1.7728163
0.004598756,1.791018009
0.004653775,1.812831879
0.004704605,1.8332057
0.004758923,1.849682927
0.004795842,1.870209098
0.004843222,1.888041854
0.004914466,1.911711931
0.004955654,1.930458903
0.005012018,1.949758172
0.005069651,1.967359424
0.005103546,1.984672904
0.0051409179999999995,2.003931284
0.005213978,2.024380207
0.00525724,2.044650316
0.0053221679999999995,2.064540863
0.005353176,2.081656218
0.00540518,2.099568605
0.00545245,2.1177423
0.005512188,2.136735678
0.00555504,2.158028841
0.0056104449999999995,2.17949605
0.005661506,2.19788909
0.005705363,2.216839314
0.0057618339999999995,2.233605862
0.00581256,2.254842043
0.005859673,2.275285721
0.0059088,2.295113802
0.0059631169999999995,2.311629295
0.006005509,2.330811262
0.006058579,2.349342823
0.006109122,2.372130394
0.006163119,2.389538527
0.006227961,2.407653093
0.006263933,2.424000263
0.006324479,2.442925453
0.006356295,2.458281994
0.0064073789999999995,2.481208563
0.006457742,2.502432823
0.00649715,2.518717766
0.006557576,2.540227652
0.006599982,2.561420918
0.006664074,2.579710722
0.0067018649999999996,2.602837324
0.006760418,2.620348215
0.006827514,2.638927221
0.006865191,2.656155586
0.006909116,2.673476458
0.006957888,2.692085743
0.007001362,2.710780859
0.007061428,2.733546734
0.007127071,2.751748323
0.007153592,2.768885851
0.007206855,2.789409399
0.007266582,2.804297209
0.007314278,2.834257126
0.007365895,2.850929499
0.007425529,2.868498802
0.007475259,2.88804388
0.007514618,2.904261351
0.007557913,2.925778151
0.0076161219999999995,2.943881989
0.00766982,2.962699175
0.0077217629999999995,2.982797146
0.007760676,2.999664307
0.0078114,3.017969131
0.00787696,3.040261269
0.007924748,3.059626102
0.007969941,3.07750535
0.008021674,3.097098827
0.008070233,3.11288023
0.008120982,3.136484385
0.008163488,3.15453577
0.008230387,3.175885916
0.008273231,3.191417456
0.008324005,3.214388132
0.008360287,3.228766203
0.00841623,3.251866817
0.008472639,3.272782564
0.008518306,3.289340973
0.008569951,3.309858799
0.00863778,3.328438759
0.008672599,3.34627533
0.008723749,3.364824772
0.008779209999999999,3.385530472
0.0088321,3.405065298
