Elongation [mm],Load [kN]
0.0,0.001069003
8.999999999999999e-07,0.00146746
8.13e-06,0.005512199
2.463e-05,0.008837461
5.903e-05,0.014970794
9.743000000000001e-05,0.028640989
0.00015639700000000001,0.042535953
0.000198202,0.054795999
0.00026599699999999997,0.071799904
0.000317856,0.084209979
0.000377754,0.097694382
0.000423568,0.110778503
0.00047712899999999996,0.12369623
0.000533226,0.134813845
0.000564444,0.147546798
0.000637747,0.162959725
0.000679304,0.173762485
0.0007305500000000001,0.186402783
0.000771814,0.199860945
0.0008285500000000001,0.215387434
0.000884337,0.225112155
0.0009411140000000001,0.239348426
0.000993992,0.254573584
0.001032955,0.267688781
0.001087221,0.277463675
0.0011342219999999998,0.293354869
0.0012048059999999999,0.304246664
0.001248794,0.314328164
0.001294614,0.328204066
0.001344732,0.340786934
0.0013661659999999998,0.35501495
0.001432538,0.366991311
0.0014966769999999999,0.380289704
0.001543367,0.39449802
0.001578429,0.408272862
0.0016376989999999998,0.422038347
0.001696728,0.435068578
0.0017494149999999998,0.447403044
0.001801835,0.456283718
0.001839287,0.468670309
0.001871202,0.478621453
0.0019241929999999998,0.49162069
0.001980498,0.511288822
0.0020463,0.522625089
0.002086549,0.532711267
0.00214562,0.545407176
0.0021779819999999997,0.55813247
0.002242216,0.572287619
0.002284713,0.584283233
0.002343748,0.596457243
0.0023994109999999997,0.608555019
0.00244082,0.621942818
0.002488812,0.634959459
0.00252509,0.645532548
0.002576677,0.658962309
0.00262978,0.675400972
0.002684368,0.686913311
0.002733825,0.699368477
0.002795933,0.712848902
0.002835753,0.722234547
0.002874149,0.734922647
0.0029322099999999998,0.748143792
0.002980014,0.758434176
0.003032154,0.770163894
0.003053757,0.784849882
0.003117132,0.79643631
0.003164353,0.812237084
0.003232933,0.82503438
0.003270977,0.838391364
0.003333959,0.850924969
0.003374604,0.863326609
0.003426734,0.876722515
0.003486566,0.887547135
0.003530371,0.901306629
0.0035758829999999998,0.914527059
0.00363217,0.925419688
0.003674338,0.939217806
0.003735358,0.954063058
0.003790818,0.964980423
0.003828935,0.976706326
0.003869454,0.989652693
0.003937901,1.002024055
0.003975485,1.013708234
0.004034914,1.028198242
0.004071142,1.039910197
0.004115968,1.053526998
0.004177058,1.07074368
0.004235476,1.079704165
0.004274355,1.094132543
0.004337813,1.108260989
0.004379606,1.121608853
0.0044230269999999995,1.132525921
0.004483849,1.146334648
0.004542541,1.158481598
0.004581648,1.172836781
0.004630842,1.183919191
0.004698169,1.198153496
0.004748581,1.210296512
0.004785002,1.222881317
0.004844777,1.236235023
0.004892468,1.248226285
0.004935264,1.258043766
0.004993793,1.273936868
0.005048214,1.285958767
0.005087776,1.29793787
0.005135178,1.309022307
0.005197717,1.322855234
0.005237382,1.334924221
0.005292626,1.344643116
0.005347882,1.362508535
0.005397106,1.375014901
0.00543442,1.38645196
0.005490178,1.396487594
0.0055218459999999995,1.409178972
0.005577894,1.427808523
0.005627425,1.43748486
0.005697957,1.451615572
0.005733657,1.462798238
0.005803237,1.475577831
0.0058343959999999995,1.487401843
0.005881524,1.500493288
0.00593742,1.512785196
0.005982297,1.526195526
0.006036817,1.537282228
0.006098068,1.549744606
0.006135865,1.5639956
0.006170571,1.575286984
0.006234025,1.585898638
0.006279431,1.600658059
0.006341947,1.615363002
0.006385165,1.626923919
0.006435782,1.638313532
0.0064766319999999995,1.652202845
0.006523623,1.666556001
0.006578944,1.676864982
0.006633781,1.691244125
0.006694583,1.704076171
0.006726974,1.714636445
0.00678273,1.726670146
0.0068223269999999996,1.739465952
0.006878721,1.752017736
0.0069124979999999996,1.765058994
0.0069727009999999996,1.777846217
