Elongation [mm],Load [kN]
0.0,0.012484612
6.552767e-06,0.010225588
2.152241e-05,0.00779719
3.9302e-07,-0.005491776
-1.103619e-05,-0.003647637
-1.8474889999999998e-05,-0.005309442
-1.919579e-05,-0.002874319
-2.373209e-05,-0.000685994
-1.621329e-05,-0.004254943
-2.6096390000000002e-05,-0.004935297
-2.8764389999999998e-05,-0.000305453
-1.3259989999999998e-05,-0.003616274
-1.4654189999999999e-05,-0.000713776
-1.715599e-05,-0.001110715
-1.961469e-05,0.000140198
-2.4199489999999997e-05,-0.002719832
-1.605919e-05,-0.00426719
-2.7879e-06,-0.002668998
-1.788719e-05,-0.002434326
-1.007779e-05,-0.003353184
-1.774659e-05,-0.00356507
-1.7643589999999998e-05,-0.001336463
-1.700639e-05,-0.003294077
-2.065349e-05,-0.00192489
-7.341489999999999e-06,-0.000797722
-1.949829e-05,-0.003758464
-1.644109e-05,0.006184891
6.021981e-05,0.02426504
0.00016690681,0.081222765
0.00037767681000000004,0.155127555
0.00056580581,0.211612448
0.00071623181,0.257598311
0.00085807281,0.313222289
0.00102856081,0.363479286
0.0011476668100000001,0.41310823
0.00128735781,0.452781767
0.00138732781,0.486197561
0.00148622581,0.514714777
0.00156161081,0.542308509
0.00163238781,0.56550175
0.00169662781,0.586875975
0.00174153681,0.603767753
0.00180124981,0.622784019
0.00186163381,0.642763317
0.00191140481,0.664005697
0.00196372981,0.679937959
0.0020248928099999997,0.70045054
0.00206692381,0.71654588
0.00211970481,0.732690692
0.00217530281,0.75151217
0.0022148088099999998,0.76975286
0.0022748778099999996,0.784002781
0.0023176758099999997,0.803313315
0.00238424481,0.819523454
0.0024222558099999997,0.836173177
0.0024718508099999996,0.853952289
0.00252619181,0.868183315
0.00256275481,0.887708366
0.0026268138099999998,0.903594017
0.00267030981,0.922506392
0.00272323081,0.940480649
0.0027654988099999997,0.958794773
0.0028241618099999997,0.976259649
0.0028668028099999997,0.99179256
0.00292436781,1.009753227
0.0029636618099999996,1.026077867
0.0030268028099999997,1.043085933
0.0030683158099999996,1.061408162
0.0031198788099999998,1.07946682
0.00316527481,1.095767021
0.00322325981,1.11488533
0.00325999381,1.13113904
0.00332695881,1.146384478
0.0033669058099999997,1.162321448
0.0034173988099999997,1.18178165
0.0034675258099999997,1.197116613
0.00352454881,1.214180231
0.0035617168099999997,1.229850054
0.00362340081,1.248222947
0.00365844581,1.265285373
0.00370475981,1.280046225
0.0037664308099999997,1.299131989
0.0038113028099999997,1.315443158
0.0038616878099999997,1.335454464
0.0039202768100000005,1.349436045
0.0039619118100000005,1.369315386
0.00400812881,1.385289788
0.00405468181,1.402853489
0.00410618581,1.420672297
0.00415083881,1.43722415
0.00419905781,1.457157493
0.004261118810000001,1.471954346
0.0042881308100000005,1.489988327
0.00435368381,1.505262733
0.00440445281,1.522407174
0.00445184781,1.54105854
0.0045107288100000005,1.559111238
0.00455538281,1.574190259
0.00460246081,1.590180159
0.00464590181,1.609323144
0.00469212081,1.625215411
0.00475257181,1.64406383
0.00479497581,1.659729838
0.00485735281,1.680563092
0.00489944981,1.693859816
0.0049440738100000005,1.712345481
0.004996740810000001,1.73037982
0.005043737810000001,1.749327302
0.00509882381,1.767706633
0.005146908810000001,1.784936666
0.005204832810000001,1.801303744
0.00524775181,1.819960594
0.00529903381,1.834873796
0.00534588281,1.853013039
0.00540177481,1.86697185
0.00544680781,1.886280656
0.0055018568100000005,1.905262113
0.00554208081,1.92000401
0.00560955981,1.937249064
0.00564066081,1.953649163
0.005702183810000001,1.972325325
0.00574480481,1.987736583
0.00579699981,2.009058714
0.00584897681,2.028480053
0.00591316181,2.041868925
0.005946243810000001,2.061179399
0.00598726381,2.076263666
0.00603334781,2.096378088
0.00609653481,2.114129066
0.00615942081,2.134025574
0.00619539981,2.151302814
0.006254398810000001,2.167225122
0.00630860581,2.183120966
0.00634822581,2.201942444
0.00639755181,2.217195749
0.00645277881,2.23548913
0.0064972808100000005,2.252032995
0.006542100810000001,2.271685123
0.0065988648100000005,2.289540052
0.00665599581,2.308683634
0.00671394781,2.325811625
0.00676352481,2.343717098
0.00681533981,2.360799789
0.00685513581,2.3776021
0.006911918810000001,2.395256996
0.00696428681,2.411177874
0.00700760981,2.427373409
0.0070500808100000005,2.448565483
0.007117436810000001,2.464516401
0.00714597881,2.481291056
0.0072073148100000005,2.500747204
0.00725669681,2.515742064
0.00730823181,2.532312393
0.00735770481,2.552685022
0.00740974381,2.571153641
0.0074798628100000005,2.587486982
0.0075055168100000005,2.603820562
0.00755628981,2.621245623
0.0076127778100000005,2.636049509
0.00764376781,2.656135321
0.007719255810000001,2.675357819
0.00776941381,2.689063072
0.00781789181,2.710011959
0.00786844681,2.724305391
0.00790252881,2.740900993
0.00795032781,2.762277126
0.00802166681,2.780146837
0.008054792810000001,2.796394825
0.00811563981,2.815121412
0.00816563681,2.834190369
0.00821292881,2.849429607
0.00827379281,2.866109848
0.00831157881,2.883932829
0.00838026481,2.901680231
0.00843159781,2.919347525
0.00845962581,2.933604002
0.00850942581,2.950685978
0.00855640881,2.968147755
0.00861387881,2.986166716
0.00868171681,3.004383326
0.00870679281,3.022730589
0.00876702781,3.040400505
0.00882821081,3.059458971
0.00886840081,3.073589802
0.00890795881,3.087928534
0.00897167081,3.109244823
0.009021533810000001,3.128662348
0.00906902581,3.14375639
0.00911918781,3.159772873
0.00915714581,3.175515652
0.009217734810000001,3.195192099
0.00927159481,3.212178469
0.009311847810000001,3.22881484
0.00936895181,3.247470379
0.00942235581,3.263838053
0.00946672981,3.283122301
0.00950761181,3.298702955
0.009567417810000001,3.318617821
0.00961713881,3.339046001
0.00968211481,3.355758429
0.00973575881,3.371299744
0.00977869181,3.388418674
0.00982082981,3.403704166
0.00986996681,3.42083931
0.00993631681,3.438627005
0.009976934810000001,3.4564116
0.01002281581,3.471847296
0.01008116981,3.491578579
0.01011874681,3.507371902
0.01017280081,3.52385354
0.01021264381,3.540189981
0.010270685810000001,3.559252262
0.010318117810000001,3.575330019
0.010367652810000001,3.595937014
0.01042809081,3.612090349
0.010466639810000001,3.629868984
0.01052423081,3.647131443
0.01058266681,3.665601492
0.01063012981,3.680460453
0.01068554381,3.698027611
0.01072968281,3.716523647
0.01078395981,3.733886003
0.010816572810000001,3.749588728
0.010883258810000001,3.766839504
0.01091724681,3.78433609
0.010981523810000001,3.802271843
0.01104434481,3.818698645
0.011080632810000001,3.836643696
0.01111843281,3.85150075
