Elongation [mm],Load [kN]
0.0,0.004392061
-8.66058e-06,-0.001663477
-5.43581e-06,0.00041067
-1.134923e-05,-0.001691443
-4.7317e-06,-0.000686211
-2.559803e-06,-0.001986002
6.893430000000001e-06,0.006638707
2.011049e-05,0.018966399
7.911439e-05,0.045178983
0.00013127089,0.066088706
0.00018005589,0.095745385
0.00025910588999999995,0.123251572
0.00033177088999999997,0.147755742
0.00039501189,0.167087346
0.00044403388999999995,0.188842997
0.00050101589,0.210665166
0.00054845989,0.230306774
0.0006001638899999999,0.250489682
0.0006459268899999999,0.275331944
0.00070236789,0.295891434
0.00074439689,0.314666837
0.00079634089,0.336863339
0.00085695489,0.361127108
0.00092350389,0.381141365
0.00094164789,0.401429236
0.00100252289,0.42219311
0.00104517489,0.445294589
0.00110504489,0.466646492
0.00114776789,0.49009797
0.00122507989,0.506923139
0.00125848189,0.530863881
0.00130689489,0.552573979
0.00136306889,0.575268805
0.00141142289,0.592325449
0.00147325189,0.615930974
0.00152353489,0.637236357
0.00156357789,0.657619953
0.00162372489,0.676378012
0.00165905289,0.696373343
0.0017248138899999999,0.712981343
0.00175843989,0.733319998
0.00181670089,0.759241045
0.00187321089,0.780553758
0.00192103289,0.798022509
0.00197703289,0.820131719
0.0020236578900000002,0.840489686
0.00206868589,0.85573864
0.00210981889,0.882093906
0.0021648318900000002,0.902668238
0.00220368189,0.923561513
0.00227409689,0.947288871
0.00230890289,0.96412766
0.00235894289,0.985745966
0.0024085678900000003,1.005046606
0.00247272089,1.031653643
0.0025194918900000004,1.050909281
0.00256217789,1.069009304
0.00261301689,1.092473269
0.00267993789,1.111033797
0.0027165958900000004,1.128451824
0.00275300589,1.152467608
0.0028022708900000003,1.17271626
0.00286645889,1.192835569
0.0029026578900000002,1.212424636
0.0029581888900000004,1.233349681
0.00300016689,1.250983953
0.0030438458900000002,1.272941113
0.00310268289,1.295161247
0.0031414188900000003,1.319722176
0.00320016989,1.340095997
0.00323471889,1.362918854
0.00329873089,1.381430626
0.00334957889,1.405951023
0.0033898768900000003,1.427799463
0.0034538518900000003,1.447012544
0.0035075418900000002,1.469116688
0.00355355689,1.489381909
0.00361184589,1.510485768
0.00365441589,1.533215046
0.0037072098900000003,1.553051829
0.00375683389,1.572389483
0.0038053728900000004,1.593202233
0.0038541448900000002,1.614043951
0.00390420889,1.635601401
0.00395198789,1.656365871
0.00401187389,1.678280473
0.00405554589,1.696958899
0.00409027789,1.716117382
0.00415495789,1.738660812
0.00420539589,1.759814382
0.00425509289,1.780807137
0.00431036489,1.802184701
0.00435755389,1.822175145
0.00439963589,1.841122866
0.00446434189,1.861198664
0.00451722489,1.882874608
0.0045586698899999995,1.907402515
0.00461129989,1.924333334
0.00465479689,1.943438053
0.00471229989,1.96564424
0.00475173889,1.986859083
0.004816225889999999,2.011399269
0.00486476289,2.032071352
0.00490901989,2.049365044
0.00495600289,2.07153511
0.00500334989,2.091803312
0.005056345889999999,2.113339186
0.005105110889999999,2.135092974
0.00517156489,2.158936977
0.005213480889999999,2.177698612
0.00527182289,2.195782423
0.00532109689,2.217978954
0.00536451989,2.238097668
0.00542046489,2.260320902
0.00546624089,2.281423807
0.00551472689,2.300995827
0.00555227189,2.321677685
0.00561026689,2.344429731
0.00567570989,2.367224693
0.00572411289,2.384260893
0.00577839389,2.405856133
0.0058196828899999995,2.423258305
0.0058554678899999995,2.44194746
0.005908685889999999,2.465265036
0.00596488989,2.484306335
0.00601955689,2.509515524
0.006052914889999999,2.525941849
0.00611612789,2.548866034
0.00616162789,2.569326401
0.00621760789,2.587912083
0.00626749589,2.61078167
0.00633191989,2.632352114
0.00635074089,2.652155161
0.00641816589,2.673061848
0.00647313689,2.694452047
0.00650935889,2.711606741
0.00656246789,2.733946562
0.006618396889999999,2.75469017
0.006655547889999999,2.773502827
0.00671101089,2.794882059
0.00676085089,2.817919016
0.0068101978899999995,2.837549925
0.00686433289,2.861252069
0.00691065789,2.880540848
0.00697135489,2.901045084
0.007024276889999999,2.920972824
0.00705638589,2.942865133
0.00712405589,2.963897943
0.00716618489,2.983584404
0.00720893889,3.007274866
0.00726925889,3.025108337
0.00732506389,3.046241999
0.00737840589,3.067630529
0.00742451989,3.08577013
0.00745872989,3.10775733
0.007525684889999999,3.128362894
0.00757233289,3.147532701
0.00761375389,3.167594433
0.00766897389,3.188910007
0.00771855189,3.210735321
0.0077771318899999995,3.227948666
0.00782171089,3.250045776
0.007873569890000001,3.270543575
0.007910409890000001,3.28997016
0.007967401890000001,3.313316822
0.00801431489,3.335051775
0.00806696689,3.355202436
0.008119179890000001,3.375854731
0.00816687389,3.396127701
0.00822127689,3.417838812
0.00826794789,3.441893816
0.00832497589,3.458599567
0.00838047789,3.484146833
0.00841409589,3.498818874
0.008468599890000001,3.52187705
0.00853981889,3.540932655
0.00857903689,3.560943604
0.00862652989,3.583085299
0.00866372689,3.601874828
0.00873105689,3.622565031
0.008777293890000001,3.642099619
0.00884159889,3.665290356
0.008869111890000001,3.687613249
0.008939152890000001,3.705833912
0.008982560890000001,3.724457741
0.009030424890000001,3.74301362
0.00906722689,3.761711836
0.009117487890000001,3.787881136
0.00917370889,3.806399584
0.00921696889,3.826943398
0.00926182289,3.847578764
0.009320761890000001,3.869637966
0.00938311789,3.893024921
0.00944346089,3.913113832
0.00948608989,3.932745934
0.00952933889,3.951602936
0.00958917689,3.970939636
0.009622732890000001,3.993582487
0.009679207890000001,4.014684677
0.009751189890000001,4.033157825
0.00978302489,4.054727077
0.009839116890000001,4.074261665
0.00987324289,4.091176987
0.00992251389,4.114694118
0.009981586890000001,4.136396885
0.010034905890000001,4.156792164
0.01007289789,4.181157589
0.01013464989,4.199044704
0.010182029890000001,4.221665382
0.010228986890000001,4.239166737
0.01028296289,4.260621071
0.010343107890000001,4.281428814
0.01037544089,4.302669048
0.010444998890000001,4.322988033
0.01048135289,4.342623234
0.010528802890000001,4.363820076
0.01059156489,4.387156963
0.01063660689,4.405052185
0.01069088189,4.427620888
0.01074454489,4.447321415
0.010790268890000001,4.464472771
0.01084061289,4.48542881
0.010890003890000001,4.505537987
0.01094016689,4.524999619
0.01098476689,4.542007446
0.01103484889,4.558454037
0.01107722889,4.580811501
0.01114298789,4.604321957
0.011172839890000001,4.621954441
0.011221088890000001,4.643255234
0.01128212089,4.663197517
0.011331429890000001,4.683841228
0.011367122890000001,4.70318079
0.011436158890000001,4.72390461
0.01148988789,4.743937016
0.011538539890000001,4.764633179
0.011588018890000001,4.781992912
0.011644414890000001,4.806851864
0.01168024089,4.824532509
0.01174104689,4.846391678
0.01179409189,4.867184639
0.01183875589,4.886799335
0.01189384289,4.905042648
0.01193832289,4.927419662
0.01200806389,4.948725224
0.01204386489,4.967051029
0.01210341189,4.986674309
0.01215472989,5.005304337
0.01218777889,5.025315762
0.01226143989,5.047075748
0.012282166890000001,5.067881107
0.01234425089,5.087667465
0.01240329289,5.107551575
0.01245921489,5.123712063
0.01249347489,5.145164967
0.01255083889,5.164824963
0.01259741189,5.184043884
0.01265878189,5.203217506
0.012704457890000001,5.223627567
0.01274386689,5.243697166
0.01279155189,5.261950493
0.01284530689,5.281302452
0.01290294589,5.303479671
0.01296130589,5.325931072
0.01299097289,5.343408585
0.013053731890000001,5.362330437
0.01311063089,5.38063097
0.01315793889,5.399184704
0.013198160890000001,5.421070576
0.01323846289,5.442013264
0.013309321890000001,5.461410046
0.01334495389,5.480861664
0.013390275890000001,5.49917078
0.01345467489,5.522655964
0.01350403489,5.541622162
0.01355419989,5.558559895
0.013615013890000001,5.580160141
0.013658592890000001,5.598680973
0.01370928889,5.61778307
0.01375940189,5.636657238
0.01380444989,5.653532505
0.01386293289,5.675382614
0.01391280989,5.69490099
0.01396194089,5.710727692
0.01401406189,5.728470802
0.01405168589,5.747496128
0.01410845389,5.767632484
0.01415238589,5.785985947
0.014205759890000001,5.807488441
0.01425323289,5.825778484
0.01431195189,5.842592239
0.014355707890000001,5.864894867
0.01441254089,5.882987499
0.01445681189,5.900916576
0.01450817889,5.919354916
0.014552716890000001,5.937937737
0.01460616589,5.954794407
0.01466132789,5.978494167
0.01469624089,5.994541168
0.01475507589,6.014898777
0.01479929789,6.028648853
0.01485004489,6.048756123
0.01490045089,6.067768097
0.01497762989,6.091406822
0.01501368689,6.108614922
0.015062123890000001,6.127855301
0.015119794890000001,6.146944046
0.01516499089,6.163475513
0.01521005789,6.180777073
0.015264862890000001,6.199383259
0.01531434589,6.220843792
0.01536806789,6.239070415
0.01540608589,6.253916264
0.01546811489,6.273628235
0.01551786489,6.29281044
0.015570260890000001,6.311477184
