Elongation [mm],Load [kN]
0.0,0.0055461
2.904e-05,0.01848856
0.000150491,0.048708532
0.000294127,0.088825785
0.0005012259999999999,0.146164924
0.0007082179999999999,0.204769343
0.000957124,0.264052421
0.001188985,0.327272117
0.001425792,0.386508107
0.001666679,0.445997328
0.001925052,0.512922645
0.002159034,0.575142443
0.0023981750000000002,0.634784102
0.0026583870000000003,0.699147284
0.00288973,0.761475682
0.0031392010000000003,0.827032924
0.0033863070000000003,0.889553189
0.003628745,0.954712451
0.003895131,1.01698947
0.004141219,1.082214832
0.004402797,1.14603138
0.004654641,1.210141182
0.004880018,1.27120018
0.005150437999999999,1.339939713
0.005382553,1.404143095
0.005645585999999999,1.464805484
0.005888706,1.529311538
0.006145198,1.593052626
0.0063998959999999995,1.659091949
0.0066459959999999995,1.721312284
0.00689793,1.786273837
0.007155071,1.849381089
0.007390532,1.912325382
0.007640933,1.972356081
0.007893062,2.04060173
0.008145676,2.102878809
0.008392667,2.165873051
0.008640574,2.227203369
0.008871392,2.288936615
0.009128236999999999,2.355709314
0.009381992,2.421898365
0.009639891999999999,2.487972975
0.009888994,2.553891897
0.010155474,2.615363359
0.010409322,2.681566715
0.010669673,2.742914915
0.010904466,2.808076382
0.011150491,2.868922949
0.011400219999999999,2.929692745
0.011644910999999999,2.994065762
0.011903509999999999,3.063575983
0.012133316,3.12456131
0.012387027,3.184672117
0.01263069,3.245286703
0.012889921,3.313316107
0.013130316,3.372973204
0.013367113,3.436805725
0.013644385,3.498681068
0.013876747,3.565275669
0.014148858,3.626861572
0.014376766,3.688636541
0.014640031999999999,3.753075123
0.014877926,3.818140507
0.015138364,3.879250765
0.015390144,3.942667246
0.015641821,4.005670071
0.015894519,4.070688725
0.016145948,4.134674072
0.016402866,4.200174332
0.016683282,4.262415409
0.016928015,4.329470634
0.017185211,4.389728069
0.017433246,4.450698376
0.017691548,4.510822773
0.017940562,4.572658062
0.018198447,4.631390572
0.018439458,4.688214302
0.018703011,4.747686863
0.018954675,4.808742523
0.019213827,4.864746094
0.01948289,4.923773289
0.019743372999999998,4.981298447
0.01999025,5.036781311
0.020258676,5.090472698
0.020507208,5.148639679
0.020782491,5.204034328
0.021044809,5.255059719
0.021327389,5.305916786
0.0215578,5.354159355
0.021799719999999998,5.403389931
0.02205405,5.460811138
0.022308833,5.511020184
0.022561436,5.56060648
0.022794477,5.608226776
0.023033963,5.659993172
0.023289674,5.712640285
0.023540412,5.763183117
0.023790487,5.815492153
0.024018084,5.864810467
0.024297757,5.91606617
0.024534253,5.966477394
0.024792827,6.020055294
0.025077553,6.071637154
0.02532326,6.117916584
0.02557303,6.168101788
0.025842327,6.217933178
0.026079493999999998,6.267420292
0.026351744,6.317722797
0.026613602,6.362981319
0.026876235,6.411503315
0.027126891,6.457053185
0.027386854999999998,6.500402927
0.027646968,6.54542923
0.027908442,6.590992451
0.028171459,6.637638092
0.028431055,6.679668427
0.028698092,6.722763062
0.028948513,6.763813972
0.029198514,6.804715157
0.029446193,6.84725523
0.029709782,6.886937141
0.029993049,6.925365448
0.030260071,6.963484764
0.030543347,6.999722958
0.030854685,7.029324055
0.031169772,7.052684784
0.031483963000000004,7.075166702
0.031725920000000005,7.091588974
0.031983155000000006,7.109541893
0.03225046,7.127167225
0.032466895,7.140580654
0.03270639,7.159283161
0.032965741,7.176416397
0.03328678,7.183009624
0.03378259300000001,7.176249981
0.034024164,7.16954422
0.034184411000000005,7.166901112
0.034313641000000006,7.173726559
0.034524019,7.192091465
0.034730113,7.206566334
0.034954242,7.227446556
0.035182584,7.249091148
0.035453047,7.268435001
0.035753756000000005,7.285807133
0.036030251000000006,7.296742916
0.03632019,7.305757999
0.036584462000000005,7.313392639
0.036859027,7.317296982
0.037137102000000005,7.323401451
0.037388458000000006,7.32905817
0.037586592,7.338856697
0.037832178,7.346601009
0.038042422000000006,7.356446743
0.038278829,7.370732784
0.038537707000000004,7.385710716
0.038803677,7.396680832
0.039056401000000004,7.407300949
0.03932175,7.417041302
0.039582822000000004,7.42636013
0.03981142100000001,7.432388783
0.040063347000000006,7.442050457
0.040325667,7.449208736
0.040580492,7.458028793
0.040819194,7.467007637
0.041081421,7.475552082
0.041319664000000006,7.484962463
0.041565414,7.494592667
0.041814397,7.506653786
0.042067401000000004,7.517283916
0.042325336000000005,7.525797844
0.042579125,7.533780098
0.042826335,7.543375015
0.043090563000000005,7.548682213
0.043337266000000006,7.558241844
0.043593,7.565988541
0.043865118,7.574459553
0.044111095,7.579261303
0.044342901000000004,7.583137035
0.04458848,7.595591545
0.04485689,7.604812145
0.045128911,7.606626034
0.045394953,7.610646248
0.04563694,7.614191055
0.04587353,7.62088871
0.046114966,7.625459671
0.046353809,7.634232998
0.046610843000000006,7.642357349
0.046841829,7.64949131
0.047078039,7.658486366
0.047345004,7.668990612
0.047605659,7.67502737
0.04784614500000001,7.682146549
0.048102088,7.692910671
0.048342965,7.69507122
0.048595074,7.705043793
0.048857059,7.707568645
0.049126379000000005,7.714074135
0.049374815,7.718513012
0.049640174,7.724266052
0.04988166300000001,7.728452682
0.050127882000000006,7.733774662
0.050364918,7.740887642
0.050631444000000005,7.747570992
0.05086277,7.753712654
0.051135323,7.759812832
0.051357801,7.764215946
0.051619101,7.771805286
0.051865715,7.779049397
0.05212317700000001,7.785071373
0.052386507000000006,7.788813591
0.052610263000000004,7.795362473
0.052873566000000004,7.800860882
0.053112436000000006,7.810065269
0.05337648800000001,7.81421566
0.053625106000000006,7.825004101
0.053882628,7.82759285
0.054136682000000005,7.83475256
0.05439178200000001,7.836678028
0.054644226000000004,7.843585968
0.054879207000000006,7.848624229
0.055122796,7.853466034
0.055379159000000004,7.856931686
0.055642891,7.862904072
0.055901367,7.868888855
0.056114941,7.873012543
0.056384161,7.877263069
0.056638777,7.883430958
0.056873425000000005,7.889474869
0.057120621,7.896930218
0.057379577,7.901585102
0.057635258,7.907353401
0.057881303,7.91362381
0.058134224000000005,7.922786713
0.058403473000000004,7.927805424
0.058654051000000006,7.930058956
0.058892179,7.935664654
0.059115409,7.941207409
0.059376582000000004,7.951487064
0.059628490000000006,7.954566956
0.059873778,7.95890522
0.060127042000000006,7.964202881
0.060377865,7.969556332
0.060641784000000004,7.975570202
0.060881718,7.979897022
0.061142265,7.98745203
0.061383828,7.991958141
0.061636067,7.994869232
0.061899501,8.003281593
0.062149234000000005,8.006326675
