Elongation [mm],Load [kN]
0.0,0.009396079
1.010454e-05,0.006221099
1.189747e-05,0.005681825
4.3764e-06,0.005718383
7.74684e-06,0.007628344
1.1111050000000001e-05,0.006662683
3.234945e-06,0.00063245
-4.40186e-05,-0.007749568
-3.3269600000000004e-05,-0.006093002
-3.79755e-05,-0.00631323
-3.97613e-05,-0.007236924
-3.37142e-05,-0.010648418
-2.73098e-05,-0.01038674
-4.11139e-05,-0.009628311
-3.8618700000000003e-05,-0.008082659
-3.94289e-05,-0.010309
-2.85548e-05,-0.006719332
0.0001453924,0.099284209
0.0007116604,0.314853489
0.0013372184,0.51632905
0.0018451624,0.688122153
0.0023012174,0.838219345
0.0026907784,0.975696325
0.0030562654000000004,1.098473787
0.0033805144000000004,1.211311102
0.0036992234000000003,1.311083198
0.0039884364,1.411313653
0.0042645784,1.507034302
0.0045236314,1.601160645
0.0047859354,1.693603754
0.005054448400000001,1.78666532
0.0053086984,1.870454788
0.0055790954,1.95932591
0.005828386400000001,2.047151089
0.006080710400000001,2.133715153
0.0063304764,2.219133139
0.0065843074,2.308972597
0.0068529414000000006,2.398278236
0.0071056344000000006,2.485025644
0.0073511264000000005,2.565845966
0.007612368400000001,2.65090394
0.0078511624,2.736761093
0.0081125764,2.819284201
0.008350028399999999,2.901781559
0.0086112504,2.989456177
0.008845610399999999,3.070333958
0.009098761399999999,3.155380487
0.0093465034,3.239356995
0.0095891344,3.326686144
0.0098557174,3.413756609
0.0101097524,3.495534658
0.010350230399999999,3.580785275
0.010607619399999999,3.663273096
0.0108690704,3.746816158
0.011121719399999999,3.830367327
0.011374007399999999,3.91075778
0.0115953764,3.989011049
0.0118578904,4.070406437
0.0121121694,4.152777195
0.0123559404,4.231804848
0.0126123614,4.314147472
0.0128583064,4.393560886
0.0131183834,4.47317028
0.013367719399999999,4.551906109
0.0136360184,4.632496357
0.013886762399999999,4.710221291
0.0141538324,4.784854412
0.014405901399999999,4.862081528
0.014678952399999999,4.939389229
0.014926994399999999,5.010678768
0.0152207414,5.088042259
0.0154611374,5.163331985
0.015762024399999998,5.231580734
0.016027989399999998,5.298414707
0.0162691184,5.362482548
0.016547790399999998,5.426227093
0.016815568399999998,5.491236687
0.0170999554,5.549642086
0.0173627954,5.608911514
0.017618795399999998,5.665700436
0.0178879324,5.72005415
0.0181393764,5.77134037
0.0184174304,5.822652817
0.0186634524,5.871679783
0.0189383744,5.921851635
0.019196675399999998,5.972439766
0.0194864194,6.019342899
0.019755841399999998,6.06008482
0.020019815399999998,6.09980154
0.0202869784,6.136872768
0.0205489094,6.177443981
0.0208140304,6.211028576
0.0210950184,6.244158268
0.0213620434,6.28237009
0.0216359284,6.312760353
0.021918884399999998,6.339728355
0.0221925504,6.366688251
0.022432397399999998,6.386714458
0.0226913574,6.412736893
0.022946992399999998,6.43371439
0.0231800764,6.455124855
0.0234167754,6.479874134
0.023684739399999998,6.505589962
