coordinate,residual_stress
9.56632653061224,-19.6133
23.7244897959184,-7.04067179487179
31.3775510204082,-5.53195641025641
42.4744897959184,-14.5842487179487
55.484693877551,-32.1859282051282
66.1989795918367,-46.2672717948718
72.3214285714286,-50.2905128205128
79.2091836734694,-50.2905128205128
85.3316326530612,-37.2149794871795
88.7755102040816,-15.0871538461538
91.0714285714286,-0.502905128205128
95.6632653061225,11.0639128205128
103.316326530612,19.6133
117.474489795918,30.1743076923077
133.163265306122,41.7411256410256
150.765306122449,54.816658974359
164.540816326531,46.2672717948718
179.464285714286,31.1801179487179
194.005102040816,8.54938717948718
205.484693877551,-12.0697230769231
208.545918367347,-18.6074897435897
216.964285714286,-39.7295051282051
224.234693877551,-51.2963230769231
232.270408163265,-54.3137538461538
237.627551020408,-53.8108487179487
244.132653061224,-49.7876076923077
251.785714285714,-45.2614615384615
262.882653061225,-47.273082051282
269.005102040816,-49.7876076923077
274.744897959184,-48.7817974358974
287.372448979592,-45.7643666666667
296.938775510204,-44.2556512820513
