coordinate,residual_stress
11.575,-27.9826916709713
34.725,15.3770393636444
57.875,37.8090906346347
81.025,54.7227550751806
104.175,85.4138164203329
150,148.665615900417
195.825,61.5742278661954
218.975,29.4266392867502
242.125,35.0298179878684
265.275,-18.2013709465076
288.425,1.42084379782308
