coordinate,residual_stress
8.92018779342723,-30.8582586666667
29.5774647887324,-34.2578973333333
43.6619718309859,-33.9963866666667
53.9906103286385,-28.7661733333333
64.7887323943662,-12.8140226666667
70.8920187793427,1.30755333333333
75.5868544600939,15.1676186666667
81.2206572769953,32.4273226666667
89.6713615023474,44.4568133333333
92.9577464788732,45.7643666666667
98.5915492957746,43.6722813333333
109.859154929577,13.337044
120.18779342723,-13.8600653333333
125.352112676056,-23.2744493333333
130.046948356808,-27.45862
135.680751173709,-25.3665346666667
139.906103286385,-19.6133
148.826291079812,0
153.990610328638,7.58380933333333
161.50234741784,12.0294906666667
169.953051643192,14.3830866666667
181.69014084507,14.906108
190.140845070423,14.3830866666667
195.774647887324,13.337044
