coordinate,residual_stress
5.17985611510791,-25.6062527777778
16.8345323741007,-47.9436222222222
25.8992805755396,-55.5710166666667
32.3741007194245,-56.1158305555556
34.9640287769784,-49.5780638888889
41.4388489208633,-29.41995
49.2086330935252,-21.7925555555556
54.3884892086331,-22.3373694444444
63.4532374100719,-27.2406944444444
78.5611510791367,-33.7784611111111
87.6258992805755,-34.323275
93.2374100719424,-31.5992055555556
95.8273381294964,-22.3373694444444
101.438848920863,3.26888333333333
104.460431654676,26.1510666666667
106.618705035971,40.3162277777778
109.640287769784,48.4884361111111
113.956834532374,54.4813888888889
183.453237410072,31.0543916666667
190.791366906475,19.6133
208.057553956835,-6.53776666666667
225.755395683453,-34.8680888888889
235.68345323741,-50.1228777777778
243.453237410072,-61.5639694444445
248.63309352518,-64.8328527777778
253.381294964029,-65.9224805555556
258.992805755396,-62.6535972222222
262.877697841727,-58.2950861111111
275.827338129496,-41.9506694444444
285.323741007194,-33.7784611111111
297.841726618705,-22.8821833333333
