Elongation [mm],Load [kN]
0.0,0.0
0.006,1.35884107
0.012,2.7167609699999997
0.018,4.06155196
0.024,4.91618611
0.03,5.31127678
0.036,5.61714596
0.042,5.869604570000001
0.048,6.08300343
0.054,6.26575333
0.06,6.42361696
0.066,6.56086983
0.072,6.68086363
0.078,6.786309419999999
0.084,6.879445179999999
0.09,6.96215189
0.096,7.03600678
0.102,7.10235818
0.108,7.1622566
0.114,7.216612850000001
0.12,7.26615257
0.126,7.31155627
0.132,7.35349914
0.138,7.3924474899999995
0.144,7.428877190000001
0.15,7.4630024299999995
0.156,7.49514913
0.162,7.52553988
0.168,7.55426753
0.174,7.58155799
0.18,7.6075497
0.186,7.6322656900000005
0.192,7.655879270000001
0.198,7.67844137
0.204,7.70001026
0.21,7.72064886
0.216,7.74040795
0.222,7.759329370000001
0.228,7.77745036
0.234,7.79481182
0.24,7.81143997
0.246,7.82736554
0.252,7.842611880000001
0.258,7.85720167
0.264,7.87115711
0.27,7.8844979
0.276,7.89724301
0.282,7.909407890000001
0.288,7.9210091
0.294,7.93206032
0.3,7.942574120000001
0.306,7.95256496
0.312,7.96204498
0.318,7.97102517
0.324,7.97951581
0.33,7.98752757
0.336,7.99507014
0.342,8.00215253
0.348,8.0087835
0.354,8.01497135
0.36,8.02072416
0.366,8.0260494
0.372,8.03095479
0.378,8.0354473
0.384,8.03953353
0.39,8.0432202
0.396,8.04651334
0.402,8.04941945
0.408,8.05194406
0.414,8.05409321
0.42,8.05587197
0.426,8.05728598
0.432,8.05834044
0.438,8.0590402
0.444,8.05939032
0.45,8.05938372
0.456,8.05906029
0.462,8.05838945
0.468,8.05738746
0.474,8.056058519999999
0.48,8.05440707
0.486,8.05243718
0.492,8.05015302
0.498,8.04755879
0.504,8.04465807
0.51,8.0414551
0.516,8.0379537
0.522,8.0341576
0.528,8.030070499999999
0.534,8.02569611
0.54,8.02103804
0.546,8.01609989
0.552,8.01088512
0.558,8.00539727
0.564,7.99963986
0.57,7.99361604
0.576,7.9873293599999995
0.582,7.98078284
0.588,7.97397999
0.594,7.96692383
0.6,7.95961773
0.606,7.9520645299999995
0.612,7.94426752
0.618,7.93622963
0.624,7.92795377
0.63,7.9194431100000005
0.636,7.91070036
0.642,7.9017285
0.648,7.89253027
0.654,7.88310848
0.66,7.87346591
0.666,7.863605300000001
0.672,7.85352922
0.678,7.84324032
0.684,7.83274136
0.69,7.82203465
0.696,7.81112274
0.702,7.80000816
0.708,7.78869336
0.714,7.777180639999999
0.72,7.765472539999999
0.726,7.75357117
0.732,7.74147898
0.738,7.7291981299999994
0.744,7.7167309
0.75,7.70407924
0.756,7.69124551
0.762,7.67823173
0.768,7.66504002
0.774,7.6516722
0.78,7.638130589999999
0.786,7.624416989999999
0.792,7.61053337
0.798,7.59648156
0.804,7.58226349
0.81,7.56788102
0.816,7.55333593
0.822,7.53863006
0.828,7.523765180000001
0.834,7.50874299
0.84,7.49356527
0.846,7.47823352
0.852,7.4627496
0.858,7.44711507
0.864,7.43133167
0.87,7.4154008000000005
0.876,7.39932421
0.882,7.38310337
0.888,7.36673975
0.894,7.350234830000001
0.9,7.33359041
0.906,7.3168077
0.912,7.29988814
0.918,7.28283335
0.924,7.26564458
0.93,7.24832334
0.936,7.23087098
0.942,7.21328888
0.948,7.19557844
0.954,7.17774088
0.96,7.159777699999999
0.966,7.14169009
0.972,7.123479349999999
0.978,7.10514675
0.984,7.086693680000001
0.99,7.06812138
0.996,7.04943092
1.002,7.03062368
1.008,7.01170092
1.014,6.9926637000000005
1.02,6.97351343
1.026,6.9542509
1.032,6.93487777
1.038,6.91539491
1.044,6.89580347
1.05,6.87610473
1.056,6.8562997800000005
1.062,6.8364633800000005
1.068,6.81637544
1.074,6.7962587899999995
1.08,6.776039689999999
1.086,6.75572005
1.092,6.735300629999999
1.098,6.71478266
1.104,6.69416694
1.11,6.67345477
1.116,6.6526471
1.122,6.63174478
1.128,6.610748940000001
1.134,6.589660729999999
1.14,6.56848087
1.146,6.54721051
1.152,6.52585049
1.158,6.50440185
1.164,6.4828655600000005
1.17,6.46124256
1.176,6.4395337
1.182,6.41774001
1.188,6.39594487
1.194,6.37390172
1.2,6.35185918
1.206,6.329734859999999
1.212,6.307530300000001
1.218,6.28524635
1.224,6.26288361
1.23,6.2404432100000005
1.236,6.21801175
1.242,6.19533248
1.248,6.1726642
1.254,6.149920809999999
1.26,6.12710414
1.266,6.10421464
1.272,6.081253139999999
1.278,6.05822049
1.284,6.035117430000001
1.29,6.01194483
1.296,5.98870342
1.302,5.96539393
1.308,5.94201721
1.314,5.91866588
1.32,5.89506532
1.326,5.87149167
1.332,5.8479465799999995
1.338,5.82415187
1.344,5.80038776
1.35,5.776655910000001
1.356,5.75267379
1.362,5.728725720000001
1.368,5.70471742
1.374,5.68074674
1.38,5.65652481
1.386,5.63234173
1.392,5.60819918
1.398,5.58380482
1.404,5.559452830000001
1.41,5.53504536
1.416,5.51058411
1.422,5.48606919
1.428,5.46150143
1.434,5.43698316
1.44,5.41221076
1.446,5.38748891
1.452,5.36271657
1.458,5.337895110000001
1.464,5.313024830000001
1.47,5.28810656
1.476,5.26324611
1.482,5.23812918
1.488,5.21307096
1.494,5.18796711
1.5,5.16281885
1.506,5.1377344
1.512,5.112391789999999
1.518,5.0871138899999995
1.524,5.0617938
1.53,5.03643267
1.536,5.01103101
1.542,4.98570045
1.548,4.96010947
1.554,4.93459042
1.56,4.9090333600000005
1.566,4.8834395100000005
1.572,4.85792306
1.578,4.83214422
1.584,4.80644356
1.59,4.78070842
1.596,4.75494006
1.602,4.72913886
1.608,4.7033056900000005
1.614,4.67744116
1.62,4.65154603
1.626,4.6256211
1.632,4.599667070000001
1.638,4.57368476
1.644,4.54767487
1.65,4.52163822
1.656,4.4956973200000006
1.662,4.46961078
1.668,4.4434999
1.674,4.41724233
1.68,4.39108326
1.686,4.3650268599999995
1.692,4.33882607
1.698,4.31260475
1.704,4.28623774
1.71,4.26010303
1.716,4.2338253
1.722,4.207402920000001
1.728,4.1810902500000005
1.734,4.154892090000001
1.74,4.128551819999999
1.746,4.1020680899999995
1.752,4.0756998
1.758,4.0494518699999995
1.764,4.02293077
1.77,3.99666239
1.776,3.97025374
1.782,3.9438368099999996
1.788,3.91741252
1.794,3.89098209
1.8,3.86454647
1.806,3.8381068799999998
1.812,3.81152764
1.818,3.78508082
1.824,3.7586334299999997
1.83,3.7323253100000002
1.836,3.70588033
1.842,3.67929738
1.848,3.6529953099999997
1.854,3.6265581499999997
1.86,3.59998404
1.866,3.57369745
1.872,3.54727716
1.878,3.5207216199999998
1.884,3.49431599
1.89,3.4680670100000004
1.896,3.4416857100000002
1.902,3.4151713800000003
1.908,3.38881393
1.914,3.36262037
1.92,3.3361493799999997
1.926,3.3099895700000004
1.932,3.2835531000000002
1.938,3.25743224
1.944,3.2311843199999997
1.95,3.20480726
1.956,3.1786002
1.962,3.15257058
1.968,3.12641484
1.974,3.1002852499999998
1.98,3.0740297500000002
1.986,3.0481089000000003
1.992,3.02206668
1.998,2.99590177
2.004,2.96992353
2.01,2.94414125
2.016,2.91824282
2.022,2.8923872200000003
2.028,2.8664196
2.034,2.84081439
2.04,2.81494351
2.046,2.78943956
2.052,2.76382986
2.058,2.73811267
2.064,2.71260425
2.07,2.68714933
2.076,2.66174624
2.082,2.63655779
2.088,2.611261
2.094,2.58601806
2.1,2.56066839
2.106,2.5357009899999996
2.112,2.51063504
2.118,2.48563629
2.124,2.46071063
2.13,2.4358647
2.136,2.4111054600000004
2.142,2.38643977
2.148,2.3618731
2.154,2.33741064
2.16,2.31288922
2.166,2.28864664
2.172,2.26469349
2.178,2.24070004
2.184,2.21684046
2.19,2.19312066
2.196,2.1693754
2.202,2.1461145
2.208,2.12266633
2.214,2.0995391199999998
2.22,2.07673949
2.226,2.05393017
2.232,2.03111473
2.238,2.00863136
2.244,1.9863175499999999
2.25,1.96417597
2.256,1.9422101600000001
2.262,1.9204246900000002
2.268,1.89899415
2.274,1.87758663
2.28,1.8563768500000002
2.286,1.83537436
2.292,1.81458477
2.298,1.7940112400000001
2.304,1.7734913799999998
2.31,1.7533464799999998
2.316,1.73341469
2.322,1.71369152
2.328,1.69417344
2.334,1.67485739
2.34,1.6557398
2.346,1.63696892
2.352,1.61808718
2.358,1.5995419199999998
2.364,1.58118306
2.37,1.56300642
2.376,1.54500969
2.382,1.52719164
2.388,1.50955204
2.394,1.49209173
2.4,1.47481307
2.406,1.4577197100000001
2.412,1.44081671
2.418,1.42425404
