Elongation [mm],Load [kN]
0.0,0.0
0.004,1.3648729000000002
0.008,2.7291039300000004
0.012,4.09269341
0.016,5.40609476
0.02,5.95662251
0.024,6.25326166
0.028,6.50208939
0.032,6.7229839700000005
0.036,6.92371051
0.04,7.1084580299999995
0.044,7.27992741
0.048,7.44002358
0.052,7.590201670000001
0.056,7.7315881399999995
0.06,7.86510992
0.064,7.99152747
0.068,8.11148811
0.072,8.22554018
0.076,8.33415805
0.08,8.437756760000001
0.084,8.53670272
0.088,8.631321400000001
0.092,8.721898800000002
0.096,8.80871407
0.1,8.89199056
0.104,8.97195474
0.108,9.048803659999999
0.112,9.12272022
0.116,9.19388618
0.12,9.262443950000002
0.124,9.32854695
0.128,9.39233295
0.132,9.45392583
0.136,9.51344448
0.14,9.57100496
0.144,9.626700999999999
0.148,9.68063276
0.152,9.73290388
0.156,9.78358424
0.16,9.83275705
0.164,9.88048953
0.168,9.92686831
0.172,9.971953639999999
0.176,10.015807059999998
0.18,10.05847561
0.184,10.10002765
0.188,10.14051049
0.192,10.179972939999999
0.196,10.21845843
0.2,10.25600873
0.204,10.29266604
0.208,10.328465490000001
0.212,10.36344238
0.216,10.39763509
0.22,10.43106421
0.224,10.463740079999999
0.228,10.49571693
0.232,10.52700944
0.236,10.55762581
0.24,10.58760237
0.244,10.61695246
0.248,10.64570299
0.252,10.67387225
0.256,10.70148406
0.26,10.728560289999999
0.264,10.75511838
0.268,10.781176030000001
0.272,10.806748890000001
0.276,10.83185118
0.28,10.85649563
0.284,10.88069587
0.288,10.90446425
0.292,10.92781358
0.296,10.950752549999999
0.3,10.97329277
0.304,10.99544493
0.308,11.01721673
0.312,11.03861629
0.316,11.05966037
0.32,11.08033518
0.324,11.1006693
0.328,11.1206646
0.332,11.140327090000001
0.336,11.159662169999999
0.34,11.178675649999999
0.344,11.197376819999999
0.348,11.21577096
0.352,11.2338628
0.356,11.25165739
0.36,11.26916083
0.364,11.28637758
0.368,11.3033145
0.372,11.31997335
0.376,11.33635842
0.38,11.352475329999999
0.384,11.36832722
0.388,11.38391807
0.392,11.39925229
0.396,11.414332570000001
0.4,11.42916333
0.404,11.443748390000001
0.408,11.458089900000001
0.412,11.47219148
0.416,11.486056430000001
0.42,11.49968781
0.424,11.513087890000001
0.428,11.526259190000001
0.432,11.53920529
0.436,11.55192929
0.44,11.56443216
0.444,11.5767174
0.448,11.588786630000001
0.452,11.60064325
0.456,11.61228912
0.46,11.62372599
0.464,11.63495686
0.468,11.64598344
0.472,11.65680751
0.476,11.667431220000001
0.48,11.67785685
0.484,11.68808629
0.488,11.698120860000001
0.492,11.70796218
0.496,11.71761217
0.5,11.72707259
0.504,11.73634564
0.508,11.745432430000001
0.512,11.75433492
0.516,11.76305425
0.52,11.77159213
0.524,11.77995021
0.528,11.788129810000001
0.532,11.7961325
0.536,11.80395939
0.54,11.81161202
0.544,11.81909181
0.548,11.826400170000001
0.552,11.83353795
0.556,11.84050669
0.56,11.847307709999999
0.564,11.85394215
0.568,11.86041119
0.572,11.866716109999999
0.576,11.87285765
0.58,11.878837310000002
0.584,11.88465604
0.588,11.89031506
0.592,11.89581513
0.596,11.9011575
0.6,11.90634339
0.604,11.91137355
0.608,11.91624921
0.612,11.92097087
0.616,11.925539800000001
0.62,11.92995708
0.624,11.93422339
0.628,11.938339679999999
0.632,11.94230713
0.636,11.94612617
0.64,11.94979813
0.644,11.95332353
0.648,11.956703540000001
0.652,11.959938759999998
0.656,11.963030049999999
0.66,11.96597818
0.664,11.96878426
0.668,11.971448650000001
0.672,11.97397246
0.676,11.97635642
0.68,11.97860116
0.684,11.980707350000001
0.688,11.9826761
0.692,11.984507840000001
0.696,11.9862035
0.7,11.987763769999999
0.704,11.98918932
0.708,11.99048091
0.712,11.991639359999999
0.716,11.99266531
0.72,11.99355962
0.724,11.994322980000002
0.728,11.994955990000001
0.732,11.99545968
0.736,11.99583453
0.74,11.99608137
0.744,11.99619292
0.748,11.99619425
0.752,11.99606099
0.756,11.99580288
0.76,11.99542058
0.764,11.99491454
0.768,11.99428557
0.772,11.993534219999999
0.776,11.99266165
0.78,11.99166801
0.784,11.9905543
0.788,11.989321319999998
0.792,11.98796962
0.796,11.98649982
0.8,11.98491295
0.804,11.98320917
