Elongation [mm],Load [kN]
0.0,0.0
0.0056,1.3782677900000002
0.0112,2.75535845
0.0168,4.09290606
0.0224,5.32094708
0.028,6.05446307
0.0336,6.550222880000001
0.0392,6.943837650000001
0.0448,7.26712928
0.0504,7.52706462
0.056,7.72321018
0.0616,7.8871478900000005
0.0672,8.0317558
0.0728,8.16098618
0.0784,8.2775496
0.084,8.38343002
0.0896,8.48016509
0.0952,8.56894778
0.1008,8.65077754
0.1064,8.72644038
0.112,8.7966175
0.1176,8.8619004
0.1232,8.92276219
0.1288,8.979628479999999
0.1344,9.03283403
0.14,9.082605690000001
0.1456,9.12924154
0.1512,9.17298711
0.1568,9.21410319
0.1624,9.25284744
0.168,9.28942794
0.1736,9.32401945
0.1792,9.35683745
0.1848,9.387962519999999
0.1904,9.41754215
0.196,9.44566342
0.2016,9.47245106
0.2072,9.49798214
0.2128,9.5223279
0.2184,9.54555905
0.224,9.56772207
0.2296,9.588864509999999
0.2352,9.60902618
0.2408,9.62824195
0.2464,9.6465458
0.252,9.66396847
0.2576,9.680537249999999
0.2632,9.69627788
0.2688,9.71121374
0.2744,9.725365669999999
0.28,9.73875195
0.2856,9.751391120000001
0.2912,9.76329919
0.2968,9.77449135
0.3024,9.78498136
0.308,9.79478162
0.3136,9.80390345
0.3192,9.81235785
0.3248,9.82015468
0.3304,9.82730255
0.336,9.833809859999999
0.3416,9.83968428
0.3472,9.844932629999999
0.3528,9.849561439999999
0.3584,9.85357638
0.364,9.85698277
0.3696,9.859785669999999
0.3752,9.86198955
0.3808,9.863598620000001
0.3864,9.864616980000001
0.392,9.86504916
0.3976,9.86484296
0.4032,9.86417208
0.4088,9.86287132
0.4144,9.8610014
0.42,9.85856598
0.4256,9.85556837
0.4312,9.85201203
0.4368,9.84789969
0.4424,9.8432344
0.448,9.83801858
0.4536,9.83225474
0.4592,9.82594535
0.4648,9.81909217
0.4704,9.81169716
0.476,9.80376229
0.4816,9.7952893
0.4872,9.78627986
0.4928,9.77673523
0.4984,9.766656919999999
0.504,9.756046360000001
0.5096,9.74490482
0.5152,9.73323353
0.5208,9.721033799999999
0.5264,9.70830673
0.532,9.695053340000001
0.5376,9.68127515
0.5432,9.666973019999999
0.5488,9.65214839
0.5544,9.636802379999999
0.56,9.62093615
0.5544,8.3861378
0.5488,7.15063818
0.5432,5.91444319
0.5376,4.67755202
0.532,3.44167771
0.5264,2.22385191
0.5208,1.03919526
0.5152,-0.09947377
0.5096,-1.11821549
0.504,-1.90784548
0.4984,-2.56001226
0.4928,-3.11248113
0.4872,-3.59365675
0.4816,-4.02310552
0.476,-4.40854699
0.4704,-4.7556695499999995
0.4648,-5.0685974
0.4592,-5.349429420000001
0.4536,-5.59151412
0.448,-5.80269556
0.4424,-5.99099039
0.4368,-6.16084352
0.4312,-6.31539746
0.4256,-6.45744214
0.42,-6.58970342
0.4144,-6.713515129999999
0.4088,-6.829831629999999
0.4032,-6.93955677
0.3976,-7.043415189999999
0.392,-7.14209524
0.3864,-7.23613988
0.3808,-7.32604701
