Elongation [mm],Load [kN]
0.0,0.0
0.004,1.55850629
0.008,3.1163442100000003
0.012,4.66525829
0.016,6.03332185
0.02,6.85834192
0.024,7.2964214599999995
0.028,7.6556653599999995
0.032,7.9682916100000005
0.036,8.247566070000001
0.04,8.50081954
0.044,8.73268706
0.048,8.946471229999998
0.052,9.14461693
0.056,9.32903059
0.06,9.50123
0.064,9.662465560000001
0.068,9.81374946
0.072,9.95555437
0.076,10.08739919
0.08,10.20944709
0.084,10.32367453
0.088,10.431320770000001
0.092,10.53341502
0.096,10.630543190000001
0.1,10.7231579
0.104,10.811651540000002
0.108,10.896346
0.112,10.977533240000001
0.116,11.055476109999999
0.12,11.130400600000002
0.124,11.20252139
0.128,11.27199863
0.132,11.33901693
0.136,11.40372356
0.14,11.466253329999999
0.144,11.5267366
0.148,11.58529158
0.152,11.642017130000001
0.156,11.69700976
0.16,11.75037389
0.164,11.802174
0.168,11.85250062
0.172,11.90141414
0.176,11.94899183
0.18,11.99528881
0.184,12.04035659
0.188,12.08425456
0.192,12.12701727
0.196,12.16872763
0.2,12.20938452
0.204,12.249065360000001
0.208,12.2877712
0.212,12.325575500000001
0.216,12.362468940000001
0.22,12.39852485
0.224,12.433729020000001
0.228,12.468140960000001
0.232,12.501777830000002
0.236,12.53465613
0.24,12.5668022
0.244,12.59823543
0.248,12.628978629999999
0.252,12.65904877
0.256,12.68846184
0.26,12.717235109999999
0.264,12.74538249
0.268,12.77293154
0.272,12.799880380000001
0.276,12.82624714
0.28,12.85204515
0.284,12.877287560000001
0.288,12.90198443
0.292,12.92614654
0.296,12.9497847
0.3,12.97290747
0.304,12.99552562
0.308,13.01764777
0.312,13.039279570000001
0.316,13.060431679999999
0.32,13.08111176
0.324,13.10132594
0.328,13.1210833
0.332,13.14039052
0.336,13.15925349
0.34,13.177679659999999
0.344,13.195674010000001
0.348,13.21324239
0.352,13.230390810000001
0.356,13.2471245
0.36,13.26344889
0.364,13.27936883
0.368,13.294888629999999
0.372,13.31001261
0.376,13.32474581
0.38,13.3390918
0.384,13.35305496
0.388,13.36663895
0.392,13.37984766
0.396,13.39268489
0.4,13.40515375
0.404,13.417258069999999
0.408,13.429000910000001
0.412,13.4403855
0.416,13.45141461
0.42,13.46209161
0.424,13.47241934
0.428,13.482400680000001
0.432,13.49203838
0.436,13.501335189999999
0.44,13.510293390000001
0.444,13.51891595
0.448,13.52720493
0.452,13.53516316
0.456,13.542792330000001
0.46,13.55009532
0.464,13.55707417
0.468,13.56373116
0.472,13.57006842
0.476,13.57608793
0.48,13.58179172
0.484,13.587181979999999
0.488,13.59226063
0.492,13.59702965
0.496,13.60149101
0.5,13.605646559999999
0.504,13.6094982
0.508,13.61304789
0.512,13.61629722
0.516,13.61924832
0.52,13.62190307
0.524,13.62426323
0.528,13.626330410000001
0.532,13.628106760000001
0.536,13.62959398
0.54,13.63079374
0.544,13.631707930000001
0.548,13.63233829
0.552,13.63266484
0.556,13.63275708
0.56,13.63254495
0.564,13.63205845
0.568,13.631297210000001
0.572,13.63026296
0.576,13.62895769
0.58,13.6273835
0.584,13.62554151
0.588,13.623434170000001
0.592,13.62106332
0.596,13.61843032
0.6,13.615537759999999
0.604,13.61238698
0.608,13.60897991
0.612,13.6053187
0.616,13.60140502
0.62,13.59724088
0.624,13.59282802
0.628,13.58816877
0.632,13.58326446
0.636,13.57811744
0.64,13.57272957
0.644,13.567102740000001
0.648,13.561238750000001
0.652,13.55513969
0.656,13.54880758
0.66,13.54224427
0.664,13.5354518
0.668,13.52843202
0.672,13.52118691
0.676,13.513718619999999
0.68,13.5060288
0.684,13.498119769999999
0.688,13.489993459999999
0.692,13.481651690000001
0.696,13.47309639
0.7,13.46432985
0.704,13.455353820000001
0.708,13.44617044
0.712,13.43678155
0.716,13.42718921
0.72,13.41739544
0.724,13.40740194
0.728,13.397211149999999
0.732,13.38682489
0.736,13.37624492
0.74,13.365473470000001
0.744,13.354512380000001
0.748,13.34336363
0.752,13.33202916
0.756,13.320511060000001
0.76,13.308811089999999
0.764,13.29693129
0.768,13.28487362
0.772,13.27264006
0.776,13.26023241
0.78,13.24765264
0.784,13.2349026
0.788,13.22198444
0.792,13.20889968
0.796,13.19565052
0.8,13.182238400000001
0.804,13.168665789999999
0.808,13.15493408
0.812,13.14104528
0.816,13.127001259999998
0.82,13.11280369
0.824,13.098454599999998
0.828,13.08395558
0.832,13.069308569999999
0.836,13.054515310000001
0.84,13.03957743
0.844,13.024496719999998
0.848,13.00927521
0.852,12.993914210000002
0.856,12.97841569
0.86,12.9627811
0.864,12.94701217
0.868,12.93111101
0.872,12.91507863
0.876,12.898917240000001
0.88,12.88262788
0.884,12.86621257
0.888,12.84967273
0.892,12.83301001
0.896,12.81622593
0.9,12.799321959999999
0.904,12.7822998
0.908,12.765160680000001
0.912,12.74790637
0.916,12.7305381
0.92,12.713057469999999
0.924,12.69546579
0.928,12.67776462
0.932,12.65995515
0.936,12.642039140000001
0.94,12.62401757
0.944,12.605891960000001
0.948,12.58766349
0.952,12.56933367
0.956,12.55090371
0.96,12.532374959999999
0.964,12.513748380000001
0.968,12.49502534
0.972,12.476207370000001
0.976,12.45729518
0.98,12.438290349999999
0.984,12.41919375
0.988,12.40000699
0.992,12.38073076
0.996,12.361366239999999
1.0,12.34191463
1.004,12.32237693
1.008,12.30275458
1.012,12.28304814
1.016,12.26325884
1.02,12.24338788
1.024,12.22343599
1.028,12.20340445
1.032,12.18329417
1.036,12.16310584
1.04,12.142840840000002
1.044,12.122499970000002
1.048,12.1020841
1.052,12.081594220000001
1.056,12.06103126
1.06,12.04039617
1.064,12.01968972
1.068,11.99891283
1.072,11.97806641
1.076,11.957151320000001
1.08,11.93616849
1.084,11.915118529999999
1.088,11.89400243
1.092,11.87282093
1.096,11.8515751
1.1,11.830265509999998
1.104,11.808893
1.108,11.78745837
1.112,11.7659623
1.116,11.74440558
1.12,11.72278927
1.124,11.70111356
1.128,11.679379639999999
1.132,11.65758807
1.136,11.6357397
1.14,11.613835080000001
1.144,11.591875040000001
1.148,11.56986021
1.152,11.547791380000001
1.156,11.52566913
1.16,11.50349402
1.164,11.48126709
1.168,11.458988799999998
1.172,11.43665978
1.176,11.41428059
1.18,11.39185196
1.184,11.36937447
1.188,11.346849070000001
1.192,11.324275960000001
1.196,11.3016558
1.2,11.27898942
1.204,11.25627738
1.208,11.233520200000001
1.212,11.21071841
1.216,11.18787268
1.22,11.16498365
1.224,11.14205182
1.228,11.119077670000001
1.232,11.09606183
1.236,11.07300468
1.24,11.04990712
1.244,11.02676953
1.248,11.003592300000001
1.252,10.98037601
1.256,10.957121440000002
1.26,10.93382869
1.264,10.91049869
1.268,10.887131740000001
1.272,10.86372821
1.276,10.840288829999999
1.28,10.816814050000001
1.284,10.793304149999999
1.288,10.769759780000001
1.292,10.74618144
1.296,10.72256939
1.3,10.69892439
1.304,10.67524678
1.308,10.65153689
1.312,10.627795410000001
1.316,10.60402261
1.32,10.58021891
1.324,10.55638485
1.328,10.53252087
1.332,10.50862725
1.336,10.484704540000001
1.34,10.46075308
1.344,10.4367734
1.348,10.4127657
1.352,10.38873044
1.356,10.36466833
1.36,10.340579530000001
1.364,10.316464309999999
1.368,10.292323249999999
1.372,10.26815662
1.376,10.24396501
1.38,10.21974859
1.384,10.195507659999999
1.388,10.17124266
1.392,10.14695414
1.396,10.12264224
1.4,10.09830739
1.404,10.07394997
1.408,10.04957047
1.412,10.02516894
1.416,10.000746020000001
1.42,9.976301670000002
1.424,9.951836649999999
1.428,9.92735111
1.432,9.90284538
1.436,9.878319789999999
1.44,9.853774470000001
1.444,9.82921009
1.448,9.80462679
1.452,9.78002493
1.456,9.75540483
1.46,9.73076664
1.464,9.70611091
1.468,9.68143787
1.472,9.65674793
1.476,9.632041059999999
1.48,9.60731782
1.484,9.582578419999999
1.488,9.55782315
1.492,9.53305228
1.496,9.508266129999999
1.5,9.48346509
1.504,9.458649289999999
1.508,9.43381911
1.512,9.4089748
1.516,9.384116599999999
1.52,9.359244989999999
1.524,9.33435982
1.528,9.309461789999999
1.532,9.28455092
1.536,9.259627479999999
1.54,9.2346918
1.544,9.209744189999999
1.548,9.18478483
1.552,9.15981394
1.556,9.13483194
1.56,9.10983901
1.564,9.08483543
1.568,9.059821459999998
1.572,9.034797350000002
1.576,9.00976328
1.58,8.984719429999998
1.584,8.95966629
1.588,8.93460387
1.592,8.90953253
1.596,8.88445234
1.6,8.85936377
1.604,8.83426696
1.608,8.80916223
1.612,8.78404986
1.616,8.7589299
1.62,8.73380264
1.624,8.70866856
1.628,8.68352771
1.632,8.65838012
1.636,8.63322629
1.64,8.60806626
1.644,8.58290044
1.648,8.55772887
1.652,8.5325519
1.656,8.50736989
1.66,8.4821828
1.664,8.456991050000001
1.668,8.431794850000001
1.672,8.40659437
1.676,8.38138983
1.68,8.3561815
1.684,8.33096944
1.688,8.30575411
1.692,8.28053569
1.696,8.25531418
1.7,8.23009001
1.704,8.204863419999999
1.708,8.179634629999999
1.712,8.15440375
1.716,8.1291709
1.72,8.10393654
1.724,8.07870079
1.728,8.0534639
1.732,8.02822595
1.736,8.00298726
1.74,7.97774817
1.744,7.95250862
1.748,7.92726901
1.752,7.90202941
1.756,7.8767902
1.76,7.85155141
1.764,7.82631344
1.768,7.80107644
1.772,7.77584046
1.776,7.75060588
1.78,7.725372989999999
1.784,7.70014174
1.788,7.67491248
1.792,7.6496854800000005
1.796,7.62446101
