Elongation [mm],Load [kN]
0.0,0.0
0.0077,2.9995292300000003
0.0154,5.850034190000001
0.0231,7.20509267
0.0308,7.87738565
0.0385,8.40785114
0.0462,8.85179924
0.0539,9.2333785
0.0616,9.566602150000001
0.0693,9.860598540000002
0.077,10.11861309
0.0847,10.342913280000001
0.0924,10.54331268
0.1001,10.72539446
0.1078,10.892171280000001
0.1155,11.0458794
0.1232,11.188280570000002
0.1309,11.32077198
0.1386,11.44454739
0.1463,11.56058978
0.154,11.66967206
0.1617,11.77251891
0.1694,11.86971554
0.1771,11.96178271
0.1848,12.04916019
0.1925,12.13222568
0.2002,12.211327939999999
0.2079,12.28675136
0.2156,12.35875323
0.2233,12.427559559999999
0.231,12.49337427
0.2387,12.55636772
0.2464,12.616695750000002
0.2541,12.6745033
0.2618,12.72991078
0.2695,12.78299351
0.2772,12.83397475
0.2849,12.88281898
0.2926,12.92960524
0.3003,12.97449825
0.308,13.01752206
0.3157,13.05873266
0.3234,13.098241739999999
0.3311,13.13594953
0.3388,13.17205862
0.3465,13.20656097
0.3542,13.239498170000001
0.3619,13.27090951
0.3696,13.300829530000001
0.3773,13.32928951
0.385,13.356320369999999
0.3927,13.381949539999999
0.4004,13.406203569999999
0.4081,13.4291071
0.4158,13.4506826
0.4235,13.47095209
0.4312,13.48993627
0.4389,13.507654570000001
0.4466,13.52412528
0.4543,13.539366
0.462,13.55339339
0.4697,13.56622366
0.4774,13.57787152
0.4851,13.588352259999999
0.4928,13.59768015
0.5005,13.60586851
0.5082,13.612931560000002
0.5159,13.618882170000001
0.5236,13.62373366
0.5313,13.62749923
0.539,13.63019161
0.5467,13.63182385
0.5544,13.63234722
0.5621,13.63196619
0.5698,13.63048773
0.5775,13.62800801
0.5852,13.62453292
0.5929,13.62007577
0.6006,13.61464951
0.6083,13.60826792
0.616,13.60094401
0.6237,13.5926917
0.6314,13.583524579999999
0.6391,13.573455970000001
0.6468,13.56250009
0.6545,13.55067057
0.6622,13.53798143
0.6699,13.52444667
0.6776,13.51008043
0.6853,13.49489658
0.693,13.47890938
0.7007,13.46213325
0.7084,13.44458189
