Elongation [mm],Load [kN]
0.0,0.0
0.0192,4.61092083
0.0384,6.94961456
0.0576,7.8971034499999995
0.0768,8.37149928
0.096,8.71477828
0.1152,8.97912318
0.1344,9.18726719
0.1536,9.35300138
0.1728,9.489538510000001
0.192,9.60452102
0.2112,9.702005719999999
0.2304,9.78446314
0.2496,9.853778270000001
0.2688,9.91137633
0.288,9.958329970000001
0.3072,9.995432000000001
0.3264,10.023259679999999
0.3456,10.042225270000001
0.3648,10.05261019
0.384,10.05448064
0.4032,10.04838502
0.4224,10.034081519999999
0.4416,10.01177713
0.4608,9.98150403
0.48,9.94335099
0.4992,9.89708078
0.5184,9.84260357
0.5376,9.780188
0.5568,9.70940475
0.576,9.6303004
0.5952,9.54283549
0.6144,9.447028099999999
0.6336,9.34298236
0.6272,6.56658133
0.608,2.47632567
0.5888,-1.02033727
0.5696,-3.06274971
0.5504,-4.40469556
0.5312,-5.34082788
0.512,-5.9536862
0.4928,-6.3950239600000005
0.4736,-6.75206395
0.4544,-7.06017802
0.4352,-7.33498082
0.416,-7.58580522
0.3968,-7.81834012
0.3776,-8.03610753
0.3584,-8.240261689999999
0.3392,-8.43170744
0.32,-8.61214079
0.3008,-8.78310397
0.2816,-8.94635446
0.2624,-9.10319867
0.2432,-9.254736860000001
0.224,-9.40145379
0.2048,-9.54369443
0.1856,-9.681749949999999
0.1664,-9.81586922
0.1472,-9.946285620000001
0.128,-10.07320431
0.1088,-10.19679625
0.0896,-10.31721081
0.0704,-10.4346237
0.0512,-10.54917973
0.032,-10.66101705
0.0128,-10.77026738
0.0064,-9.30873563
0.0256,-4.71880199
0.0448,-0.29123234000000003
0.064,3.21831376
0.0832,5.230857589999999
0.1024,6.54982233
0.1216,7.3300315199999995
0.1408,7.84796116
0.16,8.21154409
0.1792,8.49482481
0.1984,8.7250973
0.2176,8.913090239999999
0.2368,9.06449667
0.256,9.18430345
0.2752,9.27688163
0.2944,9.3459172
0.3136,9.39441778
0.3328,9.42478523
0.352,9.438873449999999
0.3712,9.43820989
0.3904,9.42381435
0.4096,9.39658775
0.4288,9.35756666
0.448,9.30690934
0.4672,9.24512813
0.4864,9.172560939999999
0.5056,9.08954436
0.5248,8.996459199999999
0.544,8.893788039999999
0.5632,8.78216344
0.5824,8.66240433
0.6016,8.53552607
0.6208,8.40270862
0.64,8.265217479999999
0.6208,4.3245834400000005
0.6016,0.5647212100000001
0.5824,-2.1675414799999997
0.5632,-3.7596376100000004
0.544,-4.80065511
0.5248,-5.50560239
0.5056,-6.01314041
