Elongation [mm],Load [kN]
0.0,0.0
0.004,1.65485023
0.008,3.30828275
0.012,4.90964038
0.016,6.3940911400000005
0.02,7.50514774
0.024,8.1711229
0.028,8.6857475
0.032,9.11789964
0.036,9.495092269999999
0.04,9.828577079999999
0.044,10.1250811
0.048,10.38799332
0.052,10.61091698
0.056,10.79806752
0.06,10.96766876
0.064,11.125769309999999
0.068,11.27417978
0.072,11.41421776
0.076,11.54691696
0.08,11.6730889
0.084,11.793366050000001
0.088,11.90834708
0.092,12.01845501
0.096,12.12413424
0.1,12.22570368
0.104,12.32346298
0.108,12.41769164
0.112,12.50861435
0.116,12.59645349
0.12,12.68138948
0.124,12.76359098
0.128,12.84321673
0.132,12.92040882
0.136,12.995295500000001
0.14,13.067991690000001
0.144,13.138603929999999
0.148,13.20718619
0.152,13.273862580000001
0.156,13.33875278
0.16,13.40197002
0.164,13.46360274
0.168,13.5237231
0.172,13.58238781
0.176,13.639668519999999
0.18,13.695610839999999
0.184,13.75026709
0.188,13.80368561
0.192,13.85592005
0.196,13.90699276
0.2,13.95694693
0.204,14.005840280000001
0.208,14.05367857
0.212,14.100490030000001
0.216,14.14632324
0.22,14.19119781
0.224,14.23513973
0.228,14.2781722
0.232,14.32032041
0.236,14.36160535
0.24,14.40204875
0.244,14.441670270000001
0.248,14.480488240000001
0.252,14.518520109999999
0.256,14.55578419
0.26,14.59229829
0.264,14.628076779999999
0.268,14.66313503
0.272,14.69748907
0.276,14.73115104
0.28,14.764134780000001
0.284,14.79645308
0.288,14.82811898
0.292,14.85914517
0.296,14.889540460000001
0.3,14.919316199999999
0.304,14.94848285
0.308,14.977050929999999
0.312,15.00503134
0.316,15.03243258
0.32,15.05926304
0.324,15.08553148
0.328,15.11124603
0.332,15.13641428
0.336,15.16104421
0.34,15.18514275
0.344,15.20871695
0.348,15.23177433
0.352,15.25432028
0.356,15.276361230000001
0.36,15.29790309
0.364,15.31895165
0.368,15.33951274
0.372,15.35959119
0.376,15.37919185
0.38,15.39831957
0.384,15.416978940000002
0.388,15.43517529
0.392,15.4529103
0.396,15.47019045
0.4,15.487018879999999
0.404,15.50339896
0.408,15.5193342
0.412,15.53482795
0.416,15.549883970000002
0.42,15.56450418
0.424,15.578692279999999
0.428,15.59245049
0.432,15.605781789999998
0.436,15.6186884
0.44,15.63117267
0.444,15.64323695
0.448,15.65488303
0.452,15.66611285
0.456,15.67692862
0.46,15.68733186
0.464,15.69732396
0.468,15.70690665
0.472,15.71608172
0.476,15.72484895
0.48,15.733211260000001
0.484,15.74116885
0.488,15.7487231
0.492,15.75587482
0.496,15.76262465
0.5,15.76897372
0.504,15.77492253
0.508,15.78047171
0.512,15.785622
0.516,15.79037383
0.52,15.79472797
0.524,15.798684849999999
0.528,15.80224496
0.532,15.805408830000001
0.536,15.80817711
0.54,15.81054998
0.544,15.8125281
0.548,15.8141119
0.552,15.81530191
0.556,15.816095129999999
0.56,15.81647243
0.564,15.81651478
0.568,15.81613389
0.572,15.81535988
0.576,15.814195719999999
0.58,15.812640810000001
0.584,15.81069527
0.588,15.80835961
0.592,15.805633910000001
0.596,15.80251898
0.6,15.79901492
0.604,15.79512214
0.608,15.79084063
0.612,15.78617109
0.616,15.781113750000001
0.62,15.77566885
0.624,15.76983682
0.628,15.76361807
0.632,15.75701262
0.636,15.75002092
0.64,15.74264351
0.644,15.73488035
0.648,15.7267319
0.652,15.71819859
0.656,15.70928061
0.66,15.699978289999999
0.664,15.690292240000002
0.668,15.680222599999999
0.672,15.66976976
0.676,15.65893421
0.68,15.64771623
0.684,15.636116379999999
0.688,15.624134920000001
0.692,15.61177249
0.696,15.59902974
0.7,15.585906810000001
0.704,15.572404420000002
0.708,15.5585232
0.712,15.54426358
0.716,15.52962641
0.72,15.51461216
0.724,15.49922198
0.728,15.48345607
0.732,15.46731536
0.736,15.45080062
0.74,15.43391332
0.744,15.4166535
0.748,15.39902278
0.752,15.38102201
0.756,15.362652200000001
0.76,15.34391458
0.764,15.32481025
0.768,15.305340690000001
0.772,15.285506980000001
0.776,15.265310620000001
0.78,15.244753350000002
0.784,15.22383619
0.788,15.202561170000001
0.792,15.1809297
0.796,15.158944009999999
0.8,15.136605359999999
0.804,15.11391626
0.808,15.09087824
0.812,15.06749371
0.816,15.04376504
0.82,15.019694240000002
0.824,14.9952838
0.828,14.9705364
0.832,14.945454470000001
0.836,14.92004055
0.84,14.894297790000001
0.844,14.86822891
0.848,14.8418372
0.852,14.815125420000001
0.856,14.78809701
0.86,14.76075547
0.864,14.73310389
0.868,14.70514613
0.872,14.67688577
0.876,14.64832668
0.88,14.61947266
0.884,14.59032787
0.888,14.560896280000001
0.892,14.53118216
0.896,14.50119002
0.9,14.47092396
0.904,14.440388870000001
0.908,14.40958912
0.912,14.378529630000001
0.916,14.347215089999999
0.92,14.31565043
0.924,14.2838407
0.928,14.251791090000001
0.932,14.21950647
0.936,14.186992
0.94,14.15425323
0.944,14.12129547
0.948,14.08812395
0.952,14.05474399
0.956,14.02116106
0.96,13.98738086
0.964,13.95340867
0.968,13.91924999
0.972,13.884910309999999
0.976,13.850395259999999
0.98,13.81570998
0.984,13.780860140000001
0.988,13.74585096
0.992,13.710687949999999
0.996,13.675376539999998
1.0,13.63992151
1.004,13.60432835
1.008,13.56860207
1.012,13.532747590000001
1.016,13.49676995
1.02,13.46067387
1.024,13.42446402
1.028,13.388145
1.032,13.35172139
1.036,13.315197340000001
1.04,13.27857724
1.044,13.2418651
1.048,13.20506474
1.052,13.16818031
1.056,13.131215319999999
1.06,13.09417332
1.064,13.05705782
1.068,13.01987216
1.072,12.98261965
1.076,12.94530325
1.08,12.90792604
1.084,12.87049092
1.088,12.833000700000001
1.092,12.79545796
1.096,12.75786522
1.1,12.72022525
1.104,12.68254041
1.108,12.64481275
1.112,12.60704501
1.116,12.56923896
1.12,12.53139709
1.124,12.49352136
1.128,12.45561362
1.132,12.41767593
1.136,12.379710170000001
1.14,12.341718199999999
1.144,12.3037018
1.148,12.26566285
1.152,12.22760278
1.156,12.189523289999999
1.16,12.151426429999999
1.164,12.11331311
1.168,12.07518528
1.172,12.037044389999998
1.176,11.9988919
1.18,11.96072918
1.184,11.92255765
1.188,11.88437886
1.192,11.8461939
1.196,11.808004160000001
1.2,11.769811030000001
1.204,11.73161564
1.208,11.69341949
1.212,11.65522345
1.216,11.61702885
1.22,11.578836939999999
1.224,11.54064882
1.228,11.50246549
1.232,11.46428811
1.236,11.42611797
1.24,11.38795569
1.244,11.34980285
1.248,11.31165998
1.252,11.27352841
1.256,11.23540905
1.26,11.19730277
1.264,11.15921055
1.268,11.12113347
1.272,11.08307237
1.276,11.045027959999999
1.28,11.00700145
1.284,10.96899349
1.288,10.931004929999999
1.292,10.89303679
1.296,10.85508979
1.3,10.817164790000001
1.304,10.779262419999998
1.308,10.741383690000001
1.312,10.7035295
1.316,10.665700150000001
1.32,10.62789684
1.324,10.5901202
1.328,10.55237065
1.332,10.514649219999999
1.336,10.4769569
1.34,10.439293739999998
1.344,10.40166081
1.348,10.36405877
1.352,10.326488170000001
1.356,10.288949800000001
1.36,10.251444240000001
1.364,10.21397213
1.368,10.17653418
1.372,10.13913088
1.376,10.10176301
1.38,10.06443096
1.384,10.02713551
1.388,9.98987707
1.392,9.952656469999999
1.396,9.91547402
1.4,9.87833054
