Elongation [mm],Load [kN]
0.0,0.0
0.0075,1.84571872
0.015,3.6717514299999996
0.0225,5.33941382
0.03,6.2474065
0.0375,6.83188034
0.045,7.2769660599999995
0.0525,7.6061200300000005
0.06,7.84245881
0.0675,8.03896658
0.075,8.208067849999999
0.0825,8.35591252
0.09,8.486628829999999
0.0975,8.603209000000001
0.105,8.707912140000001
0.1125,8.80248371
0.12,8.88832992
0.1275,8.96659968
0.135,9.038159799999999
0.1425,9.10362638
0.15,9.163674360000002
0.1575,9.218900040000001
0.165,9.269914790000001
0.1725,9.31721383
0.18,9.36120976
0.1875,9.402235580000001
0.195,9.440551589999998
0.2025,9.47648466
0.21,9.51010425
0.2175,9.54170268
0.225,9.571373059999999
0.2325,9.59922475
0.24,9.62534923
0.2475,9.64982939
0.255,9.6727381
0.2625,9.69413975
0.27,9.714092319999999
0.2775,9.732645179999999
0.285,9.74984315
0.2925,9.76572602
0.3,9.780330229999999
0.3075,9.79368732
0.315,9.80582548
0.3225,9.81677047
0.33,9.82654445
0.3375,9.83516799
0.345,9.84265877
0.3525,9.84903342
0.36,9.85430571
0.3675,9.85848855
0.375,9.86159355
0.3825,9.863630520000001
0.39,9.864609759999999
0.3975,9.8643891
0.405,9.863437939999999
0.4125,9.86139753
0.42,9.85815932
0.4275,9.85400209
0.435,9.84884389
0.4425,9.84269139
0.45,9.83555092
0.4575,9.827428470000001
0.465,9.81832895
0.4725,9.80825742
0.48,9.79721774
0.4875,9.7852143
0.495,9.772361709999998
0.5025,9.75844398
0.51,9.74357271
0.5175,9.72763335
0.525,9.71086016
0.5325,9.69326428
0.54,9.67460758
0.5475,9.65501165
0.555,9.63447938
0.5625,9.613013839999999
0.57,9.59061859
0.5775,9.5672968
0.585,9.543052379999999
0.5925,9.517889929999999
0.6,9.49181369
0.6075,9.464828690000001
0.615,9.436940640000001
0.6225,9.40815591
0.63,9.3784812
0.6375,9.34792416
0.645,9.31649307
0.6525,9.28419716
0.66,9.251046259999999
0.6675,9.217051439999999
0.675,9.182224739999999
0.6825,9.14657899
0.69,9.11012811
0.6975,9.07288745
0.705,9.03487305
0.7125,8.996102140000001
0.72,8.95659349
0.7275,8.916366400000001
0.735,8.87544196
0.7425,8.833841640000001
0.75,8.79158829
0.7425,7.22787064
0.735,5.66296198
0.7275,4.09686129
0.72,2.5453805800000002
0.7125,1.0520348
0.705,-0.31145470000000003
0.6975,-1.39058817
0.69,-2.20769142
0.6825,-2.85678766
0.675,-3.4006421000000002
0.6675,-3.8644439999999998
0.66,-4.264108820000001
0.6525,-4.61062339
0.645,-4.9122073
0.6375,-5.17248279
0.63,-5.39200315
0.6225,-5.58274302
0.615,-5.7516252
0.6075,-5.903309129999999
0.6,-6.04171424
0.5925,-6.17004661
0.585,-6.29002238
0.5775,-6.40311662
0.57,-6.510395480000001
0.5625,-6.61277148
0.555,-6.710980080000001
0.5475,-6.80559829
0.54,-6.89709068
0.5325,-6.98585737
0.525,-7.07219833
0.5175,-7.15635707
0.51,-7.2385599
0.5025,-7.31889799
0.495,-7.3977121100000005
0.4875,-7.47494914
0.48,-7.55075149
0.4725,-7.625226219999999
0.465,-7.6984397200000005
0.4575,-7.77046198
0.45,-7.8413546
0.4425,-7.91116656
0.435,-7.97993808
0.4275,-8.04771011
0.42,-8.11446224
0.4125,-8.1803866
0.405,-8.245253720000001
0.3975,-8.309201269999999
0.39,-8.372100940000001
0.3825,-8.43403685
0.375,-8.49500476
0.3675,-8.55504583
0.36,-8.61419418
0.3525,-8.67246956
0.345,-8.729906399999999
0.3375,-8.78652317
0.33,-8.84235151
0.3225,-8.897406499999999
0.315,-8.95171927
0.3075,-9.00532435
0.3,-9.05826875
0.2925,-9.11054961
0.285,-9.16218058
0.2775,-9.21329936
0.27,-9.263895699999999
0.2625,-9.31402722
0.255,-9.36370899
0.2475,-9.412955389999999
0.24,-9.461767459999999
0.2325,-9.510159100000001
0.225,-9.55813904
0.2175,-9.60572035
0.21,-9.652910169999998
0.2025,-9.69971062
0.195,-9.7461298
0.1875,-9.79217553
0.18,-9.83785401
0.1725,-9.88316916
0.165,-9.92813108
0.1575,-9.97274077
0.15,-10.01700239
0.1425,-10.06092542
0.135,-10.10451059
0.1275,-10.14776687
0.12,-10.190701129999999
0.1125,-10.2333171
0.105,-10.27562484
0.0975,-10.317622219999999
0.09,-10.35931755
0.0825,-10.40071677
0.075,-10.44182462
0.0675,-10.482643060000001
0.06,-10.52317841
0.0525,-10.56343385
0.045,-10.60341045
0.0375,-10.643116149999999
0.03,-10.68255814
0.0225,-10.72173485
0.015,-10.760651840000001
0.0075,-10.79931086
0.0,-10.837717199999998
0.0075,-9.03999415
0.015,-7.24358046
0.0225,-5.44848949
0.03,-3.66307278
0.0375,-1.9114946099999999
0.045,-0.21044633999999998
0.0525,1.41772378
0.06,2.7481516700000004
0.0675,3.72900558
0.075,4.5287451700000005
0.0825,5.19437059
0.09,5.75508173
0.0975,6.23226955
0.105,6.6195226300000005
0.1125,6.92497378
0.12,7.17932459
0.1275,7.39645289
0.135,7.58436847
0.1425,7.74660717
0.15,7.88885892
0.1575,8.01565034
0.165,8.12974889
0.1725,8.23344773
0.18,8.32812983
0.1875,8.414546510000001
0.195,8.49346128
0.2025,8.565480729999999
0.21,8.63115539
0.2175,8.69093505
0.225,8.74524993
0.2325,8.79450293
0.24,8.83907733
0.2475,8.87932741
0.255,8.91558701
0.2625,8.94816364
0.27,8.97733612
0.2775,9.00335789
0.285,9.026455830000002
0.2925,9.04683351
0.3,9.06467138
0.3075,9.080127899999999
0.315,9.09334368
0.3225,9.10444149
0.33,9.113528749999999
0.3375,9.12070065
0.345,9.1260392
0.3525,9.129619199999999
0.36,9.1315059
0.3675,9.1316359
0.375,9.1304382
0.3825,9.12759189
0.39,9.12326822
0.3975,9.11750863
0.405,9.110350780000001
0.4125,9.10182874
0.42,9.091973340000001
0.4275,9.08081275
0.435,9.06837263
0.4425,9.05482381
0.45,9.03989833
0.4575,9.0237592
0.465,9.00626838
0.4725,8.98775314
0.48,8.96824283
0.4875,8.9474296
0.495,8.925488660000001
0.5025,8.90243524
0.51,8.878284610000001
0.5175,8.853051520000001
0.525,8.82675105
0.5325,8.79939815
0.54,8.77100828
0.5475,8.741597299999999
0.555,8.71118138
0.5625,8.679777640000001
0.57,8.64740366
0.5775,8.61407762
0.585,8.57981904
0.5925,8.5446482
0.6,8.508586320000001
0.6075,8.47165565
0.615,8.433879209999999
0.6225,8.39528134
0.63,8.35588729
0.6375,8.31572329
0.645,8.27481591
0.6525,8.23319328
0.66,8.19088335
0.6675,8.147915189999999
0.675,8.10431774
0.6825,8.060120359999999
0.69,8.01535212
0.6975,7.969777710000001
0.705,7.92421623
0.7125,7.87790718
0.72,7.83113936
0.7275,7.783938989999999
0.735,7.7360565
0.7425,7.68805918
0.75,7.63970124
0.7425,6.153777460000001
0.735,4.666716650000001
0.7275,3.18131882
0.72,1.73423309
0.7125,0.37006002
0.705,-0.80037825
0.6975,-1.72075716
0.69,-2.43006415
0.6825,-3.0075571500000002
0.675,-3.48870718
0.6675,-3.8930149299999997
0.66,-4.23456803
0.6525,-4.52472999
0.645,-4.7732455499999995
0.6375,-4.98841887
0.63,-5.17724685
0.6225,-5.3454225399999995
0.615,-5.49749899
0.6075,-5.63702247
0.6,-5.766757719999999
0.5925,-5.8886790499999995
0.585,-6.00427223
0.5775,-6.114069720000001
0.57,-6.21878914
0.5625,-6.31889153
0.555,-6.41531693
0.5475,-6.50894977
0.54,-6.599811969999999
0.5325,-6.68882534
0.525,-6.77590219
0.5175,-6.86129346
0.51,-6.94512994
0.5025,-7.02739291
0.495,-7.10850431
0.4875,-7.18820168
0.48,-7.26667865
0.4725,-7.343981439999999
0.465,-7.42015912
0.4575,-7.4951782300000005
0.45,-7.56926497
0.4425,-7.6424578
0.435,-7.7145848699999995
0.4275,-7.78580244
0.42,-7.8560282
0.4125,-7.92557259
0.405,-7.99417637
0.3975,-8.061974809999999
0.39,-8.12896434
0.3825,-8.19518836
0.375,-8.260644399999999
0.3675,-8.32538041
0.36,-8.38939395
0.3525,-8.45269558
0.345,-8.51530527
0.3375,-8.57723676
0.33,-8.63852514
0.3225,-8.699066709999999
0.315,-8.75914536
0.3075,-8.818508459999999
0.3,-8.87725455
0.2925,-8.935403599999999
0.285,-8.99296178
0.2775,-9.04992246
0.27,-9.10631079
0.2625,-9.1621182
0.255,-9.21729169
0.2475,-9.27207154
0.24,-9.32613157
0.2325,-9.37977342
0.225,-9.43270159
0.2175,-9.48499981
0.21,-9.536683230000001
0.2025,-9.58774195
0.195,-9.63816771
0.1875,-9.68797766
0.18,-9.73717684
0.1725,-9.78578323
0.165,-9.83378632
0.1575,-9.88120297
0.15,-9.92803209
0.1425,-9.97427893
0.135,-10.01996185
0.1275,-10.06509755
0.12,-10.10963635
0.1125,-10.153751190000001
0.105,-10.197337450000001
0.0975,-10.24041168
0.09,-10.283141859999999
0.0825,-10.32549301
0.075,-10.36749393
0.0675,-10.409150050000001
0.06,-10.450481009999999
0.0525,-10.49150447
0.045,-10.532232519999999
0.0375,-10.572666530000001
0.03,-10.61280614
0.0225,-10.65265618
0.015,-10.692223480000001
0.0075,-10.73151326
0.0,-10.77052988
0.0075,-9.00762242
0.015,-7.2459583599999995
0.0225,-5.48694253
0.03,-3.7474329699999998
0.0375,-2.04376916
0.045,-0.39223772
0.0525,1.1669299499999999
0.06,2.4144794700000003
0.0675,3.38622969
0.075,4.1846719199999995
0.0825,4.84798772
0.09,5.40596937
0.0975,5.88075882
0.105,6.28499023
0.1125,6.62744303
0.12,6.90830569
0.1275,7.13220411
0.135,7.317269100000001
0.1425,7.4731488399999995
0.15,7.6062383
0.1575,7.72272742
0.165,7.82567919
0.1725,7.91666906
0.18,7.99698799
0.1875,8.06809458
0.195,8.13113518
0.2025,8.1871036
0.21,8.23685126
0.2175,8.28109478
0.225,8.32036207
0.2325,8.35512052
0.24,8.38594778
0.2475,8.41305914
0.255,8.43674338
0.2625,8.45740592
0.27,8.47520392
0.2775,8.490338509999999
0.285,8.502976290000001
0.2925,8.5132628
0.3,8.52132297
0.3075,8.52726507
0.315,8.531184269999999
0.3225,8.533165
0.33,8.53319162
0.3375,8.531610619999999
0.345,8.528209160000001
0.3525,8.523136619999999
0.36,8.51644398
0.3675,8.508177739999999
0.375,8.498379510000001
0.3825,8.48708736
0.39,8.47450248
0.3975,8.4603298
0.405,8.444759679999999
0.4125,8.42764275
0.42,8.4095345
0.4275,8.3899309
0.435,8.369030489999998
0.4425,8.346855530000001
0.45,8.32342737
0.4575,8.29876647
0.465,8.27289379
0.4725,8.245829180000001
0.48,8.217593500000001
0.4875,8.18820728
0.495,8.15769143
0.5025,8.12606757
0.51,8.09335793
0.5175,8.05958549
0.525,8.02477447
0.5325,7.98894957
0.54,7.95213664
0.5475,7.914362919999999
0.555,7.87565635
0.5625,7.83604595
0.57,7.79556189
0.5775,7.75423473
0.585,7.71209637
0.5925,7.66917877
0.6,7.62551435
0.6075,7.580856450000001
0.615,7.5360732
0.6225,7.49036443
0.63,7.443750049999999
0.6375,7.39683049
0.645,7.34965269
0.6525,7.301363210000001
0.66,7.2528632900000005
0.6675,7.20419569
0.675,7.154483669999999
0.6825,7.10464384
0.69,7.0544069
0.6975,7.003792819999999
0.705,6.952821729999999
0.7125,6.90151347
0.72,6.849886639999999
0.7275,6.79795903
0.735,6.745748
0.7425,6.6935886700000005
0.75,6.640547069999999
0.7425,5.23282953
0.735,3.8240285
0.7275,2.42718953
0.72,1.08842361
0.7125,-0.1090384
0.705,-1.0776473100000001
0.6975,-1.8181489899999999
0.69,-2.39922583
0.6825,-2.87538388
0.675,-3.26962183
0.6675,-3.5991535800000003
0.66,-3.87673721
0.6525,-4.11279882
0.645,-4.3160168599999995
0.6375,-4.493652740000001
0.63,-4.6516429399999994
0.6225,-4.79452722
0.615,-4.9260268400000005
