Elongation [mm],Load [kN]
0.0,-0.0
0.008719825,14.172825195311999
0.017536403,27.233326171876
0.026920553,33.552925781248
0.036584739,36.412644531248
0.046301079999999994,38.55275
0.056047459,40.273566406248
0.06581469300000001,41.711421875
0.075596325,42.9525546875
0.085390877,44.0478203125
0.09519517,45.0242109375
0.105009534,45.9035546875
0.114832878,46.704714843752
0.12466337100000001,47.434058593752
0.134501554,48.09965625
0.14434829300000002,48.706875
0.154203482,49.262472656248
0.164066352,49.769261718752
0.17393685199999998,50.2306015625
0.18381436899999998,50.649980468752
0.193698541,51.029878906248
0.20359139199999998,51.370972656248
0.213492163,51.677640625
0.22340039099999998,51.9484609375
0.233316823,52.184964843752
0.243242488,52.387796875
0.25317733,52.557699218752
0.263121426,52.694933593752
0.273074508,52.800027343752
0.283036843,52.87365625
0.293007731,52.916265625
0.302986592,52.928316406248
0.312972948,52.91040625
0.32296501099999997,52.8634140625
0.332962304,52.7881015625
0.342964202,52.685265625
0.35297019799999996,52.55578125
0.362979933,52.4005625
0.37299273899999996,52.220535156248
0.38300831599999996,52.016691406248
0.393026381,51.7901015625
0.40304669699999995,51.541921875
0.41306904,51.2733828125
0.42309321499999997,50.9856953125
0.433119119,50.679996093752
0.443146602,50.357359375
0.453175575,50.018863281248
0.46320594800000003,49.66578125
0.473237589,49.299546875
0.483270377,48.921375
0.49330426699999996,48.531738281247996
0.50333932,48.130160156247996
0.513375551,47.716214843752
0.523412824,47.29146875
0.5334508419999999,46.859261718752
0.543489337,46.422207031248
0.553528279,45.980792968752
0.563567817,45.53365625
0.573608101,45.07896875
0.58364898,44.617636718752
0.593690246,44.1531875
0.603731572,43.687949218752
0.6137730180000001,43.222222656248
0.6238145829999999,42.755171875
0.633856446,42.285875
0.643898457,41.814972656248
0.653940499,41.344441406248
0.663982361,40.87609375
0.6740239560000001,40.410878906248
0.6840652819999999,39.94896875
0.6941063999999999,39.4898359375
0.704147399,39.032324218752
0.714188397,38.574972656248
0.724229455,38.11678125
0.734270632,37.658203125
0.744311661,37.2010625
0.75435242,36.747042968752
0.764392882,36.2967265625
0.774433046,35.849800781248
0.784472972,35.405527343752
0.794512809,34.9630078125
0.804552495,34.521730468752004
0.814592123,34.081953125
0.8246315120000001,33.644578125
0.834670603,33.2105859375
0.844709366,32.780503906248
0.8547477720000001,32.354552734376
0.8647858500000001,31.932535156248
0.8748236300000001,31.513970703124
0.884861141,31.098253906248
0.894898475,30.684824218752002
0.904935628,30.2732890625
0.914972693,29.863607421876
0.925009489,29.456087890623998
0.935046107,29.0513046875
0.945082396,28.649886718752
0.955118388,28.252291015624
0.965153992,27.858693359376
0.975189239,27.468980468752
0.985224187,27.082875
0.995258838,26.700052734376
