data_ind,gamma_t,V
0,0.0,0.0
1,0.0001324043622646,4.99575
2,0.0002648087245293,9.9915
3,0.000397213086794,14.98725
4,0.0005296174490586,19.983
5,0.0006620221325221,24.97875
6,0.0007944260451085,29.9745
7,0.0009268306000924,34.97025
8,0.0010592351550763,39.966
9,0.0011916390676627,44.96175
10,0.0013240436226466,49.9575
11,0.0014564481776306,54.95325
12,0.001588852090217,59.949
13,0.0017212566452009,64.94475
14,0.0018536612001848,69.9405
15,0.0019860657551688,74.93625
16,0.0021691394153604,79.92812
17,0.0023522137179495,84.91999
18,0.0025352880205387,89.91187
19,0.0027183623231278,94.90374
20,0.0029014359833195,99.89561
21,0.0030845102859086,104.8875
22,0.0032675845884978,109.8794
23,0.0034506588910869,114.8712
24,0.0036337325512785,119.8631
25,0.0038168068538677,124.855
26,0.0039998811564568,129.8468
27,0.004182955459046,134.8387
28,0.0043660297616351,139.8306
29,0.0045491034218268,144.8225
30,0.0048465713798409,149.801
31,0.0051440393378551,154.7795
32,0.0054415079382668,159.758
33,0.005738975896281,164.7365
34,0.0060364438542952,169.715
35,0.0063339118123094,174.6935
36,0.0066313797703236,179.672
37,0.0069288483707353,184.6505
38,0.007226316971147,189.6291
39,0.0075237855715587,194.6076
40,0.0082046562900193,199.4939
41,0.0088855334324552,204.3803
42,0.0118600138693626,218.6499
43,0.0159409533885987,236.64
44,0.017527990063395,244.0477
45,0.0200218993318102,250.3972
46,0.028183791218233,263.4489
47,0.0361189681682387,282.1445
48,0.0426938233798654,293.7852
49,0.0467747693230768,297.6654
50,0.0519893156442749,300.4874
51,0.0606046438275072,303.6622
52,0.0676329610318446,307.8951
53,0.0739810691871776,315.6556
54,0.0762482827911016,318.4776
55,0.0787421984834921,320.9468
56,0.0835032635400536,325.8853
57,0.0875842223312156,329.06
58,0.0941590968147682,332.2348
59,0.0993736302880157,331.882
60,0.1066286752767207,330.1183
61,0.1100294635627302,325.5326
62,0.1170577422232158,328.0018
63,0.1209119346861582,325.5326
64,0.1236326167067683,330.471
65,0.1268066386645583,330.8238
66,0.1272601070812443,328.0018
67,0.1333815131481108,336.115
68,0.1351952583353488,337.526
69,0.1379158761162058,335.7623
70,0.1383693445328918,334.704
71,0.1422236012355874,339.6425
72,0.1458510916100634,342.1117
73,0.1474381347088349,343.8755
74,0.1478915388857679,339.6425
75,0.1487984114793869,333.6458
76,0.1494785819845394,327.2963
77,0.1508389229948444,339.9952
78,0.1569603290617109,340.7007
79,0.1614946920298059,342.1117
80,0.1676160980966725,343.8755
81,0.1739642704917585,346.3447
82,0.180085676558625,345.992
83,0.1834864648446345,346.3447
84,0.187794125724263,348.4612
85,0.1918750845154251,349.5194
86,0.1932354255257301,342.8172
87,0.1934621276141966,337.526
88,0.1991301295041301,345.992
89,0.1995835336810631,336.8205
90,0.2000370020977491,328.3545
91,0.2047980671543106,334.704
92,0.2068385786697681,338.2315
93,0.2134133889135676,341.759
94,0.2222554770010442,344.581
95,0.2258829673755202,344.581
96,0.2306440966718347,344.9337
97,0.2306440966718347,336.4677
98,0.2306440966718347,322.7106
99,0.2306440966718347,316.7139
100,0.2322311397706062,330.8238
101,0.2326845439475392,332.5875
102,0.2347249912232437,330.8238
103,0.2354051617283962,323.0633
104,0.2392594184310918,316.3611
105,0.2442472498158727,308.2479
106,0.2481014422788153,302.9567
107,0.2524091031584438,296.6072
108,0.2564900619496058,287.4358
109,0.2576236366316913,283.5555
110,0.2619313617510729,282.1445
111,0.2646519795319298,283.2028
112,0.2685061719948723,286.0248
113,0.2705466835103299,286.7303
