data_ind,gamma_t,V
0,0.0,0.0
1,0.00030298022569809997,13.145636992000002
2,0.0006059602750236,26.291273984
3,0.0009089406770942,39.436910976
4,0.0012119210791647999,52.582556864000004
5,0.0015149014812355,65.72817606400001
6,0.0018178812953976,78.87379526400001
7,0.0021208616974682,92.01945894400002
8,0.0024238420995387998,105.16507814400002
9,0.0027268225016093997,118.310741824
10,0.0030298023157716,131.45636102400002
11,0.0033327827178422,144.60198022400002
12,0.0036357631199128,157.747643904
13,0.0039387435219834,170.89326310400003
14,0.0042417233361455,184.03892678400004
15,0.0045447037382161,197.184545984
16,0.0048476841402868,210.330165184
17,0.0051506639544489,223.475828864
18,0.0054536443565195,236.621448064
19,0.0057566241706816,249.767067264
20,0.0060596028090268,262.91273094400003
21,0.0063625873264568,276.05835014400003
22,0.006665565964802,289.204013824
23,0.0069685446031471,302.349633024
24,0.0072715232414923,315.49525222400007
25,0.0075745077589223,328.64091590400005
26,0.0078774863972674,341.78653510400005
27,0.008180465035612601,354.93215430400005
28,0.0084834495530426,368.077817984
29,0.0087864281913878,381.223437184
30,0.0090894068297329,394.369100864
31,0.0093923854680781,407.514720064
32,0.0095438777267931,414.087529664
33,0.0118457863716934,417.726883264
34,0.014147700895678602,421.366281344
35,0.0164496095405789,425.00563494400006
36,0.0187515240645641,428.64498854400006
37,0.0193323600116406,429.332693824
38,0.019150637498567002,411.59389190400003
39,0.0189689091064085,393.855089984
40,0.0187871865933349,376.11628806400006
41,0.0186054582011764,358.3775306240001
42,0.0184237356881028,340.638728704
43,0.0182420131750292,322.899926784
44,0.0180602847828707,305.16112486400004
45,0.017878562269797102,287.42232294400003
46,0.0176968338776386,269.683521024
47,0.017515111364565,251.94471910400006
48,0.0173333888514914,234.20591718400001
49,0.0171516604593329,216.467115264
50,0.0169699379462593,198.72831334400004
51,0.016788209554100802,180.989555904
52,0.016606487041027202,163.25075398400003
53,0.0164247586488688,145.511952064
54,0.016110797880002,127.87923494400002
55,0.0157968312320505,110.24651782400001
56,0.0154828645840989,92.613800704
57,0.0151689038152322,74.981083584
58,0.014854937167280601,57.348366463999994
59,0.014540970519329,39.715649344
60,0.014227003871377401,22.082914432000003
61,0.013913043102510701,4.450197312
62,0.0135990764545591,-13.182519808000002
63,0.0132364662584622,-30.761731936000004
64,0.012873850183280501,-48.340944064000006
65,0.012511239987183601,-65.920169536
66,0.0121486239120019,-83.49937721600001
67,0.011786013715905,-101.078584896
68,0.011423397640723301,-118.65779257599999
69,0.0110607874446264,-136.23700025600002
70,0.010698171369444702,-153.816207936
71,0.010335561173347801,-171.395415616
72,0.0099729450981661,-188.974623296
73,0.0096103349020692,-206.553875456
74,0.0092477247059723,-224.13308313599998
75,0.008885108630790601,-241.712290816
76,0.008522498434693701,-259.29149849600003
77,0.008159882359512,-276.87070617600006
78,0.007797272163415099,-294.449913856
79,0.0074346560882332996,-312.02912153600005
80,0.0070720458921365,-329.608329216
81,0.0056312432794712,-343.669880576
82,0.0041904412547143,-357.73143193600004
83,0.002749639817866,-371.7929832960001
84,0.0013088377931091998,-385.8545791360001
85,-0.00013196416697768595,-399.91613049600005
86,-0.0015727662564044,-413.97768185600006
87,-0.0030135676932527,-428.03923321600007
88,-0.0044543697180096,-442.100784576
89,-0.0055187750926689,-448.65793721600005
90,-0.0070488104553644,-453.8569820160001
91,-0.009236270955262998,-459.50594201600006
92,-0.012210929159966799,-466.7254908160001
93,-0.014253235054631299,-469.915151616
94,-0.0159181507338566,-473.27339161599997
95,-0.0176052717166045,-475.12020121600005
96,-0.0198917712800824,-476.9670108160001
97,-0.0209573201367474,-478.310306816
98,-0.0212459008962664,-467.900652416
99,-0.021027622233523,-450.18560281599997
100,-0.020809343570779598,-432.4701973760001
101,-0.020591064908036298,-414.755014336
102,-0.0203727862452929,-397.0398312960001
103,-0.0201545075825496,-379.3246482560001
104,-0.0199362289198062,-361.60946521600005
105,-0.0197179502570629,-343.894282176
106,-0.0194996715943195,-326.17905465600006
107,-0.0192813929315761,-308.463871616
108,-0.019063120147917598,-290.748688576
109,-0.018844841485174298,-273.033505536
110,-0.0186265628224309,-255.31832249600004
111,-0.0184082841596876,-237.603139456
112,-0.0181900054969442,-219.887911936
113,-0.0179717268342009,-202.17272889600002
114,-0.0177534481714575,-184.457545856
115,-0.0175351695087141,-166.74236281600002
116,-0.0173168908459708,-149.027179776
117,-0.017098612183227398,-131.31199673600003
118,-0.016880333520484098,-113.59676921600001
119,-0.0166620548577407,-95.88158617600001
120,-0.0164437761949974,-78.16640313600001
121,-0.016225497532254,-60.45122009600001
122,-0.0160072188695106,-42.736023712000005
123,-0.0157889402067673,-25.020831776
