data_ind,gamma_t,V
0,0.0,0.0
1,0.0001004390075927,13.266568326400002
2,0.000200878139679,26.533141990400004
3,0.0003013169916548,39.799711206400005
4,0.0004017561548644,53.0662848704
5,0.0005021950068403,66.3328451904
6,0.0006026341700499001,79.5994055104
7,0.0007030730220258,92.86601031040001
8,0.0008035121852354,106.1325706304
9,0.0009039510372112001,119.3991309504
10,0.0010043902004208,132.66569127040003
11,0.0011048290523967,145.9322960704
12,0.0012052682156063,159.1988563904
13,0.0013057070675822,172.46541671040006
14,0.0014061462307917,185.7319770304
15,0.0015065850827676,198.9985373504
16,0.0016070239347435,212.26514215040004
17,0.0017074630979531,225.5317024704
18,0.001807901949929,238.7982627904
19,0.0019083411131385999,252.06482311040006
20,0.0020087799651144003,265.3314279104
21,0.0021092191283239997,278.5979882304
22,0.0022096579802998997,291.8645485504
23,0.0023100971435095,305.1311088704
24,0.0024105359954854,318.3976691904
25,0.002510975158695,331.66427399040003
26,0.0026114140106707996,344.93083431040003
27,0.0027118531738804,358.19739463039997
28,0.0028122920258563,371.46395495039997
29,0.0029127311890659,384.7305597504
30,0.0030131715972102997,397.9971200704
31,0.0031136098267188,411.26368039040005
32,0.0032140480562271997,424.53024071040005
33,0.0033144862857357,437.7968455104001
34,0.0036549852979422,462.5609075904
35,0.0041206282712997,474.86807879040003
36,0.0047958248994186,488.50609159040005
37,0.0054477350215978,500.81326279039996
38,0.0063208296021599,513.6194995904001
39,0.007356895488592701,521.2700595904001
40,0.0085908717768171,531.5814131904001
41,0.009754994771896201,540.8950803904
42,0.010884197345076901,545.8848467904
43,0.0123859186542155,549.2110611904001
44,0.0138643534574143,552.3709203904001
45,0.015563972718996202,555.0321587904001
46,0.0169376369194884,557.1943315904001
47,0.018288030175726302,558.3583731904001
48,0.0181740221566031,545.1140083904
49,0.018060011025142802,531.8700883904002
50,0.0179460030060196,518.6257235904001
51,0.0178319918745594,505.38180359040007
52,0.0177179838554362,492.1374387904
53,0.0176039727239759,478.89351879040004
54,0.0174899615925157,465.64915399040007
55,0.0173759535733925,452.4052339904
56,0.0172619424419322,439.16091367039996
57,0.0171848716391273,425.86246119040004
58,0.0171078039486594,412.5640087104
59,0.0170307331458545,399.26555623039997
60,0.0169536623430495,385.96705927040006
61,0.0168765915402446,372.66860679039996
62,0.0167995207374396,359.3701543104
63,0.0167224499346347,346.07170183040006
64,0.0166453791318298,332.7732048704
65,0.0165683083290248,319.4747523904
66,0.0164912375262199,306.1762999104
67,0.016414166723415,292.87784743040004
68,0.01633709592061,279.5793504704
69,0.0162600251178051,266.2808979904
70,0.016182954315000102,252.98244551040003
71,0.0161058835121952,239.68399303040005
72,0.0160288127093903,226.38549607040005
73,0.015951741906585302,213.08704359040001
74,0.0158746711037804,199.7885911104
75,0.0157976034133125,186.4901386304
76,0.0157205326105076,173.19164167040003
77,0.0156434618077026,159.89318919040002
78,0.0155663910048977,146.5947367104
79,0.0154508174802295,133.35335207040006
80,0.0153352470678984,120.1119674304
81,0.0152196735432302,106.8705827904
82,0.015104103130899,93.6291981504
83,0.014988529606230901,80.38781351040001
84,0.0148729591938997,67.1464288704
85,0.0147573856692315,53.90504423040001
86,0.014641815256900401,40.6636595904
87,0.0145262448445693,27.422279398400004
88,0.0144106713199011,14.180894758400001
89,0.014295100907569901,0.9395145663999998
90,0.0141284196959147,-12.1901452096
91,0.0139617384842595,-25.319800537600003
92,0.0137950603849413,-38.4494603136
93,0.0136283791732861,-51.579097849600004
94,0.0134617010739679,-64.7087932096
95,0.0132950198623127,-77.8384440896
96,0.0131283386506575,-90.96809496960002
97,0.0129616605513393,-104.0977458496
98,0.0127949793396841,-117.2273967296
99,0.0126283012403659,-130.3570476096
100,0.0124616200287107,-143.4866984896
101,0.0122366011710604,-166.00229656960002
102,0.0121243080496614,-186.32316248959998
103,0.0115815755994766,-217.3391999296
104,0.0111136824064192,-246.75097720960002
105,0.0107019513357466,-266.8044738496001
106,0.010365084420898,-283.38203640960006
107,0.0098597653746028,-302.09859768960007
108,0.0093170204750696,-319.74568184960003
109,0.0087555673174232,-339.53180920960006
110,0.0081941017104284,-357.71363192960007
111,0.007426779905108601,-380.7083240896
112,0.0069776105318499005,-393.0077557696001
113,0.0063974366667418,-410.9222092096
114,0.0057798369483958,-427.7670965696001
115,0.0044390234656521005,-452.9887244096
116,0.0032216297093239,-468.7755660096
117,0.0015922032968613,-494.7305356096
118,-0.0002245071583129553,-513.4610636096
119,-0.0019475874345739,-535.1343884096
120,-0.0033897211831511002,-549.0486220096001
121,-0.0051127919045372994,-562.4273164095999
122,-0.0067796787171792,-573.3978636096
123,-0.0082405443776315,-583.8333164096
124,-0.0099074343026104,-595.0716332096
125,-0.0116305019116596,-606.5772748096
126,-0.0132599317476929,-614.6045804096
127,-0.014814438293498,-623.7025196096
128,-0.0159007279631907,-629.5890028096
129,-0.0177548965465382,-640.8273196096
130,-0.017665469765574898,-627.5447020096
131,-0.0175760429846116,-614.2620844096
132,-0.0174866162036483,-600.9794668096
133,-0.017397189422685,-587.6968492096
134,-0.0173077626417217,-574.4137868096001
135,-0.0172183358607584,-561.1311692096
136,-0.0171289090797951,-547.8485516096
137,-0.0170394822988318,-534.5659340096
138,-0.0169500555178685,-521.2833164095999
139,-0.0168606287369052,-508.0006988096001
140,-0.0167712019559419,-494.7180812096001
141,-0.0166817751749786,-481.4354636096001
142,-0.0165923483940153,-468.1528460096
143,-0.016502921613052,-454.87022840960003
144,-0.0164134948320887,-441.5874328896
145,-0.0163240680511254,-428.3047708096001
146,-0.0162346412701621,-415.0221087296
147,-0.0161452144891988,-401.73944664960004
148,-0.0160557877082355,-388.4567845696001
149,-0.0159663609272722,-375.1741669696001
150,-0.0158769341463089,-361.89150488960007
151,-0.0157875073653456,-348.60884280960005
152,-0.0156980805843823,-335.3261807296001
153,-0.0155993323539015,-322.0570405696001
154,-0.0155005841234207,-308.7878559296
155,-0.01540183589294,-295.5187157696
156,-0.0153030876624592,-282.24953112960003
157,-0.0152043394319785,-268.9803909696
158,-0.0151055880891606,-255.7112063296
159,-0.015006839858679899,-242.44206616960003
160,-0.0149080916281991,-229.17288152959998
161,-0.014809343397718399,-215.9037413696
162,-0.0147105951672376,-202.63455672959998
163,-0.0146118469367568,-189.3654165696
164,-0.0145130987062761,-176.0962319296
165,-0.0144143473634582,-162.8270917696
166,-0.0143155991329775,-149.5579071296
167,-0.0142168509024967,-136.28876696959998
168,-0.014118102672016,-123.0195823296
169,-0.0139707864215953,-109.84273816960001
170,-0.0138234670588376,-96.66589400960002
171,-0.0136761476960799,-83.48900536960001
172,-0.0135288314456593,-70.3121612096
173,-0.0133815120829016,-57.135272569600005
174,-0.013234195832481,-43.9584328576
175,-0.0130868764697233,-30.781570905600006
176,-0.0129395602193026,-17.6047134016
177,-0.012792240856544899,-4.427851849920001
178,-0.012644541788665,8.7481342464
179,-0.012496839608448,21.9241199424
180,-0.012349140540568,35.100105638399995
181,-0.012201438360351,48.276100230400004
182,-0.0120537392924711,61.4520547904
183,-0.0119060371122541,74.62805383039999
184,-0.0117583380443741,87.8040528704
185,-0.0116106358641571,100.9800519104
186,-0.0114629367962771,114.15600647040002
187,-0.0113152346160601,127.33200551040001
188,-0.0111675355481802,140.50800455040002
189,-0.0110198333679632,153.68395911040002
190,-0.0108721343000832,166.85995815040002
191,-0.0107244352322033,180.03595719040004
192,-0.0104655634842687,192.8568279104
193,-0.0102066917363342,205.67769863040002
194,-0.0099478231007367,218.4985693504
195,-0.0096889513528021,231.31944007040002
196,-0.0094300827172046,244.14035527040005
197,-0.009171210969270099,256.9612259904
198,-0.0089123423336726,269.78209671039997
199,-0.008653470585738,282.6029674304
200,-0.0084208140529238,295.5260976704
201,-0.0081881575201096,308.4491834304
202,-0.0079555009872955,321.37231367040005
203,-0.0077228475668184,334.2953994304
204,-0.0074901910340042,347.21848519040003
205,-0.0069199330747935,366.12973543040005
206,-0.0061304203061817,391.9117667904
207,-0.0053033011687821,417.69379815039997
208,-0.0047017673343791,431.39052455039996
209,-0.003912242116419,448.57861959039997
210,-0.0024499376225404004,474.09990919039996
211,-0.0009750866754749,498.1809363904
212,0.0004696673496794,519.6816787904002
213,0.0018843244529227002,536.0222963904001
214,0.0029979896169946,548.9228307904001
215,0.0047437368262553,560.9635667904
216,0.0065195772226226,574.7238995904
217,0.008175023084204,587.6244339904001
218,0.00971377809211,599.8386419904
219,0.0114211190619566,611.7824115904001
220,0.013128456919466,621.8758131904001
221,0.0152361315816436,635.1655475904001
222,0.0172613946706083,645.7633523904001
223,0.019333756756416902,655.8567539904002
224,0.0211235186364876,667.1279859904001
225,0.0232547443532557,672.3428211904002
226,0.025115156284760902,677.3895219904
227,0.0271521902325152,682.7724915904001
228,0.0289655062795135,687.8191923904002
229,0.0307905931853015,694.7162611904001
230,0.0328276240207187,702.4544467904002
231,0.0342405939260377,708.5103987904
232,0.0359243994029791,715.2393331904001
233,0.035823466311876793,701.9736179904002
