data_ind,gamma_t,V
0,0.0,0.0
1,0.0,0.027959903
2,0.0,-0.092392935
3,0.0018,77.728615185
4,0.0024,109.703517815
5,0.0006,5.742615883
6,-0.001,-34.182176005
7,-0.0017,-63.410703194999996
8,-0.0025,-107.878379285
9,-0.0012,-33.132486455
10,-0.0004,-4.278462095
11,0.0016,65.766678165
12,0.0026,117.006547415
13,0.0005,3.995746625
14,-0.0011,-34.106746855
15,-0.0016,-60.126158405
16,-0.0023,-95.215031495
17,-0.0012,-33.510543135
18,0.001,31.971283295
19,0.0025,111.945340915
20,0.0011,31.050740465
21,-0.001,-27.692785644999997
22,-0.0023,-94.225159535
23,-0.0002,-2.8742829110000003
24,0.0016,66.298297625
25,0.0026,119.144601315
26,0.0039,191.27113381499998
27,0.0047,222.10483421499998
28,0.0024,92.89340597500001
29,0.0004,-0.9603933
30,-0.0017,-67.617582835
31,-0.0031,-140.568538485
32,-0.0031,-139.23444958500002
33,-0.0041,-192.612065585
34,-0.0047,-218.543684385
35,-0.005,-230.73534918500002
36,-0.0025,-94.561047775
37,0.0003,5.19437334
38,0.0027,120.112516015
39,0.0048,230.680637715
40,0.0003,-0.188257022
41,-0.0028,-122.665410185
42,-0.005,-230.99640548500003
43,0.0001,0.648845712
44,0.0037,181.41986861499998
45,0.0048,232.107578715
46,0.0,-3.362982698
47,-0.0025,-104.335568485
48,-0.0051,-233.97761758500002
49,0.0001,1.323812153
50,0.0035,167.78183221499998
51,0.0066,320.270329915
52,0.0077,373.98318591500004
53,0.0092,434.44609381500004
54,0.0096,451.76184411500003
55,0.0051,195.15948771499998
56,0.0019,27.881802225
57,-0.0001,-27.709717684999998
58,-0.0029,-159.863587485
59,-0.0049,-260.304246385
60,-0.007,-355.452170585
61,-0.0089,-445.79670068499996
62,-0.0097,-478.930289385
63,-0.0055,-239.251629685
64,-0.0012,-32.793989415
65,0.002,78.81352275500001
66,0.0069,327.707275515
67,0.0092,450.138923015
68,0.004,157.213415715
69,0.0002,-6.139882387999999
70,-0.0051,-239.277668185
71,-0.0098,-478.446057085
72,-0.0052,-220.36947668500002
73,-0.0012,-32.735944485
74,0.0019,71.865588595
75,0.0053,244.634587915
76,0.0091,447.511976815
77,0.0054,232.129726515
78,0.0013,21.171398315
79,-0.0007,-28.187842865
80,-0.0051,-235.006395085
81,-0.0081,-384.276391585
82,-0.0099,-478.715423585
83,-0.0052,-218.806066885
84,0.0002,5.943749859
85,0.0037,166.23900551499997
86,0.0072,345.705993415
87,0.0105,510.46234831500004
88,0.015,562.413746015
89,0.0193,583.801099415
90,0.0213,592.773284915
91,0.0157,253.60699491499997
92,0.0157,254.40200311499999
93,0.0102,-1.2928325669999998
94,0.0068,-125.63545648499999
95,0.002,-310.599643685
96,-0.0053,-515.515755485
97,-0.0086,-564.0055232850001
98,-0.0124,-598.304581585
99,-0.0155,-623.714991885
100,-0.019,-640.021222585
101,-0.0213,-644.972333785
102,-0.0142,-228.77268198500002
103,-0.0097,-32.144251624999995
104,-0.0003,312.138297615
105,0.0058,481.913065115
106,0.0078,523.292089715
107,0.0113,568.7952045149999
108,0.0153,609.965076415
109,0.02,643.454338615
110,0.0138,268.074497415
111,0.0082,5.588052204
112,0.0008,-255.19474378500001
113,-0.0062,-491.403529985
114,-0.0097,-561.2551136850001
115,-0.0136,-613.500849085
116,-0.0173,-652.312629685
117,-0.0213,-678.853842685
118,-0.0202,-589.506300985
119,-0.0146,-267.222193485
120,-0.008,-2.863761338
121,0.0007,338.88518751500004
122,0.0057,484.917021515
123,0.0083,534.131563315
124,0.0111,576.335878815
125,0.0153,624.599918315
126,0.0207,662.0604383149999
127,0.026,687.0822790149999
128,0.0302,701.0199766149999
129,0.0214,196.760112315
130,0.0166,-5.163097936
131,0.0098,-257.870186885
132,0.0021,-495.119829085
133,-0.0009,-553.460365785
134,-0.0054,-610.4695677850001
135,-0.01,-649.5501132850001
136,-0.0143,-684.120397885
137,-0.0188,-700.472548285
