data_ind,gamma_t,V
0,0.0,0.0
1,0.0,-0.083417792
2,0.0,0.009282976
3,0.0,-0.091108384
4,0.0003,2.076633312
5,0.0002,7.131051392
6,0.0003,16.82028102
7,0.001,71.87633955
8,0.0015,139.7485228
9,0.0018,180.1424076
10,0.0021,202.4941325
11,0.0025,247.5268499
12,0.0031,313.3125964
13,0.0038,384.7809076
14,0.0042,434.2710102
15,0.0047,483.3849366
16,0.0043,487.6198196
17,0.0048,533.4192788
18,0.0056,605.2262829
19,0.0063,646.9214657
20,0.0069,688.1302286
21,0.0072,718.5261614
22,0.0083,748.7969498
23,0.0094,767.3151837
24,0.0113,785.1068323
25,0.0133,793.796454
26,0.0168,809.6691553
27,0.019,815.6918719
28,0.0211,821.8605095
29,0.0234,827.9138238
30,0.0263,834.6275194
31,0.0302,848.7432919
32,0.0334,856.632625
33,0.0365,873.8194212
34,0.0394,887.9590572
35,0.0453,912.4311125
36,0.0501,930.8038034
37,0.0543,946.8743162
38,0.059,962.9504779
39,0.0657,986.2444804
40,0.0731,1013.473219
41,0.0749,1031.684906
42,0.0807,1039.742623
43,0.0868,1054.061864
44,0.0964,1073.412577
45,0.106,1097.690802
46,0.1159,1122.902991
47,0.1261,1136.687694
48,0.1413,1187.213434
49,0.1482,1177.368827
50,0.1596,1192.124457
51,0.1712,1206.433575
52,0.1804,1227.888637
53,0.1936,1237.845187
54,0.2083,1244.439631
55,0.2169,1249.092973
56,0.2283,1246.695853
57,0.2446,1228.774776
58,0.2559,1221.862598
59,0.2565,1206.277562
60,0.2955,1190.404994
61,0.2991,1167.0299
62,0.2991,1166.361477
63,0.3182,1186.051269
64,0.3366,1176.65176
65,0.3534,1161.442896
66,0.3526,594.0049619
67,0.3496,296.0268722
68,0.3459,0.66837872
69,0.3458,-0.197562368
