data_ind,gamma_t,V
0,0.0,0.0
1,0.0,-0.153218201
2,0.0011,30.933606505
3,0.0016,36.823315145
4,0.0029,78.256619825
5,0.0019,37.939888065
6,0.0009,16.062527075000002
7,-0.0005,-19.962242305
8,-0.002,-55.544284425
9,-0.0023,-64.178286565
10,-0.0026,-72.584947485
11,-0.001,-23.646608385
12,0.0,1.328261319
13,0.0012,30.252738285
14,0.0019,41.221561965
15,0.0031,80.985598135
16,0.0021,44.229075865
17,0.0012,26.702525615
18,0.0005,5.487865373
19,-0.0011,-31.475594675
20,-0.0021,-58.704466895
21,-0.0026,-73.455506765
22,-0.0013,-30.204516285
23,0.0,1.145908355
24,0.0013,30.177858755
25,0.0023,54.700629515
26,0.003,79.823754645
27,0.0021,42.215187755
28,0.0008,13.858435915
29,-0.0004,-16.315642035
30,-0.0016,-45.490000615
31,-0.0025,-69.843606635
32,-0.0012,-26.632362195
33,0.0,1.143743821
34,0.0013,30.074061285
35,0.0023,55.352624195
36,0.0043,128.410606145
37,0.0048,146.156889245
38,0.005,155.237599645
39,0.0039,101.846766645
40,0.0023,44.120806985
41,0.0006,6.273474202
42,-0.0014,-37.772108525
43,-0.0036,-106.573614055
44,-0.0044,-136.117746655
45,-0.0047,-148.221539855
46,-0.0049,-156.597021955
47,-0.0025,-59.291229245
48,-0.0001,1.059616739
49,0.0017,35.816878295
50,0.0036,100.475665845
51,0.005,155.698452245
52,0.003,66.891928315
53,0.0006,6.706811115
54,-0.0019,-49.729462725
55,-0.0035,-101.89918715499999
56,-0.0048,-149.006700155
57,-0.003,-76.807634815
58,-0.0011,-21.291420745
59,-0.0001,1.391015382
60,0.0021,43.969568385
61,0.0037,101.001755545
62,0.005,155.983487145
63,0.0027,57.075137895
64,0.0006,6.288417892
65,-0.0019,-51.251365805
66,-0.0037,-109.588450655
67,-0.0048,-148.995437755
68,-0.0029,-74.733653495
69,-0.0001,1.20020737
70,0.002,42.322090965
71,0.004,113.799492045
72,0.0059,193.461334545
73,0.0078,259.222197845
74,0.009,306.183018545
75,0.0097,336.029244745
76,0.0063,180.711064445
77,0.0033,65.589952025
78,0.0008,5.451874502
79,-0.0017,-51.628210685
80,-0.0042,-130.939834755
81,-0.0061,-206.904503655
82,-0.0076,-263.534143955
83,-0.0086,-307.695706455
84,-0.009,-320.678596955
85,-0.0092,-328.115964355
86,-0.0097,-350.387612355
87,-0.0072,-228.833420955
88,-0.0051,-143.592335455
89,-0.003,-66.471204595
90,-0.0002,1.406808214
91,0.0024,51.477902755
92,0.0046,131.175055645
93,0.0066,209.175995345
94,0.0084,283.929901845
95,0.0097,342.078173945
96,0.0074,230.569529145
