data_ind,gamma_t,V
0,0.0,0.0
1,0.0,0.064389248
2,0.0001,3.582855104
3,0.0006,21.782509859999998
4,0.0022,128.40558012
5,0.0026,147.76180382
6,0.0019,105.11072362
7,0.001,42.510381120000005
8,0.0005,17.12225574
9,0.0003,5.484597504
10,-0.0003,-0.633857792
11,-0.0006,-24.87578694
12,-0.0006,-24.8245104
13,-0.0007,-26.43934346
14,-0.0013,-73.1759295
15,-0.0027,-162.42387968
16,-0.0019,-103.27976668
17,-0.0011,-48.364789789999996
18,-0.0007,-25.79472595
19,-0.0007,-20.10427056
20,-0.0002,0.30184128
21,0.0001,6.300396288
22,0.0014,75.52539424
23,0.002,118.64088132
24,0.0025,146.36687992
25,0.0015,80.47764621
26,0.0006,22.859811009999998
27,0.0002,5.5015176960000005
28,-0.0004,-4.981697727999999
29,-0.0006,-21.31311686
30,-0.0017,-95.16694380999999
31,-0.0021,-121.11988508
32,-0.0024,-142.51558798
33,-0.0018,-95.8850823
34,-0.0007,-25.77158301
35,-0.0001,2.4990198400000003
36,0.0002,6.497024576
37,0.0018,95.05122909
38,0.0022,127.21038032
39,0.0025,148.80953472000002
40,0.0015,77.89513296
41,0.0003,5.730901056
42,-0.0004,-16.804766400000002
43,-0.0008,-26.44682499
44,-0.0016,-92.76224825999999
45,-0.0021,-119.34539108
46,-0.0023,-140.15390458
47,-0.0026,-157.41066338
48,-0.0018,-96.72172886
49,-0.0007,-25.7459047
50,0.0001,5.803897184
51,0.0021,119.32338682
52,0.0047,263.44988472
53,0.0049,276.80198012
54,0.0013,48.43247946
55,0.0005,5.5771248
56,-0.0003,-23.9231143
57,-0.0017,-116.27675148
58,-0.0032,-208.76831668
59,-0.0042,-247.20842647999999
60,-0.0047,-281.96282548000005
61,-0.0049,-295.67082318
62,-0.0036,-204.01174558
63,-0.0021,-115.57181468
64,-0.0011,-47.566066879999994
65,-0.0007,-25.483512740000002
66,0.0003,9.6524936
67,0.0016,89.42510067
68,0.0039,222.09252312
69,0.0044,257.80006632
70,0.0051,301.29264142
71,0.0031,165.09393402
72,0.0008,28.408246209999998
73,-0.0004,-20.38091392
74,-0.002,-117.78316008
75,-0.0033,-201.71168477999998
76,-0.0045,-270.22955748000004
77,-0.0047,-288.87871378
78,-0.0035,-198.50454778
79,-0.0023,-131.61978498
80,-0.0006,-25.11331459
81,0.0005,13.59940861
82,0.0024,130.44843092
83,0.0043,240.22616512
84,0.0049,280.03818032
85,0.0021,105.08702912
86,0.0004,6.55381664
87,-0.0006,-26.118718270000002
88,-0.002,-114.72283827999999
89,-0.0036,-211.26055338
90,-0.0045,-274.03832208
91,-0.0048,-292.49524468000004
92,-0.0049,-288.92813998
93,-0.0031,-168.81027358
94,-0.0008,-29.81311587
95,0.0004,11.008924539999999
96,0.0027,150.98973082
97,0.0051,305.53020211999996
98,0.0079,382.84843831999996
99,0.0084,388.67824071999996
100,0.01,405.37136671999997
101,0.0076,261.80501432
102,0.0053,111.48094012
103,0.0032,5.187982624
104,0.0024,-26.615266300000002
105,0.0011,-94.33643993999999
106,-0.0008,-201.03469028
107,-0.0026,-274.97784198000005
108,-0.0044,-340.98707828000005
109,-0.0059,-369.45425158
110,-0.0076,-390.21442868
111,-0.0081,-406.51435148
112,-0.0082,-396.88810108
113,-0.0094,-406.06948038
114,-0.01,-410.85742768
115,-0.0083,-291.98417398000004
116,-0.0066,-186.24352018
117,-0.0045,-71.88391005
118,-0.0037,-25.45910211
119,-0.0014,71.09781946
120,0.001,194.57984612
121,0.0038,298.39186931999996
122,0.0061,363.03911911999995
123,0.0079,393.31773152
124,0.0093,410.54246922
125,0.0098,415.30307911999995
126,0.0082,315.52479142
127,0.0045,82.01459478
128,0.0028,5.212304288
129,0.0019,-26.41340717
130,-0.0007,-165.99593058
131,-0.0029,-261.90584168000004
132,-0.0063,-356.07070888000004
133,-0.0084,-399.23305558000004
134,-0.0095,-413.85472578
135,-0.0102,-417.22505548000004
136,-0.0065,-187.53545068
137,-0.0038,-42.35105821
138,-0.0014,59.87608925
139,0.0007,179.31735252000001
140,0.0035,281.92214412
141,0.0054,344.77390532
142,0.0073,386.63842791999997
143,0.0121,427.25081631999996
144,0.0095,360.81017742
145,0.0082,295.58366012
146,0.0081,289.86465752
147,0.0062,164.36269172000002
148,0.0033,10.33923366
149,0.0023,-26.29990755
150,0.0001,-136.91677478
151,-0.0022,-241.05603738
152,-0.0045,-317.47991868
153,-0.0068,-371.24784088
154,-0.0092,-409.67054108
155,-0.01,-419.83958988
156,-0.0068,-213.65708238
157,-0.0034,-24.19466915
158,-0.0009,84.99522182
159,0.0012,191.15313802
160,0.0039,296.63013221999995
161,0.0059,353.50682381999997
162,0.0085,406.29037251999995
163,0.0099,426.40061221999997
164,0.0061,186.87849442
165,0.0032,30.14752541
166,0.0024,0.606560416
167,0.0003,-104.77734597999999
168,-0.0018,-210.36111878
169,-0.0047,-311.85638788
170,-0.0073,-377.92715338000005
171,-0.0099,-419.02744288
172,-0.006,-174.42028248
173,-0.0033,-25.375768830000002
174,-0.0007,85.09528403
175,0.0016,206.25191412
176,0.0048,321.89253041999996
177,0.008,398.55920582
178,0.0115,435.93044782
179,0.0173,473.74362972
180,0.02,482.94389071999996
181,0.0175,318.48292491999996
182,0.0141,90.16019939
183,0.0119,4.8825028800000005
184,0.009,-119.76364988
185,0.006,-241.26677918
186,0.0023,-328.07100698000005
187,-0.0025,-397.07413868000003
188,-0.0086,-445.39458198
189,-0.0139,-470.18229848000004
190,-0.0169,-481.75485578
191,-0.0203,-490.68962008
192,-0.0162,-220.49900928
193,-0.0128,-25.23107539
194,-0.0092,116.11350542000001
195,-0.0055,261.98783602
196,-0.0013,362.30446071999995
197,0.0026,411.73072132
198,0.0083,458.88499232
199,0.0138,489.17572551999996
200,0.0178,504.18285502
201,0.0199,511.52350501999996
202,0.0154,195.93406642
203,0.0121,21.55257494
204,0.0087,-109.76086298
205,0.0052,-251.19649438
206,0.0002,-365.84059848000004
207,-0.007,-443.58696368000005
208,-0.0146,-484.74264408000005
209,-0.0215,-506.13022048000005
210,-0.0202,-399.62421718
211,-0.0169,-198.14167998
212,-0.0144,-57.240106589999996
213,-0.0137,-19.54926691
214,-0.0101,129.18613292
215,-0.0051,307.65930851999997
216,0.0009,412.03314081999997
217,0.0054,454.42294111999996
218,0.0133,496.50755962
219,0.0196,515.89463022
220,0.0198,521.1440486199999
221,0.0198,519.74753672
222,0.0174,354.27494892
223,0.0122,43.58640125
224,0.0101,-26.67725808
225,0.0069,-181.87506378
226,0.0025,-317.15772338000005
227,-0.0039,-417.77598028
228,-0.0136,-482.97712168000004
229,-0.0193,-503.02077048
230,-0.0196,-508.20100028
231,-0.0152,-205.74010938
232,-0.0118,-25.321414270000002
233,-0.0094,61.0167744
234,-0.0046,269.32394472
235,-0.0012,358.52721471999996
236,0.0026,414.48357511999995
237,0.0097,473.90498091999996
238,0.0159,505.06264272
239,0.0196,518.52764612
240,0.02,522.24560922
241,0.0172,322.29550581999996
242,0.0133,73.93121325
243,0.0113,1.440920704
244,0.0081,-135.15518888
245,0.0028,-312.50253108000004
246,-0.0036,-415.04107858000003
247,-0.013,-479.25013368000003
248,-0.0183,-499.74446268
249,-0.0211,-509.51709678000003
250,-0.02,-413.30818668
