data_ind,gamma_t,V
0,0.0,0.0
1,-4.65148e-05,0.0
2,0.0,0.050425040000000365
3,1.53945e-05,0.050425040000000365
4,4.64043e-05,14.018428034
5,3.08994e-05,17.699522674
6,7.73037e-05,15.228651234
7,4.62939e-05,13.060334474000001
8,3.07889e-05,14.068853074
9,1.53945e-05,12.455220653999998
10,3.07889e-05,3.378539954
11,-3.0899400000000004e-05,-2.823855622
12,-7.73037e-05,-4.387063001
13,-3.1009899999999996e-05,-6.1015455009999995
14,-6.19093e-05,-6.857934447
15,-3.11203e-05,-2.7734305819999996
16,-6.19093e-05,-4.8913222979999995
17,-4.65148e-05,-7.362193744
18,-3.11203e-05,-7.61432784
19,-2.2089999999999987e-07,-6.252825069
20,-4.65148e-05,-3.6306740559999997
21,-4.65148e-05,-2.6725760539999994
22,-9.280860000000001e-05,-2.6725760539999994
23,-7.74142e-05,-3.025560231
24,-3.1009899999999996e-05,-3.4289694469999996
25,-4.65148e-05,-4.084503865
26,-3.1009899999999996e-05,-4.4879130819999995
27,-4.65148e-05,-4.790467769999999
28,-1.56154e-05,-4.992172378999999
29,-1.550493e-05,2.470871445000001
30,-3.1009899999999996e-05,3.0759852739999998
31,-1.550493e-05,1.5127778909999998
32,-3.1009899999999996e-05,0.7563889450000003
33,-1.56154e-05,0.050425040000000365
34,-3.11203e-05,0.8572434739999997
35,-4.64043e-05,-0.2017046090000001
36,-1.1050000000000004e-07,-6.757084366
37,-3.1009899999999996e-05,0.9580935540000004
38,-1.1050000000000004e-07,0.9580935540000004
39,-1.1050000000000004e-07,0.705963905
40,-4.62939e-05,0.7563889450000003
41,-6.19093e-05,-3.227264839
42,-6.19093e-05,-5.446006636
43,-2.2089999999999987e-07,-3.781949176
44,-3.0899400000000004e-05,-5.042601867
45,-6.19093e-05,-4.941747338999999
46,-1.572587e-05,-7.160493583
47,-4.64043e-05,-6.857934447
48,-3.1009899999999996e-05,-5.698136283999999
49,-6.19093e-05,-6.504954718
50,-3.0899400000000004e-05,-5.345156555
51,-4.64043e-05,-5.143451946999999
52,-3.1009899999999996e-05,-5.8998408929999995
53,-1.56154e-05,-7.160493583
54,-3.11203e-05,-6.555379758
55,-1.539446e-05,-7.0092140149999995
56,-3.11203e-05,-7.61432784
57,-3.1009899999999996e-05,-9.227955811
58,-6.19093e-05,-9.42966042
59,-6.19093e-05,-8.017732609
60,0.0,-6.757084366
61,-4.64043e-05,-7.412623232
62,-3.1009899999999996e-05,-6.807509405999999
63,-1.550493e-05,-6.353675149
64,-6.19093e-05,-7.967307569
65,-6.19093e-05,-7.967307569
66,-3.1009899999999996e-05,-8.824551043
