data_ind,gamma_t,V
0,0.0,0.0
1,2.4930000000000115e-07,-0.050000000000000044
2,-1.4237251999999999e-05,-0.18333400000000002
3,-1.4237251999999999e-05,-0.18333400000000002
4,1.080500000000001e-06,-0.21666700000000003
5,-1.4320367999999998e-05,-0.166667
6,9.974e-07,-0.2
7,9.143000000000007e-07,-0.18333400000000002
8,1.080500000000001e-06,-0.21666700000000003
9,-3.075199999999999e-06,0.6166659999999999
10,-3.075199999999999e-06,0.6166659999999999
11,-3.3245399999999995e-06,0.666663
12,-3.2414999999999994e-06,0.6500029999999999
13,-3.1583e-06,0.6333329999999999
14,-1.9115999999999988e-06,0.383333
15,-1.5792e-06,0.31666599999999995
16,-1.9115999999999988e-06,0.383333
17,-2.161e-06,0.433333
18,-2.3271999999999987e-06,0.46666599999999997
19,-1.9946999999999997e-06,0.39999999999999997
20,-1.2824315999999999e-05,-0.46666700000000005
21,-1.2990543999999999e-05,-0.43333370000000004
22,-1.290743e-05,-0.4500003
23,-1.2824315999999999e-05,-0.46666700000000005
24,-1.2824315999999999e-05,-0.46666700000000005
25,-2.7975799999999997e-05,-0.46666700000000005
26,-1.2824315999999999e-05,-0.46666700000000005
27,-1.2824315999999999e-05,-0.46666700000000005
28,-1.290743e-05,-0.4500003
29,-1.2990543999999999e-05,-0.43333370000000004
30,-1.2990543999999999e-05,-0.43333370000000004
31,-1.2990543999999999e-05,-0.43333370000000004
32,-1.2990543999999999e-05,-0.43333370000000004
33,-1.3073658e-05,-0.416667
34,-2.83083e-05,-0.40000030000000003
35,-1.3239885799999999e-05,-0.3833337
36,1.8285000000000012e-06,-0.366667
37,-1.3323e-05,-0.366667
38,-1.3323e-05,-0.366667
39,-1.3323e-05,-0.366667
40,1.7454000000000003e-06,-0.35000030000000004
41,-1.34061142e-05,-0.35000030000000004
42,-1.3489228e-05,-0.3333337
43,-1.3489228e-05,-0.3333337
44,-1.456971e-05,-0.11666700000000002
45,-1.481905e-05,-0.06666700000000003
46,3.3250000000000063e-07,-0.06666700000000003
47,-2.329668e-05,1.633333
48,-3.26055e-05,3.500003
49,-3.78416e-05,4.550003
50,-2.310568e-05,4.633333
51,-4.5321900000000004e-05,6.050003
52,-3.59883e-05,7.2166630000000005
53,-5.75982e-05,11.550033
54,-8.48009e-05,13.966633
55,-9.992789999999999e-05,17.000033000000002
56,-0.00010256249999999999,20.566633
57,-0.00010345209999999999,23.783333
58,-8.412019999999999e-05,25.983333000000002
59,-9.534059999999999e-05,28.233333000000002
60,-9.27394e-05,30.750033000000002
61,-7.872639999999999e-05,34.016633
62,-7.93667e-05,37.183333
63,-6.31929e-05,40.016633
64,-7.29756e-05,45.016633
65,-7.66913e-05,48.800033
66,-7.99078e-05,52.483333
67,-9.436959999999999e-05,55.383333
68,-9.284859999999999e-05,58.116633
69,-7.54286e-05,60.700033
70,-7.59856e-05,63.850033
71,-7.862019999999999e-05,67.41663299999999
72,-8.000849999999999e-05,70.73333299999999
73,-9.505229999999999e-05,73.75003299999999
74,-9.525179999999999e-05,79.866633
75,-9.18777e-05,85.266633
76,-9.13546e-05,88.20003299999999
77,-9.457109999999999e-05,91.883333
78,-9.40475e-05,94.816633
79,-8.045039999999999e-05,98.16663299999999
80,-8.02579e-05,101.166333
81,-7.87404e-05,103.90033299999999
82,-8.303749999999999e-05,107.800333
83,-8.38439e-05,111.000333
84,-6.93292e-05,114.166333
85,-5.9806300000000004e-05,118.333333
86,-6.21935e-05,121.85033299999999
87,-7.673519999999999e-05,124.76633299999999
88,-7.92071e-05,128.300333
89,-6.536069999999999e-05,131.600333
90,-6.524949999999999e-05,134.616333
91,-4.9493e-05,137.533333
92,-4.9716e-05,140.616333
93,-5.73393e-05,145.183333
94,-5.23844e-05,150.266333
95,-4.2861499999999996e-05,154.433333
96,-4.22566e-05,157.350333
97,-3.6102899999999996e-05,156.116333
98,-3.33601e-05,155.566333
99,-3.35297e-05,155.600333
100,-3.76837e-05,156.433333
101,-6.0492e-06,156.16633299999998
102,-1.455325e-05,154.83333299999998
103,-6.2187499999999995e-06,156.200333
104,-1.588474e-05,155.100333
105,-2.6770999999999998e-05,157.283333
106,-2.45853e-05,159.883333
107,-3.05695e-05,161.08333299999998
108,-1.608122e-05,161.216333
109,-1.857464e-05,161.716333
110,-1.223487e-05,163.483333
111,-5.396419999999999e-06,165.150333
112,1.277500000000001e-06,166.850333
113,2.4444000000000015e-06,166.616333
114,-7.200159999999999e-06,168.550333
115,-1.3847616e-05,169.883333
116,-2.6856e-06,170.683333
117,4.2377e-06,172.33333299999998
118,3.0757e-06,172.566333
119,6.1740000000000005e-06,174.983333
120,1.6089400000000002e-05,176.033333
121,1.82487e-05,175.600333
122,-2.1389999999999993e-06,176.650333
123,1.59463e-05,179.100333
124,2.2789699999999996e-05,180.766333
125,1.6556100000000002e-05,182.016333
126,3.0710299999999996e-05,182.216333
127,2.26466e-05,183.83333299999998
128,1.6413e-05,185.08333299999998
129,2.7989e-05,185.800333
