data_ind,gamma_t,V
0,0.0,0.0
1,0.0003454000299151,4.934246
2,0.0006908002307741,9.868492
3,0.0010361999188016,14.80274
4,0.0013816000341887,19.73698
5,0.0017270001495758,24.67123
6,0.0020724002649629,29.60548
7,0.0024177999529904,34.53972
8,0.0020073266522788,29.63284
9,0.0015968529242077,24.72596
10,0.0011863796234962,19.81908
11,0.0007759058954251,14.9122
12,0.0003654322955618,10.00533
13,-4.504126156541807e-05,5.098446
14,-0.0004555148614286,0.1915667
15,-0.0008659885894997,-4.715312
16,-0.0012764618902113,-9.622192
17,-0.0016869356182824,-14.52907
18,-0.0020974093463535,-19.43595
19,-0.0025078826470651,-24.34283
20,-0.0029183563751362,-29.24971
21,-0.002143044509498,-19.41565
22,-0.0013677326438599,-9.581591
23,-0.0005924207782217,0.2524677
24,0.0001828913010961,10.08653
25,0.0009582033804141,19.92059
26,0.0017335152460522,29.75464
27,0.0025088271116904,39.5887
28,0.0032841389773285,49.42276
29,0.0040594508429667,59.25682
30,0.0048347614265262,69.09088
31,0.0054550139960255,76.95813
32,0.0046839419645718,67.12224
33,0.003912872069916,57.28636
34,0.0031418021752601,47.45047
35,0.0023707322806042,37.61459
36,0.0015996623859484,27.7787
37,0.0008285924912925,17.94282
38,5.752242569285669e-05,8.106933
39,-0.0007135477253787,-1.728952
40,-0.0014846176200346,-11.56484
41,-0.0022556875146904,-21.40072
42,-0.0030267574093463,-31.23661
43,-0.0037978273040022,-41.07249
44,-0.0045688967712985,-50.90838
45,-0.0053399688027521,-60.74426
46,-0.0060339323489818,-69.59656
47,-0.005294104574884,-59.74754
48,-0.0045542810743819,-49.89852
49,-0.0034445424047522,-35.125
50,-0.0023348050172012,-20.35148
51,-0.0012250672022906,-5.577955
52,-0.0001153298147396,9.195568
53,0.0009944080001709,23.96909
54,0.0021041453877219,38.74261
55,0.0032138827752729,53.51614
56,0.0043236222996217,68.28966
57,0.0054333596871728,83.06318
58,0.0065430970747238,97.83671
59,0.0076528344622748,112.6102
60,0.0065418961943631,97.8372
61,0.0054309579264514,83.06417
62,0.0043200196585397,68.29114
63,0.0032090831000662,53.51811
64,0.002098145259514,38.74508
65,0.0009872078463215,23.97205
66,-0.0001237297378149,9.199025
67,-0.0012346674074232,-5.574004
68,-0.0023456048206158,-20.34703
69,-0.0034565426611679,-35.12006
70,-0.0045674779375627,-49.89309
71,-0.0056784162054744,-64.66612
72,-0.0067893544733861,-79.43915
73,-0.0079002927412978,-94.21218
74,-0.0090112310092096,-108.9852
75,-0.0078999380328639,-94.21233
76,-0.0067886450565183,-79.43944
77,-0.0056773520801726,-64.66656
78,-0.0045660548302314,-49.89368
79,-0.0034547631359644,-35.1208
80,-0.0023434697322592,-20.34791
81,-0.0008617449090792,-0.6507359
82,0.0006199794867411,19.04644
83,0.0021017043099211,38.74362
84,0.0035834287057415,58.4408
85,0.0050651552383597,78.13797
86,0.0052133250710485,80.10769
87,0.0066950490395093,99.80487
88,0.0081767730079702,119.502
89,0.0096585012500267,139.1992
90,0.0102511891279728,147.0781
91,0.0087169554905019,127.4029
92,0.0071827261266266,107.7278
93,0.0056484924891557,88.05263
94,0.0041142622705613,68.37747
95,0.0025800303425286,48.70232
96,0.0010457988418555,29.02716
97,-0.000488433086177,9.35201
98,-0.0020226650142097,-10.32314
99,-0.0035568965148827,-29.9983
100,-0.0050911301523536,-49.67345
101,-0.0066253595162289,-69.34861
102,-0.0081595931536998,-89.02376
103,-0.0096938225175751,-108.6989
104,-0.011228056155046,-128.3741
105,-0.0118417487553152,-136.2441
106,-0.0102881429090365,-116.5773
107,-0.0087345327891621,-96.91048
108,-0.0071809269428833,-77.24365
109,-0.0056273210966046,-57.57682
110,-0.0040737122588089,-37.90999
111,-0.0025201047030919,-18.24317
112,-0.0009664975747345,1.423662
113,0.0005871095536229,21.09049
114,0.0021407166819803,40.75732
115,0.0036943242376973,60.42415
116,0.0052479326481335,80.09098
117,0.0068015384944122,99.7578
118,0.008355144340691,119.4246
119,0.0099087544605653,139.0915
120,0.0122203978717493,168.8412
121,0.0148104745827902,190.7999
122,0.0177242932541293,205.5652
123,0.0209618709801491,218.8161
124,0.0202164661638069,198.8923
125,0.0194710570738691,178.9685
126,0.0187256522575268,159.0447
127,0.0179802474411846,139.1209
128,0.0167734353298147,119.3213
129,0.0155666274920404,99.52162
130,0.0143598153806705,79.72198
131,0.0131530032693006,59.92234
132,0.011665809098485,40.22742
133,0.0101786149276693,20.5325
134,0.0086914207568537,0.8375816
135,0.0072042265860381,-18.85734
136,0.0057170324152225,-38.55226
137,0.0026978495266992,-62.26328
138,-0.0031340032906686,-82.72228
139,-0.0071838928182226,-100.5292
140,-0.0096138336289236,-118.7149
141,-0.0131777302933823,-142.2049
142,-0.0165796576849932,-167.2103
143,-0.0190095856749075,-186.1539
144,-0.0214395264856086,-197.52
145,-0.0240314579371354,-212.6748
146,-0.0226916387102288,-187.8721
147,-0.0213518194833222,-163.0695
148,-0.0200120002564157,-138.2669
149,-0.0186721810295091,-113.4642
150,-0.017332357529007,-88.66157
151,-0.0159925383021004,-63.85893
152,-0.0146527190751939,-39.05628
153,-0.0125297549092929,-14.52562
154,-0.0107478065770636,7.827731
155,-0.0071838928182226,37.75849
156,-0.0026480117096519,68.44698
157,0.0040234569114724,101.7621
158,0.0085642470992969,128.3117
159,0.012132002820573,161.3091
160,0.0152132395991367,183.6866
161,0.0171593068227953,197.72
162,0.0187810124147951,204.547
163,0.0212135772131883,214.7876
164,0.0201549392081027,189.9106
165,0.0190962969294215,165.0336
166,0.0180376546507404,140.1567
167,0.0166727921536785,112.382
168,0.0153754140045727,88.10806
169,0.0129428620269663,61.55845
170,0.011969828415137,42.21517
171,0.0095372636167439,14.52773
172,0.0079155580247441,-12.78043
173,0.0050689074552875,-43.28143
174,0.0011739998717921,-75.92303
175,-0.0020717579435458,-103.6304
176,-0.0066158208508728,-122.6081
177,-0.0119713113528066,-147.2791
178,-0.0155416440522233,-165.4976
179,-0.0197611316481121,-190.5482
180,-0.0230068890360905,-206.4894
181,-0.0241429133101134,-214.8396
182,-0.0229843971025021,-189.987
183,-0.0218258808948909,-165.1344
184,-0.0206673646872796,-140.2818
185,-0.0195088484796683,-115.4292
186,-0.0178136755058868,-89.20739
187,-0.0160285177033697,-68.71151
188,-0.0145679181179085,-43.28143
189,-0.0122958866642449,-15.95359
190,-0.0114844547960426,4.542286
191,-0.0087255539648283,32.24969
192,-0.0051552340861984,58.05932
193,-0.0006111750251073,77.41655
194,0.0049393363106049,108.6014
195,0.0094883053056689,136.3387
196,0.0125751148528814,163.6961
197,0.0146871343404773,183.4543
198,0.0167991538280732,197.133
199,0.0213481228231372,213.4714
200,0.0203568409581401,188.5793
201,0.0193655548195474,163.6871
202,0.0183742729545503,138.7949
203,0.0169616188380093,112.0211
204,0.0156619115793072,88.08335
205,0.0132249620718391,63.3857
206,0.0116003247932648,40.58786
207,0.009650770315605,14.75033
208,0.0070513557982008,-17.54661
209,0.005589179255967,-43.38414
210,0.0024053009679694,-75.165
211,-0.0036166764247099,-107.1395
212,-0.0088248765999273,-137.9721
213,-0.0145213530203636,-162.3336
214,-0.0187530160900873,-183.2693
215,-0.0220081411995982,-205.3469
216,-0.0242867326224919,-217.5277
217,-0.0229249770294237,-192.7316
218,-0.021563225709951,-167.9355
219,-0.0214542832111797,-165.9518
220,-0.0200602235090493,-141.1655
221,-0.0186661595333233,-116.3793
222,-0.0172720998311929,-91.59301
223,-0.0158780358554669,-66.80674
224,-0.014483971879741,-42.02047
225,-0.0113049210453214,-5.939038
226,-0.0097362465009936,19.74214
227,-0.0047688112993867,52.76079
228,-0.0018929319002542,70.49303
229,0.0046431761362422,98.62003
